,Close,High,Low,Open,Volume,"('Close', 'XLRE')","('High', 'XLRE')","('Low', 'XLRE')","('Open', 'XLRE')","('Volume', 'XLRE')","('Close', 'XLRE').1","('High', 'XLRE').1","('Low', 'XLRE').1","('Open', 'XLRE').1","('Volume', 'XLRE').1","('Close', 'XLRE').2","('High', 'XLRE').2","('Low', 'XLRE').2","('Open', 'XLRE').2","('Volume', 'XLRE').2","('Close', 'XLRE').3","('High', 'XLRE').3","('Low', 'XLRE').3","('Open', 'XLRE').3","('Volume', 'XLRE').3","('Close', 'XLRE').4","('High', 'XLRE').4","('Low', 'XLRE').4","('Open', 'XLRE').4","('Volume', 'XLRE').4","('Close', 'XLRE').5","('High', 'XLRE').5","('Low', 'XLRE').5","('Open', 'XLRE').5","('Volume', 'XLRE').5","('Close', 'XLRE').6","('High', 'XLRE').6","('Low', 'XLRE').6","('Open', 'XLRE').6","('Volume', 'XLRE').6","('Close', 'XLRE').7","('High', 'XLRE').7","('Low', 'XLRE').7","('Open', 'XLRE').7","('Volume', 'XLRE').7","('Close', 'XLRE').8","('High', 'XLRE').8","('Low', 'XLRE').8","('Open', 'XLRE').8","('Volume', 'XLRE').8","('Close', 'XLRE').9","('High', 'XLRE').9","('Low', 'XLRE').9","('Open', 'XLRE').9","('Volume', 'XLRE').9","('Close', 'XLRE').10","('High', 'XLRE').10","('Low', 'XLRE').10","('Open', 'XLRE').10","('Volume', 'XLRE').10","('Close', 'XLRE').11","('High', 'XLRE').11","('Low', 'XLRE').11","('Open', 'XLRE').11","('Volume', 'XLRE').11","('Close', 'XLRE').12","('High', 'XLRE').12","('Low', 'XLRE').12","('Open', 'XLRE').12","('Volume', 'XLRE').12","('Close', 'XLRE').13","('High', 'XLRE').13","('Low', 'XLRE').13","('Open', 'XLRE').13","('Volume', 'XLRE').13","('Close', 'XLRE').14","('High', 'XLRE').14","('Low', 'XLRE').14","('Open', 'XLRE').14","('Volume', 'XLRE').14","('Close', 'XLRE').15","('High', 'XLRE').15","('Low', 'XLRE').15","('Open', 'XLRE').15","('Volume', 'XLRE').15","('Close', 'XLRE').16","('High', 'XLRE').16","('Low', 'XLRE').16","('Open', 'XLRE').16","('Volume', 'XLRE').16","('Close', 'XLRE').17","('High', 'XLRE').17","('Low', 'XLRE').17","('Open', 'XLRE').17","('Volume', 'XLRE').17","('Close', 'XLRE').18","('High', 'XLRE').18","('Low', 'XLRE').18","('Open', 'XLRE').18","('Volume', 'XLRE').18","('Close', 'XLRE').19","('High', 'XLRE').19","('Low', 'XLRE').19","('Open', 'XLRE').19","('Volume', 'XLRE').19","('Close', 'XLRE').20","('High', 'XLRE').20","('Low', 'XLRE').20","('Open', 'XLRE').20","('Volume', 'XLRE').20","('Close', 'XLRE').21","('High', 'XLRE').21","('Low', 'XLRE').21","('Open', 'XLRE').21","('Volume', 'XLRE').21","('Close', 'XLRE').22","('High', 'XLRE').22","('Low', 'XLRE').22","('Open', 'XLRE').22","('Volume', 'XLRE').22","('Close', 'XLRE').23","('High', 'XLRE').23","('Low', 'XLRE').23","('Open', 'XLRE').23","('Volume', 'XLRE').23","('Close', 'XLRE').24","('High', 'XLRE').24","('Low', 'XLRE').24","('Open', 'XLRE').24","('Volume', 'XLRE').24","('Close', 'XLRE').25","('High', 'XLRE').25","('Low', 'XLRE').25","('Open', 'XLRE').25","('Volume', 'XLRE').25","('Close', 'XLRE').26","('High', 'XLRE').26","('Low', 'XLRE').26","('Open', 'XLRE').26","('Volume', 'XLRE').26","('Close', 'XLRE').27","('High', 'XLRE').27","('Low', 'XLRE').27","('Open', 'XLRE').27","('Volume', 'XLRE').27","('Close', 'XLRE').28","('High', 'XLRE').28","('Low', 'XLRE').28","('Open', 'XLRE').28","('Volume', 'XLRE').28","('Close', 'XLRE').29","('High', 'XLRE').29","('Low', 'XLRE').29","('Open', 'XLRE').29","('Volume', 'XLRE').29","('Close', 'XLRE').30","('High', 'XLRE').30","('Low', 'XLRE').30","('Open', 'XLRE').30","('Volume', 'XLRE').30","('Close', 'XLRE').31","('High', 'XLRE').31","('Low', 'XLRE').31","('Open', 'XLRE').31","('Volume', 'XLRE').31","('Close', 'XLRE').32","('High', 'XLRE').32","('Low', 'XLRE').32","('Open', 'XLRE').32","('Volume', 'XLRE').32","('Close', 'XLRE').33","('High', 'XLRE').33","('Low', 'XLRE').33","('Open', 'XLRE').33","('Volume', 'XLRE').33","('Close', 'XLRE').34","('High', 'XLRE').34","('Low', 'XLRE').34","('Open', 'XLRE').34","('Volume', 'XLRE').34","('Close', 'XLRE').35","('High', 'XLRE').35","('Low', 'XLRE').35","('Open', 'XLRE').35","('Volume', 'XLRE').35","('Close', 'XLRE').36","('High', 'XLRE').36","('Low', 'XLRE').36","('Open', 'XLRE').36","('Volume', 'XLRE').36","('Close', 'XLRE').37","('High', 'XLRE').37","('Low', 'XLRE').37","('Open', 'XLRE').37","('Volume', 'XLRE').37","('Close', 'XLRE').38","('High', 'XLRE').38","('Low', 'XLRE').38","('Open', 'XLRE').38","('Volume', 'XLRE').38","('Close', 'XLRE').39","('High', 'XLRE').39","('Low', 'XLRE').39","('Open', 'XLRE').39","('Volume', 'XLRE').39","('Close', 'XLRE').40","('High', 'XLRE').40","('Low', 'XLRE').40","('Open', 'XLRE').40","('Volume', 'XLRE').40","('Close', 'XLRE').41","('High', 'XLRE').41","('Low', 'XLRE').41","('Open', 'XLRE').41","('Volume', 'XLRE').41","('Close', 'XLRE').42","('High', 'XLRE').42","('Low', 'XLRE').42","('Open', 'XLRE').42","('Volume', 'XLRE').42","('Close', 'XLRE').43","('High', 'XLRE').43","('Low', 'XLRE').43","('Open', 'XLRE').43","('Volume', 'XLRE').43","('Close', 'XLRE').44","('High', 'XLRE').44","('Low', 'XLRE').44","('Open', 'XLRE').44","('Volume', 'XLRE').44","('Close', 'XLRE').45","('High', 'XLRE').45","('Low', 'XLRE').45","('Open', 'XLRE').45","('Volume', 'XLRE').45","('Close', 'XLRE').46","('High', 'XLRE').46","('Low', 'XLRE').46","('Open', 'XLRE').46","('Volume', 'XLRE').46","('Close', 'XLRE').47","('High', 'XLRE').47","('Low', 'XLRE').47","('Open', 'XLRE').47","('Volume', 'XLRE').47","('Close', 'XLRE').48","('High', 'XLRE').48","('Low', 'XLRE').48","('Open', 'XLRE').48","('Volume', 'XLRE').48","('Close', 'XLRE').49","('High', 'XLRE').49","('Low', 'XLRE').49","('Open', 'XLRE').49","('Volume', 'XLRE').49","('Close', 'XLRE').50","('High', 'XLRE').50","('Low', 'XLRE').50","('Open', 'XLRE').50","('Volume', 'XLRE').50","('Close', 'XLRE')","('High', 'XLRE')","('Low', 'XLRE')","('Open', 'XLRE')","('Volume', 'XLRE')"
2024-05-03,34.574302673339844,35.09730798771685,34.49024831143429,34.863824044943904,11887700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-06,34.583641052246094,34.863824638489454,34.415532325573,34.80778720870432,9739000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-07,34.9478759765625,35.03193034119161,34.71906270278193,34.84514603106678,13276100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-08,34.621009826660156,34.76576877743799,34.54162611576156,34.75176030641864,8182100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-09,35.44287109375,35.47088803304417,35.02259919092233,35.031936983126045,8914600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-10,35.31211853027344,35.50824421905444,35.20004365438474,35.48956507307299,6882900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13,35.405513763427734,35.61564793922063,35.20938805766328,35.46155120622463,6846500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14,35.65767288208008,35.831385728703204,35.48489345832894,35.63899373659217,9703800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-15,36.264739990234375,36.37681132319081,36.11530679604788,36.24419043215533,10083500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16,36.1993522644043,36.430969383086705,36.16199753774791,36.29274798775167,7195600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-17,36.1993522644043,36.29274798775167,36.06860181440054,36.25538969841272,6153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-20,35.9752082824707,36.22737138187308,35.93317931789576,36.143317015405614,4067100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-21,35.94719314575195,36.02657683952976,35.807101340405445,35.89115571107683,3621500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-22,35.63899230957031,36.007897402149105,35.526921003813015,35.89115541953617,7027100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-23,34.882503509521484,35.6483306420803,34.85915725025382,35.6483306420803,5597300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-24,34.882503509521484,35.12532883214704,34.83580742830353,35.09731189595279,4686100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-28,34.67704391479492,35.19537866840828,34.63034782835867,35.10665361030128,4696100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-29,34.350162506103516,34.41553773645679,34.20073289919849,34.368841652302,6076400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-30,34.84515380859375,34.85449160111127,34.53228253766806,34.592990658422956,5867800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-31,35.53626251220703,35.54560386689548,34.88717730599442,35.05995674090134,7949600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-03,35.39617156982422,35.66701026962543,35.208450256881406,35.601635042499346,5826300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-04,35.73238754272461,35.872479358977735,35.29344007298506,35.330798365676934,5647500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-05,35.68568801879883,35.76040459698138,35.480224554161886,35.76040459698138,4541200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-06,35.74173355102539,35.774421170716195,35.37749905656123,35.55494562592795,3888600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07,35.4615478515625,35.554940018039304,35.153347289360035,35.265418601668756,5140400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-10,35.63899230957031,35.769742760067594,35.16268658808986,35.3494709101245,4148800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-11,35.526920318603516,35.71370819971814,35.40083698471108,35.5175789650724,3492400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12,35.77908706665039,36.44685140481472,35.75106656588658,36.30208891180319,7600800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-13,35.95653533935547,36.077948014675975,35.68569304928782,35.90983925275006,3704300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-14,35.984554290771484,36.09195850238391,35.685695044567204,35.82578687489938,4975400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-17,35.797767639160156,35.984551984051954,35.57362143753378,35.788426284305764,4880900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-18,35.93785095214844,36.0779427542212,35.82577964809974,35.89115487235169,4893400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-20,35.84446334838867,35.947196874608466,35.713712883266375,35.82578420155935,4503300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-21,35.93785095214844,35.98454703194518,35.64832955711657,35.89115487235169,5287100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-24,36.18031692504883,36.56712070624329,35.868988807930236,35.96332978914732,5891800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
