날짜,Utilities,Open,High,Low,Close,Volume,거래대금,상장시가총액,open,high,low,close,volume
2020-09-01,,5547.31,5599.11,5486.5,5572.7,110005786.0,2439150950350.0,181466344365530.0,,,,,
2020-09-02,,5578.05,5614.25,5514.12,5577.74,94947936.0,1727750879009.0,181607268492500.0,,,,,
2020-09-03,,5609.16,5703.31,5609.16,5683.33,114552820.0,3149418802204.0,185063197385595.0,,,,,
2020-09-04,,5522.29,5647.16,5522.29,5631.91,141439653.0,3981410789163.0,183347665820060.0,,,,,
2020-09-07,,5619.53,5667.71,5578.41,5639.34,83323018.0,3020248592275.0,183539057714380.0,,,,,
2020-09-08,,5657.49,5669.96,5559.9,5571.46,54758370.0,2547418776849.0,181311627594150.0,,,,,
2020-09-09,,5523.6,5550.18,5492.46,5533.95,53829599.0,3198488355878.0,180043387767420.0,,,,,
2020-09-10,,5594.06,5644.63,5548.55,5631.24,46965615.0,2542700322053.0,183228354067860.0,,,,,
2020-09-11,,5610.5,5617.93,5533.94,5577.59,154043934.0,1886414473463.0,181514879509595.0,,,,,
2020-09-14,,5569.64,5666.02,5553.97,5644.37,172945670.0,2234167809127.0,183655323850655.0,,,,,
2020-09-15,,5659.24,5679.08,5612.14,5677.15,143464309.0,2080058762170.0,184777512104415.0,,,,,
2020-09-16,,5675.1,5709.27,5537.15,5539.18,78700554.0,2138562658027.0,180259694292010.0,,,,,
2020-09-17,,5491.87,5557.97,5360.48,5425.6,57661556.0,3737173542089.0,176418448923190.0,,,,,
2020-09-18,,5463.34,5514.44,5445.83,5479.63,52870928.0,2178942742154.0,178126378340575.0,,,,,
2020-09-21,,5441.14,5464.83,5333.01,5356.66,58290821.0,2279164403420.0,174037441162285.0,,,,,
2020-09-22,,5370.83,5381.63,5231.93,5262.35,55729079.0,2089843108916.0,171025892884090.0,,,,,
2020-09-23,,5333.45,5344.86,5100.26,5204.45,42161088.0,1957684227768.0,169131858133725.0,,,,,
2020-09-24,,5130.54,5176.02,5016.77,5026.32,46350777.0,1903871453025.0,163430874010240.0,,,,,
2020-09-25,,5103.73,5103.73,5012.52,5071.59,33374549.0,1645410591828.0,164972679454645.0,,,,,
2020-09-28,,5135.12,5154.42,5068.89,5147.59,35578953.0,1204758054730.0,167409533525650.0,,,,,
2020-09-29,,5257.73,5269.6,5195.11,5243.79,31357184.0,1390826736309.0,170636757272260.0,,,,,
2020-10-05,,5282.72,5389.93,5271.85,5384.52,50293679.0,1530207659774.0,175138541997230.0,,,,,
2020-10-06,,5399.09,5449.09,5398.28,5423.01,44693721.0,1399450431788.0,176407196964705.0,,,,,
2020-10-07,,5394.07,5491.2,5377.59,5491.2,49474642.0,1234752301863.0,178596435679245.0,,,,,
2020-10-08,,5543.74,5633.08,5525.74,5616.33,59429901.0,2566237917678.0,182651277714840.0,,,,,
2020-10-12,,5640.45,5675.03,5603.34,5638.5,47755698.0,1813480471969.0,183296959933585.0,,,,,
2020-10-13,,5661.36,5661.36,5503.19,5513.67,35320503.0,1518669231483.0,179255292925410.0,,,,,
2020-10-14,,5497.69,5497.69,5404.07,5428.43,51954374.0,1586413006268.0,176496484743405.0,,,,,
2020-10-15,,5439.31,5465.91,5379.96,5445.92,37613441.0,1390624639261.0,177111216397845.0,,,,,
2020-10-16,,5443.55,5462.38,5365.38,5417.32,28806090.0,1085068537013.0,176174715418320.0,,,,,
2020-10-19,,5423.31,5441.9,5344.41,5348.39,58001206.0,1287214606629.0,173973021757335.0,,,,,
2020-10-20,,5309.53,5399.41,5284.18,5370.58,30495312.0,1244655337861.0,174662272150135.0,,,,,
2020-10-21,,5388.26,5409.23,5347.74,5405.68,33658914.0,1263845620138.0,175808685215805.0,,,,,
2020-10-22,,5387.85,5442.75,5361.37,5412.4,34355003.0,1262766676052.0,175994511920645.0,,,,,
2020-10-23,,5453.99,5461.22,5400.02,5452.17,37217586.0,1028295656286.0,177251530810195.0,,,,,
2020-10-26,,5440.64,5447.26,5345.68,5367.37,32193091.0,1141418821347.0,174549137413860.0,,,,,
2020-10-27,,5311.04,5361.18,5278.63,5325.26,24476410.0,1202880003588.0,173215846635205.0,,,,,
2020-10-28,,5344.55,5390.83,5314.84,5390.82,28079077.0,1131437917252.0,175250972389545.0,,,,,
2020-10-29,,5313.57,5392.99,5302.68,5385.37,24602315.0,1313977341397.0,175089489476140.0,,,,,
2020-10-30,,5366.54,5373.05,5201.42,5201.97,36733214.0,1566932870529.0,169157550867610.0,,,,,
2020-11-02,,5223.26,5288.18,5162.66,5286.37,34767392.0,1228496192216.0,171814608776700.0,,,,,
2020-11-03,,5326.24,5450.19,5325.98,5446.83,75524348.0,1944646060743.0,176968653209900.0,,,,,
2020-11-04,,5506.0,5528.11,5383.94,5404.77,59903226.0,2572790994191.0,175668747320320.0,,,,,
2020-11-05,,5472.96,5584.21,5460.9,5584.21,61093665.0,2573418676947.0,181454759810465.0,,,,,
2020-11-06,,5625.83,5713.95,5620.48,5702.22,44944545.0,2558099692605.0,185277072089890.0,,,,,
2020-11-09,,5789.12,5902.79,5770.62,5888.11,66572073.0,3256309657985.0,191233570595875.0,,,,,
2020-11-10,,5907.74,5945.56,5831.97,5862.31,186636019.0,3558738293981.0,190396128940040.0,,,,,
2020-11-11,,5865.74,5919.02,5831.37,5850.13,137211279.0,3196572327425.0,189969309922410.0,,,,,
2020-11-12,,5863.54,5922.16,5840.76,5882.36,104725852.0,2608894679884.0,191029126952950.0,,,,,
2020-11-13,,5864.0,5883.82,5772.2,5853.86,86546669.0,2342635896801.0,190061719685400.0,,,,,
2020-11-16,,5796.67,5829.06,5757.83,5804.92,61940066.0,1782933037136.0,188472223331875.0,,,,,
2020-11-17,,5840.37,5866.47,5810.1,5851.42,73729009.0,2110121324502.0,190018185699430.0,,,,,
2020-11-18,,5864.97,5946.94,5844.73,5941.85,54395392.0,1740036877250.0,192971522956355.0,,,,,
2020-11-19,,5923.1,5972.12,5898.15,5966.36,55979041.0,1692100025754.0,193747814317800.0,,,,,
2020-11-20,,5988.23,6047.47,5988.23,6033.91,39404473.0,1478215038355.0,195883245104915.0,,,,,
2020-11-23,,6075.89,6120.34,6033.6,6108.59,31715601.0,1398599688288.0,198324318195120.0,,,,,
2020-11-24,,6172.77,6241.15,6148.44,6238.6,46254387.0,2521126042971.0,202498151699910.0,,,,,
2020-11-25,,6349.33,6361.93,6137.33,6171.16,62882750.0,2639357716812.0,200266523358955.0,,,,,
2020-11-26,,6196.08,6276.35,6144.52,6276.35,34395820.0,1922541204394.0,203605832496700.0,,,,,
2020-11-27,,6247.32,6289.64,6214.53,6274.81,32593401.0,1875887105249.0,203530283233540.0,,,,,
2020-11-30,,6295.42,6296.51,6174.79,6175.73,39237721.0,2616888817624.0,200262372562035.0,,,,,
2020-12-01,,6220.19,6268.8,6189.38,6268.79,35871370.0,1611781200792.0,203277137002440.0,,,,,
2020-12-02,,6271.97,6381.07,6268.39,6372.39,52469764.0,1933389561151.0,206609586721975.0,,,,,
2020-12-03,,6345.11,6383.1,6312.11,6380.57,40322738.0,1486516475376.0,206911504841905.0,,,,,
2020-12-04,,6379.92,6403.27,6313.09,6324.14,39477895.0,1670205950351.0,205151936615265.0,,,,,
2020-12-07,,6321.58,6321.58,6181.2,6256.92,58241893.0,1662412419428.0,202952104594810.0,,,,,
2020-12-08,,6266.25,6307.13,6206.6,6227.05,56837476.0,1751372527934.0,201967521852030.0,,,,,
2020-12-09,,6232.05,6425.35,6232.05,6425.35,83371826.0,2501086974727.0,208342465649055.0,,,,,
2020-12-10,,6379.7,6422.12,6327.24,6369.32,64173050.0,2289522143783.0,206610251872295.0,,,,,
2020-12-11,,6399.99,6488.71,6399.99,6403.93,71141641.0,1905741552430.0,207733544632920.0,,,,,
2020-12-14,,6404.95,6424.92,6298.25,6311.64,64053374.0,1711518511012.0,204755279601245.0,,,,,
2020-12-15,,6332.01,6337.34,6280.74,6333.94,58166522.0,1470636430891.0,205425526222190.0,,,,,
2020-12-16,,6377.85,6482.55,6377.85,6471.77,93017741.0,2324113509996.0,209848746324575.0,,,,,
2020-12-17,,6480.91,6489.53,6404.82,6482.31,64628104.0,1920114737656.0,210214401778455.0,,,,,
2020-12-18,,6484.14,6499.77,6408.19,6441.47,71603650.0,1874898338708.0,208961769034295.0,,,,,
2020-12-21,,6448.26,6488.03,6388.68,6465.17,62333254.0,1632081138948.0,209714049835945.0,,,,,
2020-12-22,,6464.49,6464.49,6315.29,6319.52,56014271.0,1614805173312.0,204967291725535.0,,,,,
2020-12-23,,6335.88,6375.88,6217.23,6321.98,38157612.0,1507743901632.0,205080610791395.0,,,,,
2020-12-24,,6339.53,6416.5,6339.53,6401.0,61245555.0,1617138606424.0,207597205529585.0,,,,,
2020-12-28,,6409.76,6416.91,6333.25,6380.23,54897864.0,1560272189488.0,206911332754580.0,,,,,
2020-12-29,,6359.06,6428.87,6330.06,6421.12,37611900.0,1854957123730.0,208246020127270.0,,,,,
2020-12-30,,6417.82,6511.33,6399.94,6503.57,39749798.0,1654664112883.0,210885346249860.0,,,,,
2021-01-04,6800.04,,,,,,,,,,,,
2021-01-05,6905.79,,,,,,,,,,,,
2021-01-06,6924.09,,,,,,,,,,,,
2021-01-07,7196.38,,,,,,,,,,,,
2021-01-08,7373.22,,,,,,,,,,,,
2021-01-11,7296.3,,,,,,,,,,,,
2021-01-12,7195.73,,,,,,,,,,,,
2021-01-13,7345.55,,,,,,,,,,,,
2021-01-14,7365.17,,,,,,,,,,,,
2021-01-15,7257.75,,,,,,,,,,,,
2021-01-18,7081.02,,,,,,,,,,,,
2021-01-19,7324.01,,,,,,,,,,,,
2021-01-20,7399.67,,,,,,,,,,,,
2021-01-21,7454.71,,,,,,,,,,,,
2021-01-22,7454.37,,,,,,,,,,,,
2021-01-25,7621.53,,,,,,,,,,,,
2021-01-26,7499.06,,,,,,,,,,,,
2021-01-27,7391.3,,,,,,,,,,,,
2021-01-28,7369.64,,,,,,,,,,,,
2021-01-29,7161.87,,,,,,,,,,,,
2021-02-01,7443.52,,,,,,,,,,,,
2021-02-02,7588.24,,,,,,,,,,,,
2021-02-03,7710.65,,,,,,,,,,,,
2021-02-04,7699.67,,,,,,,,,,,,
2021-02-05,7808.81,,,,,,,,,,,,
2021-02-08,7722.84,,,,,,,,,,,,
2021-02-09,7667.06,,,,,,,,,,,,
2021-02-10,7741.37,,,,,,,,,,,,
2021-02-15,7814.24,,,,,,,,,,,,
2021-02-16,7779.46,,,,,,,,,,,,
2021-02-17,7722.33,,,,,,,,,,,,
2021-02-18,7643.18,,,,,,,,,,,,
2021-02-19,7656.5,,,,,,,,,,,,
2021-02-22,7512.61,,,,,,,,,,,,
2021-02-23,7501.35,,,,,,,,,,,,
2021-02-24,7195.21,,,,,,,,,,,,
2021-02-25,7417.58,,,,,,,,,,,,
2021-02-26,7144.94,,,,,,,,,,,,
2021-03-02,7279.41,,,,,,,,,,,,
2021-03-03,7300.5,,,,,,,,,,,,
2021-03-04,7258.6,,,,,,,,,,,,
2021-03-05,7289.67,,,,,,,,,,,,
2021-03-08,7142.99,,,,,,,,,,,,
2021-03-09,7004.6,,,,,,,,,,,,
2021-03-10,7012.14,,,,,,,,,,,,
2021-03-11,7242.86,,,,,,,,,,,,
2021-03-12,7326.24,,,,,,,,,,,,
2021-03-15,7336.09,,,,,,,,,,,,
2021-03-16,7160.64,,,,,,,,,,,,
2021-03-17,7098.77,,,,,,,,,,,,
2021-03-18,7090.77,,,,,,,,,,,,
2021-03-19,6995.9,,,,,,,,,,,,
2021-03-22,6952.23,,,,,,,,,,,,
2021-03-23,6841.52,,,,,,,,,,,,
2021-03-24,6915.52,,,,,,,,,,,,
2021-03-25,7004.07,,,,,,,,,,,,
2021-03-26,7079.6,,,,,,,,,,,,
2021-03-29,7075.43,,,,,,,,,,,,
2021-03-30,7212.56,,,,,,,,,,,,
2021-03-31,7180.54,,,,,,,,,,,,
2021-04-01,7286.95,,,,,,,,,,,,
2021-04-02,7280.78,,,,,,,,,,,,
2021-04-05,7209.29,,,,,,,,,,,,
2021-04-06,7177.63,,,,,,,,,,,,
2021-04-07,7202.08,,,,,,,,,,,,
2021-04-08,7276.36,,,,,,,,,,,,
2021-04-09,7261.65,,,,,,,,,,,,
2021-04-12,7373.68,,,,,,,,,,,,
2021-04-13,7553.5,,,,,,,,,,,,
2021-04-14,7647.48,,,,,,,,,,,,
2021-04-15,7617.97,,,,,,,,,,,,
2021-04-16,7668.3,,,,,,,,,,,,
2021-04-19,7653.41,,,,,,,,,,,,
2021-04-20,7715.14,,,,,,,,,,,,
2021-04-21,7578.32,,,,,,,,,,,,
2021-04-22,7643.37,,,,,,,,,,,,
2021-04-23,7721.02,,,,,,,,,,,,
2021-04-26,7809.03,,,,,,,,,,,,
2021-04-27,7806.35,,,,,,,,,,,,
2021-04-28,7731.55,,,,,,,,,,,,
2021-04-29,7887.05,,,,,,,,,,,,
2021-04-30,7789.58,,,,,,,,,,,,
2021-05-03,7658.43,,,,,,,,,,,,
2021-05-04,7762.07,,,,,,,,,,,,
2021-05-06,7976.22,,,,,,,,,,,,
2021-05-07,7933.55,,,,,,,,,,,,
2021-05-10,7978.75,,,,,,,,,,,,
2021-05-11,7917.27,,,,,,,,,,,,
2021-05-12,7694.51,,,,,,,,,,,,
2021-05-13,7563.0,,,,,,,,,,,,
2021-05-14,7628.03,,,,,,,,,,,,
2021-05-17,7621.22,,,,,,,,,,,,
2021-05-18,7728.62,,,,,,,,,,,,
2021-05-20,7756.71,,,,,,,,,,,,
2021-05-21,7675.18,,,,,,,,,,,,
2021-05-24,7624.11,,,,,,,,,,,,
2021-05-25,7684.21,,,,,,,,,,,,
2021-05-26,7607.4,,,,,,,,,,,,
2021-05-27,7499.2,,,,,,,,,,,,
2021-05-28,7574.55,,,,,,,,,,,,
2021-05-31,7529.9,,,,,,,,,,,,
2021-06-01,7586.02,,,,,,,,,,,,
2021-06-02,7596.08,,,,,,,,,,,,
2021-06-03,7614.4,,,,,,,,,,,,
2021-06-04,7606.48,,,,,,,,,,,,
2021-06-07,7622.74,,,,,,,,,,,,
2021-06-08,7562.56,,,,,,,,,,,,
2021-06-09,7525.62,,,,,,,,,,,,
2021-06-10,7537.65,,,,,,,,,,,,
2021-06-11,7672.6,,,,,,,,,,,,
2021-06-14,7638.95,,,,,,,,,,,,
2021-06-15,7701.49,,,,,,,,,,,,
2021-06-16,7724.52,,,,,,,,,,,,
2021-06-17,7788.2,,,,,,,,,,,,
2021-06-18,7753.12,,,,,,,,,,,,
2021-06-21,7704.99,,,,,,,,,,,,
2021-06-22,7810.37,,,,,,,,,,,,
2021-06-23,7734.78,,,,,,,,,,,,
2021-06-24,7751.79,,,,,,,,,,,,
2021-06-25,7796.72,,,,,,,,,,,,
2021-06-28,7774.99,,,,,,,,,,,,
2021-06-29,7796.9,,,,,,,,,,,,
2021-06-30,7841.85,,,,,,,,,,,,
2021-07-01,7743.64,,,,,,,,,,,,
2021-07-02,7744.86,,,,,,,,,,,,
2021-07-05,7789.21,,,,,,,,,,,,
2021-07-06,7849.92,,,,,,,,,,,,
2021-07-07,7793.81,,,,,,,,,,,,
2021-07-08,7695.42,,,,,,,,,,,,
2021-07-09,7585.77,,,,,,,,,,,,
2021-07-12,7670.56,,,,,,,,,,,,
2021-07-13,7720.79,,,,,,,,,,,,
2021-07-14,7704.82,,,,,,,,,,,,
2021-07-15,7680.27,,,,,,,,,,,,
2021-07-16,7667.79,,,,,,,,,,,,
2021-07-19,7607.06,,,,,,,,,,,,
2021-07-20,7543.03,,,,,,,,,,,,
2021-07-21,7536.99,,,,,,,,,,,,
2021-07-22,7588.18,,,,,,,,,,,,
2021-07-23,7550.01,,,,,,,,,,,,
2021-07-26,7477.37,,,,,,,,,,,,
2021-07-27,7532.28,,,,,,,,,,,,
2021-07-28,7537.5,,,,,,,,,,,,
2021-07-29,7518.94,,,,,,,,,,,,
2021-07-30,7436.03,,,,,,,,,,,,
2021-08-02,7479.95,,,,,,,,,,,,
2021-08-03,7447.14,,,,,,,,,,,,
2021-08-04,7479.32,,,,,,,,,,,,
2021-08-05,7477.65,,,,,,,,,,,,
2021-08-06,7425.61,,,,,,,,,,,,
2021-08-09,7404.42,,,,,,,,,,,,
2021-08-10,7408.88,,,,,,,,,,,,
2021-08-11,7403.15,,,,,,,,,,,,
2021-08-12,7470.12,,,,,,,,,,,,
2021-08-13,7474.39,,,,,,,,,,,,
2021-08-17,7345.91,,,,,,,,,,,,
2021-08-18,7397.91,,,,,,,,,,,,
2021-08-19,7231.31,,,,,,,,,,,,
2021-08-20,7189.22,,,,,,,,,,,,
2021-08-23,7024.57,,,,,,,,,,,,
2021-08-24,7104.98,,,,,,,,,,,,
2021-08-25,7194.49,,,,,,,,,,,,
2021-08-26,7135.3,,,,,,,,,,,,
2021-08-27,7162.5,,,,,,,,,,,,
2021-08-30,7157.92,,,,,,,,,,,,
2021-08-31,7225.95,,,,,,,,,,,,
2021-09-01,7121.66,,,,,,,,,,,,
2021-09-02,7081.42,,,,,,,,,,,,
2021-09-03,7118.82,,,,,,,,,,,,
2021-09-06,7241.0,,,,,,,,,,,,
2021-09-07,7320.57,,,,,,,,,,,,
2021-09-08,7302.89,,,,,,,,,,,,
2021-09-09,7199.8,,,,,,,,,,,,
2021-09-10,7245.58,,,,,,,,,,,,
2021-09-13,7293.86,,,,,,,,,,,,
2021-09-14,7309.29,,,,,,,,,,,,
2021-09-15,7255.87,,,,,,,,,,,,
2021-09-16,7250.63,,,,,,,,,,,,
2021-09-17,7198.82,,,,,,,,,,,,
2021-09-23,7310.74,,,,,,,,,,,,
2021-09-24,7322.18,,,,,,,,,,,,
2021-09-27,7398.26,,,,,,,,,,,,
2021-09-28,7434.96,,,,,,,,,,,,
2021-09-29,7400.29,,,,,,,,,,,,
2021-09-30,7328.99,,,,,,,,,,,,
2021-10-01,7226.23,,,,,,,,,,,,
2021-10-05,7177.93,,,,,,,,,,,,
2021-10-06,7034.27,,,,,,,,,,,,
2021-10-07,7078.39,,,,,,,,,,,,
2021-10-08,7129.18,,,,,,,,,,,,
2021-10-12,7228.56,,,,,,,,,,,,
2021-10-13,7301.61,,,,,,,,,,,,
2021-10-14,7456.54,,,,,,,,,,,,
2021-10-15,7448.68,,,,,,,,,,,,
2021-10-18,7421.22,,,,,,,,,,,,
2021-10-19,7442.51,,,,,,,,,,,,
2021-10-20,7428.58,,,,,,,,,,,,
2021-10-21,7304.75,,,,,,,,,,,,
2021-10-22,7277.19,,,,,,,,,,,,
2021-10-25,7356.63,,,,,,,,,,,,
2021-10-26,7342.74,,,,,,,,,,,,
2021-10-27,7192.3,,,,,,,,,,,,
2021-10-28,7142.38,,,,,,,,,,,,
2021-10-29,7071.52,,,,,,,,,,,,
2021-11-01,7043.42,,,,,,,,,,,,
2021-11-02,7108.4,,,,,,,,,,,,
2021-11-03,6971.55,,,,,,,,,,,,
2021-11-04,6954.61,,,,,,,,,,,,
2021-11-05,6879.6,,,,,,,,,,,,
2021-11-08,6851.7,,,,,,,,,,,,
2021-11-09,6825.96,,,,,,,,,,,,
2021-11-10,6606.75,,,,,,,,,,,,
2021-11-11,6634.52,,,,,,,,,,,,
2021-11-12,6769.23,,,,,,,,,,,,
2021-11-15,6754.96,,,,,,,,,,,,
2021-11-16,6758.17,,,,,,,,,,,,
2021-11-17,6634.94,,,,,,,,,,,,
2021-11-18,6630.14,,,,,,,,,,,,
2021-11-19,6592.34,,,,,,,,,,,,
2021-11-22,6620.3,,,,,,,,,,,,
2021-11-23,6549.97,,,,,,,,,,,,
2021-11-24,6577.77,,,,,,,,,,,,
2021-11-25,6542.43,,,,,,,,,,,,
2021-11-26,6366.66,,,,,,,,,,,,
2021-11-29,6268.44,,,,,,,,,,,,
2021-11-30,6066.63,,,,,,,,,,,,
2021-12-01,6267.5,,,,,,,,,,,,
2021-12-02,6370.73,,,,,,,,,,,,
2021-12-03,6424.32,,,,,,,,,,,,
2021-12-06,6484.81,,,,,,,,,,,,
2021-12-07,6504.05,,,,,,,,,,,,
2021-12-08,6559.74,,,,,,,,,,,,
2021-12-09,6609.68,,,,,,,,,,,,
2021-12-10,6597.37,,,,,,,,,,,,
2021-12-13,6572.75,,,,,,,,,,,,
2021-12-14,6470.96,,,,,,,,,,,,
2021-12-15,6439.83,,,,,,,,,,,,
2021-12-16,6489.47,,,,,,,,,,,,
2021-12-17,6498.33,,,,,,,,,,,,
2021-12-20,6286.89,,,,,,,,,,,,
2021-12-21,6248.36,,,,,,,,,,,,
2021-12-22,6190.71,,,,,,,,,,,,
2021-12-23,6249.32,,,,,,,,,,,,
2021-12-24,6266.86,,,,,,,,,,,,
2021-12-27,6274.36,,,,,,,,,,,,
2021-12-28,6315.31,,,,,,,,,,,,
2021-12-29,6296.72,,,,,,,,,,,,
2021-12-30,6210.01,,,,,,,,,,,,
2022-01-03,6238.51,,,,,,,,,,,,
2022-01-04,6366.98,,,,,,,,,,,,
2022-01-05,6354.3,,,,,,,,,,,,
2022-01-06,6372.43,,,,,,,,,,,,
2022-01-07,6539.92,,,,,,,,,,,,
2022-01-10,6408.43,,,,,,,,,,,,
2022-01-11,6360.84,,,,,,,,,,,,
2022-01-12,6599.36,,,,,,,,,,,,
2022-01-13,6572.27,,,,,,,,,,,,
2022-01-14,6430.44,,,,,,,,,,,,
2022-01-17,6347.27,,,,,,,,,,,,
2022-01-18,6286.75,,,,,,,,,,,,
2022-01-19,6162.82,,,,,,,,,,,,
2022-01-20,6310.04,,,,,,,,,,,,
2022-01-21,6216.96,,,,,,,,,,,,
2022-01-24,6061.61,,,,,,,,,,,,
2022-01-25,5826.55,,,,,,,,,,,,
2022-01-26,5888.6,,,,,,,,,,,,
2022-01-27,5586.38,,,,,,,,,,,,
2022-01-28,5745.19,,,,,,,,,,,,
2022-02-03,5877.27,,,,,,,,,,,,
2022-02-04,5989.06,,,,,,,,,,,,
2022-02-07,5886.15,,,,,,,,,,,,
2022-02-08,5793.3,,,,,,,,,,,,
2022-02-09,5866.35,,,,,,,,,,,,
2022-02-10,5999.94,,,,,,,,,,,,
2022-02-11,5868.62,,,,,,,,,,,,
2022-02-14,5770.05,,,,,,,,,,,,
2022-02-15,5721.52,,,,,,,,,,,,
2022-02-16,5873.95,,,,,,,,,,,,
2022-02-17,5916.74,,,,,,,,,,,,
2022-02-18,5932.25,,,,,,,,,,,,
2022-02-21,5891.73,,,,,,,,,,,,
2022-02-22,5749.38,,,,,,,,,,,,
2022-02-23,5767.67,,,,,,,,,,,,
2022-02-24,5584.4,,,,,,,,,,,,
2022-02-25,5657.36,,,,,,,,,,,,
2022-02-28,5721.53,,,,,,,,,,,,
2022-03-02,5758.14,,,,,,,,,,,,
2022-03-03,5809.23,,,,,,,,,,,,
2022-03-04,5726.88,,,,,,,,,,,,
2022-03-07,5593.73,,,,,,,,,,,,
2022-03-08,5487.25,,,,,,,,,,,,
2022-03-10,5506.16,,,,,,,,,,,,
2022-03-11,5413.11,,,,,,,,,,,,
2022-03-14,5279.35,,,,,,,,,,,,
2022-03-15,5172.8,,,,,,,,,,,,
2022-03-16,5269.78,,,,,,,,,,,,
2022-03-17,5378.6,,,,,,,,,,,,
2022-03-18,5408.63,,,,,,,,,,,,
2022-03-21,5456.3,,,,,,,,,,,,
2022-03-22,5514.57,,,,,,,,,,,,
2022-03-23,5571.15,,,,,,,,,,,,
2022-03-24,5628.35,,,,,,,,,,,,
2022-03-25,5591.64,,,,,,,,,,,,
2022-03-28,5598.77,,,,,,,,,,,,
2022-03-29,5628.42,,,,,,,,,,,,
2022-03-30,5641.57,,,,,,,,,,,,
2022-03-31,5714.7,,,,,,,,,,,,
2022-04-01,5737.07,,,,,,,,,,,,
2022-04-04,5787.86,,,,,,,,,,,,
2022-04-05,5815.75,,,,,,,,,,,,
2022-04-06,5737.46,,,,,,,,,,,,
2022-04-07,5614.7,,,,,,,,,,,,
2022-04-08,5672.88,,,,,,,,,,,,
2022-04-11,5660.83,,,,,,,,,,,,
2022-04-12,5601.44,,,,,,,,,,,,
2022-04-13,5708.51,,,,,,,,,,,,
2022-04-14,5735.17,,,,,,,,,,,,
2022-04-15,5686.33,,,,,,,,,,,,
2022-04-18,5716.54,,,,,,,,,,,,
2022-04-19,5751.7,,,,,,,,,,,,
2022-04-20,5759.14,,,,,,,,,,,,
2022-04-21,5811.26,,,,,,,,,,,,
2022-04-22,5743.99,,,,,,,,,,,,
2022-04-25,5623.24,,,,,,,,,,,,
2022-04-26,5611.8,,,,,,,,,,,,
2022-04-27,5554.36,,,,,,,,,,,,
2022-04-28,5726.4,,,,,,,,,,,,
2022-04-29,5768.16,,,,,,,,,,,,
2022-05-02,5790.92,,,,,,,,,,,,
2022-05-03,5727.17,,,,,,,,,,,,
2022-05-04,5727.65,,,,,,,,,,,,
2022-05-06,5706.22,,,,,,,,,,,,
2022-05-09,5583.24,,,,,,,,,,,,
2022-05-10,5536.31,,,,,,,,,,,,
2022-05-11,5574.54,,,,,,,,,,,,
2022-05-12,5380.7,,,,,,,,,,,,
2022-05-13,5524.62,,,,,,,,,,,,
2022-05-16,5510.89,,,,,,,,,,,,
2022-05-17,5562.35,,,,,,,,,,,,
2022-05-18,5562.66,,,,,,,,,,,,
2022-05-19,5487.87,,,,,,,,,,,,
2022-05-20,5661.91,,,,,,,,,,,,
2022-05-23,5657.03,,,,,,,,,,,,
2022-05-24,5561.82,,,,,,,,,,,,
2022-05-25,5587.69,,,,,,,,,,,,
2022-05-26,5623.12,,,,,,,,,,,,
2022-05-27,5724.12,,,,,,,,,,,,
2022-05-30,5807.07,,,,,,,,,,,,
2022-05-31,5948.14,,,,,,,,,,,,
2022-06-02,5882.96,,,,,,,,,,,,
2022-06-03,6000.91,,,,,,,,,,,,
2022-06-07,5905.81,,,,,,,,,,,,
2022-06-08,5947.51,,,,,,,,,,,,
2022-06-09,5989.62,,,,,,,,,,,,
2022-06-10,5963.1,,,,,,,,,,,,
2022-06-13,5763.61,,,,,,,,,,,,
2022-06-14,5715.95,,,,,,,,,,,,
2022-06-15,5596.57,,,,,,,,,,,,
2022-06-16,5604.71,,,,,,,,,,,,
2022-06-17,5627.51,,,,,,,,,,,,
2022-06-20,5532.27,,,,,,,,,,,,
2022-06-21,5531.02,,,,,,,,,,,,
2022-06-22,5298.01,,,,,,,,,,,,
2022-06-23,5197.01,,,,,,,,,,,,
2022-06-24,5262.97,,,,,,,,,,,,
2022-06-27,5351.95,,,,,,,,,,,,
2022-06-28,5456.74,,,,,,,,,,,,
2022-06-29,5366.35,,,,,,,,,,,,
2022-06-30,5186.39,,,,,,,,,,,,
2022-07-01,5111.85,,,,,,,,,,,,
2022-07-04,5034.5,,,,,,,,,,,,
2022-07-05,5134.89,,,,,,,,,,,,
2022-07-06,4971.69,,,,,,,,,,,,
2022-07-07,5077.63,,,,,,,,,,,,
2022-07-08,5117.5,,,,,,,,,,,,
2022-07-11,5006.7,,,,,,,,,,,,
2022-07-12,4917.18,,,,,,,,,,,,
2022-07-13,4961.89,,,,,,,,,,,,
2022-07-14,5011.69,,,,,,,,,,,,
2022-07-15,4924.69,,,,,,,,,,,,
2022-07-18,4994.52,,,,,,,,,,,,
2022-07-19,5031.03,,,,,,,,,,,,
2022-07-20,5130.61,,,,,,,,,,,,
2022-07-21,5206.64,,,,,,,,,,,,
2022-07-22,5171.59,,,,,,,,,,,,
2022-07-25,5190.1,,,,,,,,,,,,
2022-07-26,5236.01,,,,,,,,,,,,
2022-07-27,5263.28,,,,,,,,,,,,
2022-07-28,5359.6,,,,,,,,,,,,
2022-07-29,5450.55,,,,,,,,,,,,
2022-08-01,5497.07,,,,,,,,,,,,
2022-08-02,5430.58,,,,,,,,,,,,
2022-08-03,5477.17,,,,,,,,,,,,
