날짜,Consumer,Open,High,Low,Close,Volume,거래대금,상장시가총액,open,high,low,close,volume
2019-06-03,3659.7,,,,,,,,,,,,
2019-06-04,3655.48,,,,,,,,,,,,
2019-06-05,3632.24,,,,,,,,,,,,
2019-06-07,3637.26,,,,,,,,,,,,
2019-06-10,3690.74,,,,,,,,,,,,
2019-06-11,3701.69,,,,,,,,,,,,
2019-06-12,3710.25,,,,,,,,,,,,
2019-06-13,3759.32,,,,,,,,,,,,
2019-06-14,3789.23,,,,,,,,,,,,
2019-06-17,3762.52,,,,,,,,,,,,
2019-06-18,3783.77,,,,,,,,,,,,
2019-06-19,3786.04,,,,,,,,,,,,
2019-06-20,3791.35,,,,,,,,,,,,
2019-06-21,3789.75,,,,,,,,,,,,
2019-06-24,3772.79,,,,,,,,,,,,
2019-06-25,3784.54,,,,,,,,,,,,
2019-06-26,3761.39,,,,,,,,,,,,
2019-06-27,3760.23,,,,,,,,,,,,
2019-06-28,3740.9,,,,,,,,,,,,
2019-07-01,3744.86,,,,,,,,,,,,
2019-07-02,3731.92,,,,,,,,,,,,
2019-07-03,3706.75,,,,,,,,,,,,
2019-07-04,3711.96,,,,,,,,,,,,
2019-07-05,3735.43,,,,,,,,,,,,
2019-07-08,3659.98,,,,,,,,,,,,
2019-07-09,3614.29,,,,,,,,,,,,
2019-07-10,3608.85,,,,,,,,,,,,
2019-07-11,3646.62,,,,,,,,,,,,
2019-07-12,3659.24,,,,,,,,,,,,
2019-07-15,3610.62,,,,,,,,,,,,
2019-07-16,3595.94,,,,,,,,,,,,
2019-07-17,3556.35,,,,,,,,,,,,
2019-07-18,3565.36,,,,,,,,,,,,
2019-07-19,3592.09,,,,,,,,,,,,
2019-07-22,3573.38,,,,,,,,,,,,
2019-07-23,3598.96,,,,,,,,,,,,
2019-07-24,3570.49,,,,,,,,,,,,
2019-07-25,3565.17,,,,,,,,,,,,
2019-07-26,3504.48,,,,,,,,,,,,
2019-07-29,3447.17,,,,,,,,,,,,
2019-07-30,3436.0,,,,,,,,,,,,
2019-07-31,3450.11,,,,,,,,,,,,
2019-08-01,3426.62,,,,,,,,,,,,
2019-08-02,3381.44,,,,,,,,,,,,
2019-08-05,3297.17,,,,,,,,,,,,
2019-08-06,3266.77,,,,,,,,,,,,
2019-08-07,3257.4,,,,,,,,,,,,
2019-08-08,3312.45,,,,,,,,,,,,
2019-08-09,3247.22,,,,,,,,,,,,
2019-08-12,3234.47,,,,,,,,,,,,
2019-08-13,3241.49,,,,,,,,,,,,
2019-08-14,3242.41,,,,,,,,,,,,
2019-08-16,3218.3,,,,,,,,,,,,
2019-08-19,3241.7,,,,,,,,,,,,
2019-08-20,3258.17,,,,,,,,,,,,
2019-08-21,3269.88,,,,,,,,,,,,
2019-08-22,3270.46,,,,,,,,,,,,
2019-08-23,3229.06,,,,,,,,,,,,
2019-08-26,3175.74,,,,,,,,,,,,
2019-08-27,3172.06,,,,,,,,,,,,
2019-08-28,3179.37,,,,,,,,,,,,
2019-08-29,3197.56,,,,,,,,,,,,
2019-08-30,3251.38,,,,,,,,,,,,
2019-09-02,3266.44,,,,,,,,,,,,
2019-09-03,3292.52,,,,,,,,,,,,
2019-09-04,3343.13,,,,,,,,,,,,
2019-09-05,3346.41,,,,,,,,,,,,
2019-09-06,3325.95,,,,,,,,,,,,
2019-09-09,3335.75,,,,,,,,,,,,
2019-09-10,3350.25,,,,,,,,,,,,
2019-09-11,3384.59,,,,,,,,,,,,
2019-09-16,3433.93,,,,,,,,,,,,
2019-09-17,3459.61,,,,,,,,,,,,
2019-09-18,3499.57,,,,,,,,,,,,
2019-09-19,3461.89,,,,,,,,,,,,
2019-09-20,3474.69,,,,,,,,,,,,
2019-09-23,3449.95,,,,,,,,,,,,
2019-09-24,3486.04,,,,,,,,,,,,
2019-09-25,3477.46,,,,,,,,,,,,
2019-09-26,3461.91,,,,,,,,,,,,
2019-09-27,3446.18,,,,,,,,,,,,
2019-09-30,3453.54,,,,,,,,,,,,
2019-10-01,3438.43,,,,,,,,,,,,
2019-10-02,3387.33,,,,,,,,,,,,
2019-10-04,3357.79,,,,,,,,,,,,
2019-10-07,3371.27,,,,,,,,,,,,
2019-10-08,3398.97,,,,,,,,,,,,
2019-10-10,3351.5,,,,,,,,,,,,
2019-10-11,3352.97,,,,,,,,,,,,
2019-10-14,3374.5,,,,,,,,,,,,
2019-10-15,3405.15,,,,,,,,,,,,
2019-10-16,3424.66,,,,,,,,,,,,
2019-10-17,3412.88,,,,,,,,,,,,
2019-10-18,3407.49,,,,,,,,,,,,
2019-10-21,3437.72,,,,,,,,,,,,
2019-10-22,3460.01,,,,,,,,,,,,
2019-10-23,3436.72,,,,,,,,,,,,
2019-10-24,3432.43,,,,,,,,,,,,
2019-10-25,3432.88,,,,,,,,,,,,
2019-10-28,3433.61,,,,,,,,,,,,
2019-10-29,3407.54,,,,,,,,,,,,
2019-10-30,3402.17,,,,,,,,,,,,
2019-10-31,3410.15,,,,,,,,,,,,
2019-11-01,3466.64,,,,,,,,,,,,
2019-11-04,3503.56,,,,,,,,,,,,
2019-11-05,3506.23,,,,,,,,,,,,
2019-11-06,3518.7,,,,,,,,,,,,
2019-11-07,3534.74,,,,,,,,,,,,
2019-11-08,3500.53,,,,,,,,,,,,
2019-11-11,3499.22,,,,,,,,,,,,
2019-11-12,3539.25,,,,,,,,,,,,
2019-11-13,3527.25,,,,,,,,,,,,
2019-11-14,3506.27,,,,,,,,,,,,
2019-11-15,3548.49,,,,,,,,,,,,
2019-11-18,3533.78,,,,,,,,,,,,
2019-11-19,3529.14,,,,,,,,,,,,
2019-11-20,3506.74,,,,,,,,,,,,
2019-11-21,3468.51,,,,,,,,,,,,
2019-11-22,3460.88,,,,,,,,,,,,
2019-11-25,3485.59,,,,,,,,,,,,
2019-11-26,3446.47,,,,,,,,,,,,
2019-11-27,3463.34,,,,,,,,,,,,
2019-11-28,3460.76,,,,,,,,,,,,
2019-11-29,3431.14,,,,,,,,,,,,
2019-12-02,3421.24,,,,,,,,,,,,
2019-12-03,3437.49,,,,,,,,,,,,
2019-12-04,3418.75,,,,,,,,,,,,
2019-12-05,3386.2,,,,,,,,,,,,
2019-12-06,3407.42,,,,,,,,,,,,
2019-12-09,3375.84,,,,,,,,,,,,
2019-12-10,3392.9,,,,,,,,,,,,
2019-12-11,3420.58,,,,,,,,,,,,
2019-12-12,3425.77,,,,,,,,,,,,
2019-12-13,3454.53,,,,,,,,,,,,
2019-12-16,3432.6,,,,,,,,,,,,
2019-12-17,3418.46,,,,,,,,,,,,
2019-12-18,3404.33,,,,,,,,,,,,
2019-12-19,3402.46,,,,,,,,,,,,
2019-12-20,3410.76,,,,,,,,,,,,
2019-12-23,3440.43,,,,,,,,,,,,
2019-12-24,3443.03,,,,,,,,,,,,
2019-12-26,3452.59,,,,,,,,,,,,
2019-12-27,3466.38,,,,,,,,,,,,
2019-12-30,3480.12,,,,,,,,,,,,
2020-01-02,,3486.54,3491.3,3440.71,3451.53,13138326.0,64701746569.0,23799296187246.0,,,,,
2020-01-03,,3462.36,3477.37,3422.79,3432.8,16475883.0,68509499481.0,23669887167780.0,,,,,
2020-01-06,,3413.68,3430.91,3390.26,3392.04,15833031.0,60146043572.0,23387435985144.0,,,,,
2020-01-07,,3397.85,3430.83,3393.08,3415.64,9688466.0,56300553652.0,23549745321852.0,,,,,
2020-01-08,,3374.21,3387.04,3328.96,3348.33,19965280.0,78626245173.0,23084868078446.0,,,,,
2020-01-09,,3361.52,3385.77,3342.89,3364.33,13664720.0,81919652736.0,23197995863517.0,,,,,
2020-01-10,,3358.54,3365.02,3337.74,3355.28,10497957.0,67386389506.0,23135956923723.0,,,,,
2020-01-13,,3360.59,3422.56,3360.23,3410.07,16945761.0,67007389719.0,23511370247816.0,,,,,
2020-01-14,,3431.33,3452.09,3419.18,3451.67,11395484.0,67282059156.0,23796719894909.0,,,,,
2020-01-15,,3456.38,3514.37,3440.84,3512.0,30308291.0,128615303953.0,24210909794260.0,,,,,
2020-01-16,,3509.83,3531.84,3492.25,3512.6,9927375.0,64815664704.0,24216653654020.0,,,,,
2020-01-17,,3509.86,3551.03,3509.86,3531.41,8674390.0,68712426412.0,24344687706231.0,,,,,
2020-01-20,,3534.71,3551.35,3494.72,3496.19,11017459.0,83422363534.0,24101005206081.0,,,,,
2020-01-21,,3502.08,3515.2,3481.73,3486.48,10817286.0,62047706647.0,24035403359713.0,,,,,
2020-01-22,,3493.45,3516.85,3477.5,3501.86,9369727.0,56624723190.0,24140901649682.0,,,,,
2020-01-23,,3482.84,3486.87,3463.87,3477.3,5881988.0,50731600375.0,23973454412755.0,,,,,
2020-01-28,,3417.01,3427.97,3356.73,3366.48,20939649.0,118594152164.0,23207665911656.0,,,,,
2020-01-29,,3382.03,3394.37,3338.22,3375.35,11741190.0,81061284591.0,23267204632547.0,,,,,
2020-01-30,,3375.95,3394.62,3324.34,3330.29,10358041.0,55735380598.0,22956929918895.0,,,,,
2020-01-31,,3341.51,3361.74,3295.05,3295.05,13902461.0,81110528873.0,22716584220724.0,,,,,
2020-02-03,,3274.18,3327.42,3248.37,3319.75,164113753.0,247901415841.0,22882629924556.0,,,,,
2020-02-04,,3308.27,3341.3,3296.12,3310.42,40466769.0,94663614950.0,22821970874543.0,,,,,
2020-02-05,,3321.45,3342.98,3304.28,3319.99,33566187.0,124797374844.0,22887285890050.0,,,,,
2020-02-06,,3364.68,3419.15,3359.84,3401.76,12969734.0,99863961154.0,23448522759372.0,,,,,
2020-02-07,,3405.48,3419.03,3363.01,3377.35,34216636.0,128325381379.0,23281830243418.0,,,,,
2020-02-10,,3357.66,3382.42,3330.74,3371.69,142367877.0,213772694683.0,23244857195274.0,,,,,
2020-02-11,,3412.37,3435.5,3407.15,3428.7,22751520.0,113189753389.0,23637332361119.0,,,,,
2020-02-12,,3447.94,3487.7,3435.07,3486.07,20783039.0,143207860792.0,24032310688347.0,,,,,
2020-02-13,,3506.57,3527.98,3485.65,3494.45,19918476.0,160580557697.0,24094919027086.0,,,,,
2020-02-14,,3492.12,3506.78,3472.6,3487.08,54810761.0,227910015910.0,24046271135872.0,,,,,
2020-02-17,,3493.1,3522.48,3474.7,3502.0,22568185.0,107635129426.0,24143560143714.0,,,,,
2020-02-18,,3477.15,3477.15,3438.56,3450.55,14597109.0,75180476331.0,23790900890752.0,,,,,
2020-02-19,,3471.34,3502.48,3451.88,3495.25,14348359.0,118119119322.0,24095867950256.0,,,,,
2020-02-20,,3489.51,3495.38,3435.54,3440.51,59256020.0,178391952178.0,23722830242653.0,,,,,
2020-02-21,,3420.88,3445.9,3404.02,3406.47,29203923.0,132505539395.0,23488572691927.0,,,,,
2020-02-24,,3414.71,3436.92,3336.78,3338.99,218619381.0,539423455880.0,23027452499018.0,,,,,
2020-02-25,,3367.22,3373.25,3319.6,3355.26,1013703172.0,1033221457660.0,23137369189387.0,,,,,
2020-02-26,,3354.98,3379.3,3325.03,3344.25,289877454.0,331006841089.0,23064398408147.0,,,,,
2020-02-27,,3334.54,3346.52,3281.91,3295.29,55536313.0,150642099760.0,22725062190336.0,,,,,
2020-02-28,,3255.34,3259.41,3161.08,3178.68,58093112.0,248712578356.0,21919367880270.0,,,,,
2020-03-02,,3196.99,3215.47,3142.51,3191.31,54552388.0,208930329772.0,22006484451037.0,,,,,
2020-03-03,,3232.03,3241.51,3185.38,3189.77,80002625.0,139764145922.0,21997190007948.0,,,,,
2020-03-04,,3212.86,3294.28,3204.3,3288.72,55111711.0,134555871284.0,22676402223758.0,,,,,
2020-03-05,,3294.62,3328.86,3272.68,3327.32,53795578.0,120016662613.0,22940663065924.0,,,,,
2020-03-06,,3288.54,3306.39,3269.93,3306.39,68325637.0,131591627169.0,22797006977259.0,,,,,
2020-03-09,,3244.17,3276.3,3206.54,3219.75,37955814.0,113128582737.0,22197025721003.0,,,,,
2020-03-10,,3191.44,3215.92,3168.53,3212.25,45866972.0,185701258511.0,22139722242580.0,,,,,
2020-03-11,,3214.56,3214.56,3127.76,3145.39,109417342.0,211382637969.0,21680184621417.0,,,,,
2020-03-12,,3148.98,3158.17,2996.29,3023.03,48435410.0,194387057836.0,20835721120047.0,,,,,
2020-03-13,,2843.93,2947.15,2753.24,2892.28,67964620.0,177418931546.0,19934585279838.0,,,,,
2020-03-16,,2968.83,3007.02,2893.72,2902.31,57442369.0,168090680808.0,19994223444284.0,,,,,
2020-03-17,,2821.57,2952.26,2807.44,2894.56,44142479.0,122143971658.0,19938387012218.0,,,,,
2020-03-18,,2904.56,2926.06,2804.64,2804.8,45639194.0,153590363625.0,19317309505842.0,,,,,
2020-03-19,,2844.76,2851.01,2507.7,2509.56,63383707.0,172819666805.0,17272270132845.0,,,,,
2020-03-20,,2574.76,2686.02,2506.37,2686.02,43070330.0,131638940178.0,18487642209869.0,,,,,
2020-03-23,,2535.13,2568.48,2473.15,2507.68,61339643.0,112962862593.0,17258608071388.0,,,,,
2020-03-24,,2542.48,2653.45,2524.26,2642.99,57202640.0,118384507002.0,18189696046952.0,,,,,
2020-03-25,,2712.46,2797.4,2703.38,2790.75,42502402.0,153411915497.0,19205412117628.0,,,,,
2020-03-26,,2786.1,2905.58,2774.95,2826.64,51557714.0,147993823392.0,19454285601401.0,,,,,
2020-03-27,,2930.72,2945.14,2810.29,2879.0,60634369.0,183692212056.0,19810892180194.0,,,,,
2020-03-30,,2823.96,2955.23,2810.06,2946.59,53258919.0,137753404027.0,20275812891881.0,,,,,
2020-03-31,,2997.15,3068.69,2982.98,3050.78,106968207.0,201634497074.0,20993593314818.0,,,,,
2020-04-01,,3065.66,3229.78,3065.19,3083.02,406056202.0,480283114775.0,21217797182675.0,,,,,
2020-04-02,,3108.35,3167.45,3066.15,3153.41,121430568.0,357072835472.0,21698726152295.0,,,,,
2020-04-03,,3158.53,3205.99,3139.63,3205.41,72399454.0,227803491139.0,22054925119706.0,,,,,
2020-04-06,,3270.88,3384.81,3270.24,3355.44,227136525.0,334522325339.0,23088419268865.0,,,,,
2020-04-07,,3407.77,3423.51,3308.6,3368.4,93040316.0,290311051452.0,23181500884470.0,,,,,
2020-04-08,,3373.38,3411.43,3326.18,3350.32,52643783.0,178470220585.0,23061910872423.0,,,,,
2020-04-09,,3384.37,3388.69,3268.71,3310.92,108450520.0,288493720424.0,22796557489442.0,,,,,
2020-04-10,,3301.44,3301.44,3213.26,3268.61,53914606.0,183060837442.0,22509129188906.0,,,,,
2020-04-13,,3260.41,3299.65,3236.7,3265.8,261033529.0,456434305891.0,22487686744384.0,,,,,
2020-04-14,,3288.35,3351.35,3280.86,3331.67,72811055.0,214157855592.0,22942652700569.0,,,,,
2020-04-16,,3316.65,3357.3,3267.02,3339.38,33977413.0,135780559247.0,22994078392936.0,,,,,
2020-04-17,,3355.5,3373.82,3324.52,3331.04,44103989.0,150103123712.0,22939421352744.0,,,,,
2020-04-20,,3334.64,3353.86,3308.29,3308.29,42204826.0,121885794362.0,22783122922144.0,,,,,
2020-04-21,,3305.33,3312.25,3186.09,3263.68,55986520.0,139941767125.0,22475481008599.0,,,,,
2020-04-22,,3231.93,3323.05,3204.9,3319.97,30715955.0,116539252160.0,22856706905575.0,,,,,
2020-04-23,,3332.51,3434.74,3325.74,3430.02,44397171.0,185330760427.0,23614643811366.0,,,,,
2020-04-24,,3426.56,3535.39,3392.67,3477.11,38479161.0,233119321983.0,23941565328296.0,,,,,
2020-04-27,,3516.08,3593.08,3502.68,3565.16,52288058.0,240258710770.0,24552426047010.0,,,,,
2020-04-28,,3574.69,3602.62,3522.76,3565.85,70318641.0,292467680417.0,24566299810563.0,,,,,
2020-04-29,,3566.17,3597.9,3547.36,3580.69,193246992.0,383250399944.0,24663806671681.0,,,,,
2020-05-04,,3532.01,3620.42,3484.9,3573.21,97719377.0,272284905472.0,24613795530786.0,,,,,
2020-05-06,,3620.05,3690.49,3600.01,3682.02,267522647.0,503107322986.0,25363094536593.0,,,,,
2020-05-07,,3697.48,3738.16,3680.79,3700.73,154155019.0,235363763329.0,25491659691375.0,,,,,
2020-05-08,,3722.06,3737.36,3655.84,3671.52,59743409.0,191819886912.0,25289475458018.0,,,,,
2020-05-11,,3677.16,3680.97,3647.88,3667.72,36160001.0,128574567469.0,25260135578249.0,,,,,
2020-05-12,,3678.0,3747.06,3665.63,3729.66,34698298.0,190426013736.0,25685458949660.0,,,,,
2020-05-13,,3707.24,3788.21,3701.38,3788.21,39893251.0,167414360304.0,26084763595319.0,,,,,
2020-05-14,,3763.99,3839.56,3740.29,3839.56,27883683.0,190597927986.0,26438193019314.0,,,,,
2020-05-15,,3907.79,3963.68,3890.98,3953.32,63709975.0,446962452823.0,27217818256998.0,,,,,
2020-05-18,,4008.69,4089.21,3912.54,3919.33,39841308.0,409803685885.0,26990370656290.0,,,,,
2020-05-19,,3914.87,3914.87,3810.82,3831.29,26865954.0,305048673063.0,26386743344395.0,,,,,
2020-05-20,,3871.51,3911.59,3870.98,3876.7,29972637.0,213471607756.0,26698357939513.0,,,,,
2020-05-21,,3876.3,3897.31,3844.59,3889.27,21883411.0,195498099314.0,26785908820734.0,,,,,
2020-05-22,,3904.03,3933.06,3857.21,3893.62,30672456.0,220308929712.0,26811446216843.0,,,,,
2020-05-25,,3915.23,3951.56,3852.41,3948.01,24233233.0,159332758936.0,27181602890283.0,,,,,
2020-05-26,,3949.73,3950.07,3885.52,3894.28,17988793.0,134354788821.0,26814061739860.0,,,,,
2020-05-27,,3898.48,3919.72,3885.96,3893.46,16200340.0,162554107327.0,26810149659492.0,,,,,
2020-05-28,,3878.42,3886.53,3826.61,3840.96,114390909.0,697141334459.0,26448735434124.0,,,,,
2020-05-29,,3848.59,3884.58,3829.5,3829.5,79317511.0,427336332858.0,26374129060715.0,,,,,
2020-06-01,,3824.77,3913.64,3821.58,3910.69,42469541.0,270260911532.0,26929513181970.0,,,,,
2020-06-02,,3908.25,3940.25,3895.12,3920.18,60076378.0,255406679761.0,26995432819797.0,,,,,
2020-06-03,,3932.56,3947.31,3852.57,3876.41,29636866.0,206372105533.0,26698805671822.0,,,,,
2020-06-04,,3876.01,3903.24,3842.61,3863.63,24912149.0,184204362531.0,26610328387260.0,,,,,
2020-06-05,,3863.46,3884.47,3840.85,3878.59,21108503.0,124124589440.0,26714502614631.0,,,,,
2020-06-08,,3903.23,3905.8,3847.12,3862.15,26362629.0,169507641332.0,26606483555926.0,,,,,
2020-06-09,,3879.24,3894.68,3844.44,3889.87,27214902.0,220203963443.0,26804473357264.0,,,,,
2020-06-10,,3900.79,4004.15,3897.58,4001.29,17928156.0,255541470187.0,27575083889828.0,,,,,
2020-06-11,,3978.72,4025.53,3941.53,3969.87,21933647.0,305667964131.0,27359527355720.0,,,,,
2020-06-12,,3840.17,4036.69,3817.33,4010.52,26027059.0,300023167839.0,27641544077334.0,,,,,
2020-06-15,,3992.51,4100.19,3874.25,3875.58,30000228.0,414940366329.0,26716696454609.0,,,,,
2020-06-16,,3987.43,4044.43,3976.83,4033.31,21951042.0,285806670167.0,27814980287699.0,,,,,
2020-06-17,,4044.77,4139.35,4040.74,4101.81,41469746.0,305876889653.0,28311566469794.0,,,,,
2020-06-18,,4093.32,4106.59,4057.55,4075.84,36812637.0,296848907286.0,28160174709708.0,,,,,
2020-06-19,,4108.44,4109.29,4025.36,4067.69,22377457.0,238830608776.0,28066418786726.0,,,,,
2020-06-22,,4066.31,4076.54,4036.0,4065.04,90146317.0,248993920315.0,28039271849285.0,,,,,
2020-06-23,,4083.64,4146.17,4043.07,4128.68,27353889.0,259549911160.0,28475137532202.0,,,,,
2020-06-24,,4158.18,4180.41,4106.53,4133.56,16106242.0,173768367291.0,28508665958234.0,,,,,
2020-06-25,,4087.79,4124.88,4061.01,4070.75,30023136.0,218920707053.0,28071162540153.0,,,,,
2020-06-26,,4097.03,4101.64,4046.49,4076.45,20640671.0,164967493268.0,28108032080976.0,,,,,
2020-06-29,,4030.06,4061.61,4005.48,4012.96,11663940.0,133261604072.0,27662123656038.0,,,,,
2020-06-30,,4036.94,4042.94,3987.77,3991.31,29622819.0,159227919838.0,27516772122491.0,,,,,
2020-07-01,,4017.09,4055.47,4008.27,4019.05,41456526.0,182668953660.0,27708536554019.0,,,,,
2020-07-02,,4046.13,4107.19,4042.68,4097.3,41473452.0,255346667835.0,28248253310439.0,,,,,
2020-07-03,,4107.33,4142.46,4084.02,4118.21,37304809.0,152871779335.0,28387494123334.0,,,,,
2020-07-06,,4134.42,4192.27,4107.84,4181.85,15683982.0,127642441181.0,28825232064400.0,,,,,
2020-07-07,,4175.52,4227.06,4151.03,4209.49,13911153.0,190261362568.0,29015742161222.0,,,,,
2020-07-08,,4212.19,4252.28,4174.59,4187.37,16417503.0,151754748875.0,28873096742290.0,,,,,
2020-07-09,,4196.79,4291.3,4193.84,4269.07,12545391.0,193219390618.0,29435491909124.0,,,,,
2020-07-10,,4271.21,4308.08,4234.4,4292.17,108340107.0,286253232516.0,29588217135121.0,,,,,
2020-07-13,,4320.22,4326.9,4279.26,4326.9,33357517.0,195350557169.0,29827929451568.0,,,,,
2020-07-14,,4313.31,4373.85,4277.07,4314.9,119140930.0,389721486396.0,29745875471388.0,,,,,
2020-07-15,,4356.3,4361.86,4221.71,4232.49,57233718.0,246023333464.0,29178779049279.0,,,,,
2020-07-16,,4229.91,4258.65,4167.31,4197.9,52427591.0,233930114260.0,28938445949427.0,,,,,
2020-07-17,,4198.15,4225.3,4149.35,4174.35,19082670.0,140674009944.0,28775320459193.0,,,,,
2020-07-20,,4170.73,4172.02,4106.41,4149.26,18458271.0,192712623032.0,28605687191876.0,,,,,
2020-07-21,,4179.95,4213.27,4161.41,4192.2,15964626.0,182905779657.0,28906059365301.0,,,,,
2020-07-22,,4190.97,4207.99,4147.3,4162.45,15770076.0,247237075421.0,28702069389498.0,,,,,
2020-07-23,,4181.05,4181.05,4122.39,4150.02,16770888.0,173766423993.0,28620714383970.0,,,,,
2020-07-24,,4122.79,4143.63,4098.2,4116.79,19939896.0,155109254476.0,28393219977958.0,,,,,
2020-07-27,,4124.9,4160.78,4116.98,4135.85,30417622.0,247539047342.0,28527352751918.0,,,,,
2020-07-28,,4126.08,4144.24,4095.06,4117.46,18428379.0,142797778543.0,28400767340064.0,,,,,
2020-07-29,,4104.67,4129.43,4083.52,4124.84,13247640.0,133037325568.0,28454628094412.0,,,,,
2020-07-30,,4121.75,4136.08,4098.21,4103.88,11288987.0,155161841677.0,28316525187687.0,,,,,
2020-07-31,,4108.6,4161.35,4083.21,4151.47,27904474.0,186797259847.0,28642670015050.0,,,,,
2020-08-03,,4190.83,4266.12,4165.41,4262.61,14425291.0,263945506812.0,29413875327586.0,,,,,
2020-08-04,,4288.16,4304.15,4243.75,4294.35,14495311.0,191517481758.0,29632490141576.0,,,,,
2020-08-05,,4287.49,4335.25,4282.24,4324.78,11427194.0,185600926516.0,29847748195896.0,,,,,
2020-08-06,,4333.07,4351.5,4290.75,4322.8,15124716.0,181811429365.0,29834115156689.0,,,,,
2020-08-07,,4324.11,4389.51,4322.18,4370.83,16706282.0,211657685138.0,30162744547850.0,,,,,
2020-08-10,,4380.14,4403.62,4356.24,4384.86,13885650.0,177623283627.0,30271301101034.0,,,,,
2020-08-11,,4375.68,4433.56,4330.86,4433.56,10763215.0,237889394528.0,30619516103383.0,,,,,
2020-08-12,,4420.96,4517.36,4379.29,4422.51,14992671.0,331611729281.0,30536183661023.0,,,,,
2020-08-13,,4445.65,4486.31,4387.5,4463.61,23100588.0,277683830023.0,30804863908292.0,,,,,
2020-08-14,,4468.44,4524.34,4383.21,4390.48,70404532.0,506318926054.0,30300334105598.0,,,,,
2020-08-18,,4425.28,4452.09,4258.38,4266.77,26305342.0,366080339077.0,29445521260121.0,,,,,
2020-08-19,,4276.56,4334.29,4275.53,4295.0,24383972.0,243862068444.0,29639967037486.0,,,,,
2020-08-20,,4268.26,4342.39,4207.57,4223.15,36982555.0,376001676883.0,29139258744291.0,,,,,
2020-08-21,,4236.02,4246.01,4175.82,4196.41,26448845.0,245668628473.0,28957354891700.0,,,,,
2020-08-24,,4234.66,4250.31,4177.89,4246.94,25239654.0,190294171367.0,29308010865398.0,,,,,
2020-08-25,,4268.09,4279.29,4235.98,4277.87,20146821.0,179466279481.0,29524594999143.0,,,,,
2020-08-26,,4262.31,4265.28,4194.42,4235.14,49919492.0,323774443121.0,29231716341476.0,,,,,
2020-08-27,,4222.43,4237.15,4183.43,4225.92,67811840.0,325163049014.0,29165942531594.0,,,,,
2020-08-28,,4248.65,4259.04,4191.49,4235.12,137952789.0,640148260308.0,29231031436146.0,,,,,
2020-08-31,,4262.18,4292.05,4201.56,4206.7,722082764.0,869576365940.0,29037190737101.0,,,,,
2020-09-01,,4200.88,4200.88,4153.06,4188.12,99996925.0,281942099535.0,28907123872321.0,,,,,
2020-09-02,,4217.9,4219.88,4153.34,4180.04,44369985.0,175113676061.0,28856960595576.0,,,,,
2020-09-03,,4178.1,4198.26,4162.94,4168.22,35952876.0,168617291327.0,28772908411911.0,,,,,
2020-09-04,,4102.39,4112.28,4085.34,4105.19,37886102.0,204788946042.0,28337958516768.0,,,,,
2020-09-07,,4107.61,4112.03,4064.19,4075.34,28550445.0,179002032832.0,28130804144202.0,,,,,
2020-09-08,,4092.71,4160.03,4092.17,4116.15,19805092.0,168852221459.0,28410923688766.0,,,,,
2020-09-09,,4099.61,4122.04,4033.98,4043.6,16047152.0,158783509586.0,27909498321435.0,,,,,
2020-09-10,,4074.83,4152.78,4071.8,4134.51,29389388.0,237250249329.0,28540358042030.0,,,,,
2020-09-11,,4139.05,4173.21,4110.55,4150.59,12518491.0,123458385730.0,28651084264196.0,,,,,
2020-09-14,,4131.16,4142.12,4097.75,4129.24,14334818.0,124354231982.0,28505931070490.0,,,,,
2020-09-15,,4111.28,4147.02,4100.38,4140.98,15760343.0,123316610275.0,28589296266832.0,,,,,
2020-09-16,,4134.71,4178.98,4125.84,4132.87,16151141.0,118710435627.0,28530743822934.0,,,,,
2020-09-17,,4139.71,4177.07,4121.81,4126.27,16664300.0,146508136004.0,28482964533812.0,,,,,
2020-09-18,,4136.2,4163.63,4118.78,4141.86,11847780.0,121833975870.0,28592622138475.0,,,,,
2020-09-21,,4147.88,4155.92,4082.04,4093.28,68933334.0,154648026976.0,28252897805783.0,,,,,
2020-09-22,,4094.91,4094.91,3947.08,3962.61,29248099.0,130389040010.0,27348562983002.0,,,,,
2020-09-23,,3976.67,3984.84,3911.57,3953.92,16597357.0,106078614669.0,27288989470927.0,,,,,
2020-09-24,,3905.14,3911.06,3856.34,3857.26,16187060.0,120782765532.0,26620714854342.0,,,,,
2020-09-25,,3884.27,3899.7,3845.57,3859.99,24527109.0,183420767740.0,26681760776410.0,,,,,
2020-09-28,,3902.08,3969.79,3894.79,3964.31,9295159.0,87469378187.0,27397528598812.0,,,,,
2020-09-29,,3984.09,3988.75,3950.8,3962.3,12265256.0,98954236135.0,27384969517626.0,,,,,
2020-10-05,,3990.69,4013.58,3959.64,4006.5,11953279.0,126932803666.0,27688461880123.0,,,,,
2020-10-06,,4021.06,4100.14,4020.63,4064.42,13172115.0,155029270444.0,28087436049526.0,,,,,
2020-10-07,,4046.23,4058.89,4015.59,4031.0,9661203.0,102362748989.0,27860680910422.0,,,,,
2020-10-08,,4057.34,4060.59,4018.39,4024.18,11841672.0,133422339245.0,27815669423384.0,,,,,
2020-10-12,,4055.96,4059.28,4017.0,4027.07,42642604.0,176625358109.0,27867358912989.0,,,,,
2020-10-13,,4043.76,4043.76,3975.21,3997.79,12007100.0,100711274948.0,27666729654254.0,,,,,
2020-10-14,,3995.25,4003.33,3945.17,3955.03,10431813.0,100874339312.0,27373056078588.0,,,,,
