날짜,Healthcare,Open,High,Low,Close,Volume,거래대금,상장시가총액,open,high,low,close,volume
2023-07-19,321.96,,,,,,,,,,,,
2023-07-20,322.38,,,,,,,,,,,,
2023-07-21,319.24,,,,,,,,,,,,
2023-07-24,309.33,,,,,,,,,,,,
2023-07-25,306.96,,,,,,,,,,,,
2023-07-26,300.35,,,,,,,,,,,,
2023-07-27,311.96,,,,,,,,,,,,
2023-07-28,311.16,,,,,,,,,,,,
2023-07-31,315.9,,,,,,,,,,,,
2023-08-01,317.98,,,,,,,,,,,,
2023-08-02,314.04,,,,,,,,,,,,
2023-08-03,313.98,,,,,,,,,,,,
2023-08-04,327.6,,,,,,,,,,,,
2023-08-07,327.42,,,,,,,,,,,,
2023-08-08,320.59,,,,,,,,,,,,
2023-08-09,320.24,,,,,,,,,,,,
2023-08-10,329.17,,,,,,,,,,,,
2023-08-11,325.66,,,,,,,,,,,,
2023-08-14,339.79,,,,,,,,,,,,
2023-08-16,326.02,,,,,,,,,,,,
2023-08-17,322.47,,,,,,,,,,,,
2023-08-18,319.37,,,,,,,,,,,,
2023-08-21,314.73,,,,,,,,,,,,
2023-08-22,312.93,,,,,,,,,,,,
2023-08-23,307.75,,,,,,,,,,,,
2023-08-24,308.05,,,,,,,,,,,,
2023-08-25,311.93,,,,,,,,,,,,
2023-08-28,317.54,,,,,,,,,,,,
2023-08-29,318.7,,,,,,,,,,,,
2023-08-30,319.42,,,,,,,,,,,,
2023-08-31,317.1,,,,,,,,,,,,
2023-09-01,318.36,,,,,,,,,,,,
2023-09-04,319.91,,,,,,,,,,,,
2023-09-05,325.33,,,,,,,,,,,,
2023-09-06,332.73,,,,,,,,,,,,
2023-09-07,329.67,,,,,,,,,,,,
2023-09-08,333.56,,,,,,,,,,,,
2023-09-11,343.56,,,,,,,,,,,,
2023-09-12,338.1,,,,,,,,,,,,
2023-09-13,335.6,,,,,,,,,,,,
2023-09-14,338.59,,,,,,,,,,,,
2023-09-15,341.86,,,,,,,,,,,,
2023-09-18,344.55,,,,,,,,,,,,
2023-09-19,340.87,,,,,,,,,,,,
2023-09-20,338.99,,,,,,,,,,,,
2023-09-21,330.43,,,,,,,,,,,,
2023-09-22,329.45,,,,,,,,,,,,
2023-09-25,332.87,,,,,,,,,,,,
2023-09-26,325.16,,,,,,,,,,,,
2023-09-27,328.89,,,,,,,,,,,,
2023-10-04,322.0,,,,,,,,,,,,
2023-10-05,315.96,,,,,,,,,,,,
2023-10-06,316.8,,,,,,,,,,,,
2023-10-10,311.28,,,,,,,,,,,,
2023-10-11,307.9,,,,,,,,,,,,
2023-10-12,310.21,,,,,,,,,,,,
2023-10-13,310.49,,,,,,,,,,,,
2023-10-16,307.35,,,,,,,,,,,,
2023-10-17,306.07,,,,,,,,,,,,
2023-10-18,307.79,,,,,,,,,,,,
2023-10-19,303.36,,,,,,,,,,,,
2023-10-20,291.96,,,,,,,,,,,,
2023-10-23,293.06,,,,,,,,,,,,
2023-10-24,296.34,,,,,,,,,,,,
2023-10-25,300.2,,,,,,,,,,,,
2023-10-26,293.52,,,,,,,,,,,,
2023-10-27,285.03,,,,,,,,,,,,
2023-10-30,297.36,,,,,,,,,,,,
2023-10-31,299.67,,,,,,,,,,,,
2023-11-01,299.27,,,,,,,,,,,,
2023-11-02,296.76,,,,,,,,,,,,
2023-11-03,296.82,,,,,,,,,,,,
2023-11-06,306.61,,,,,,,,,,,,
2023-11-07,304.92,,,,,,,,,,,,
2023-11-08,303.94,,,,,,,,,,,,
2023-11-09,305.7,,,,,,,,,,,,
2023-11-10,300.51,,,,,,,,,,,,
2023-11-13,296.91,,,,,,,,,,,,
2023-11-14,296.15,,,,,,,,,,,,
2023-11-15,298.98,,,,,,,,,,,,
2023-11-16,301.63,,,,,,,,,,,,
2023-11-17,296.11,,,,,,,,,,,,
2023-11-20,293.89,,,,,,,,,,,,
2023-11-21,300.34,,,,,,,,,,,,
2023-11-22,298.16,,,,,,,,,,,,
2023-11-23,294.76,,,,,,,,,,,,
2023-11-24,293.71,,,,,,,,,,,,
2023-11-27,290.8,,,,,,,,,,,,
2023-11-28,289.65,,,,,,,,,,,,
2023-11-29,285.86,,,,,,,,,,,,
2023-11-30,287.15,,,,,,,,,,,,
2023-12-01,282.53,,,,,,,,,,,,
2023-12-04,283.59,,,,,,,,,,,,
2023-12-05,280.26,,,,,,,,,,,,
2023-12-06,279.37,,,,,,,,,,,,
2023-12-07,277.85,,,,,,,,,,,,
2023-12-08,277.39,,,,,,,,,,,,
2023-12-11,284.1,,,,,,,,,,,,
2023-12-12,287.37,,,,,,,,,,,,
2023-12-13,284.42,,,,,,,,,,,,
2023-12-14,285.9,,,,,,,,,,,,
2023-12-15,291.13,,,,,,,,,,,,
2023-12-18,291.54,,,,,,,,,,,,
2023-12-19,294.8,,,,,,,,,,,,
2023-12-20,295.28,,,,,,,,,,,,
2023-12-21,291.31,,,,,,,,,,,,
2023-12-22,290.21,,,,,,,,,,,,
2023-12-26,294.05,,,,,,,,,,,,
2023-12-27,289.13,,,,,,,,,,,,
2023-12-28,291.78,,,,,,,,,,,,
2024-01-02,287.84,,,,,,,,,,,,
2024-01-03,282.37,,,,,,,,,,,,
2024-01-04,280.81,,,,,,,,,,,,
2024-01-05,276.45,,,,,,,,,,,,
2024-01-08,277.26,,,,,,,,,,,,
2024-01-09,278.38,,,,,,,,,,,,
2024-01-10,274.78,,,,,,,,,,,,
2024-01-11,274.55,,,,,,,,,,,,
2024-01-12,272.63,,,,,,,,,,,,
2024-01-15,267.22,,,,,,,,,,,,
2024-01-16,262.16,,,,,,,,,,,,
2024-01-17,255.69,,,,,,,,,,,,
2024-01-18,255.07,,,,,,,,,,,,
2024-01-19,256.09,,,,,,,,,,,,
2024-01-22,254.07,,,,,,,,,,,,
2024-01-23,254.2,,,,,,,,,,,,
2024-01-24,254.05,,,,,,,,,,,,
2024-01-25,254.24,,,,,,,,,,,,
2024-01-26,256.44,,,,,,,,,,,,
2024-01-29,256.23,,,,,,,,,,,,
2024-01-30,256.85,,,,,,,,,,,,
2024-01-31,257.53,,,,,,,,,,,,
2024-02-01,257.67,,,,,,,,,,,,
2024-02-02,264.75,,,,,,,,,,,,
2024-02-05,264.19,,,,,,,,,,,,
2024-02-06,263.46,,,,,,,,,,,,
2024-02-07,268.97,,,,,,,,,,,,
2024-02-08,260.49,,,,,,,,,,,,
2024-02-13,262.8,,,,,,,,,,,,
2024-02-14,261.72,,,,,,,,,,,,
2024-02-15,258.64,,,,,,,,,,,,
2024-02-16,259.21,,,,,,,,,,,,
2024-02-19,263.28,,,,,,,,,,,,
2024-02-20,260.13,,,,,,,,,,,,
2024-02-21,265.39,,,,,,,,,,,,
2024-02-22,264.54,,,,,,,,,,,,
2024-02-23,266.64,,,,,,,,,,,,
2024-02-26,261.97,,,,,,,,,,,,
2024-02-27,260.12,,,,,,,,,,,,
2024-02-28,261.38,,,,,,,,,,,,
2024-02-29,260.64,,,,,,,,,,,,
2024-03-04,255.78,,,,,,,,,,,,
2024-03-05,253.82,,,,,,,,,,,,
2024-03-06,252.39,,,,,,,,,,,,
2024-03-07,250.72,,,,,,,,,,,,
2024-03-08,253.0,,,,,,,,,,,,
2024-03-11,254.46,,,,,,,,,,,,
2024-03-12,254.28,,,,,,,,,,,,
2024-03-13,253.58,,,,,,,,,,,,
2024-03-14,253.96,,,,,,,,,,,,
2024-03-15,254.78,,,,,,,,,,,,
2024-03-18,255.28,,,,,,,,,,,,
2024-03-19,255.77,,,,,,,,,,,,
2024-03-20,255.15,,,,,,,,,,,,
2024-03-21,257.35,,,,,,,,,,,,
2024-03-22,262.41,,,,,,,,,,,,
2024-03-25,258.81,,,,,,,,,,,,
2024-03-26,262.84,,,,,,,,,,,,
2024-03-27,263.72,,,,,,,,,,,,
2024-03-28,262.97,,,,,,,,,,,,
2024-03-29,260.7,,,,,,,,,,,,
2024-04-01,273.04,,,,,,,,,,,,
2024-04-02,268.93,,,,,,,,,,,,
2024-04-03,267.16,,,,,,,,,,,,
2024-04-04,264.5,,,,,,,,,,,,
2024-04-05,261.3,,,,,,,,,,,,
2024-04-08,258.42,,,,,,,,,,,,
2024-04-09,254.88,,,,,,,,,,,,
2024-04-11,252.47,,,,,,,,,,,,
2024-04-12,244.54,,,,,,,,,,,,
2024-04-15,241.58,,,,,,,,,,,,
2024-04-16,240.78,,,,,,,,,,,,
2024-04-17,247.08,,,,,,,,,,,,
2024-04-18,247.93,,,,,,,,,,,,
2024-04-19,243.75,,,,,,,,,,,,
2024-04-22,250.36,,,,,,,,,,,,
2024-04-23,249.31,,,,,,,,,,,,
2024-04-24,248.52,,,,,,,,,,,,
2024-04-25,247.15,,,,,,,,,,,,
2024-04-26,246.85,,,,,,,,,,,,
2024-04-29,252.44,,,,,,,,,,,,
2024-04-30,252.48,,,,,,,,,,,,
2024-05-02,258.8,,,,,,,,,,,,
2024-05-03,263.7,,,,,,,,,,,,
2024-05-07,261.05,,,,,,,,,,,,
2024-05-08,262.2,,,,,,,,,,,,
2024-05-09,258.86,,,,,,,,,,,,
2024-05-10,259.34,,,,,,,,,,,,
2024-05-13,254.72,,,,,,,,,,,,
2024-05-14,256.14,,,,,,,,,,,,
2024-05-16,257.23,,,,,,,,,,,,
2024-05-17,257.12,,,,,,,,,,,,
2024-05-20,254.48,,,,,,,,,,,,
2024-05-21,252.36,,,,,,,,,,,,
2024-05-22,250.45,,,,,,,,,,,,
2024-05-23,249.64,,,,,,,,,,,,
2024-05-24,247.71,,,,,,,,,,,,
2024-05-27,249.36,,,,,,,,,,,,
2024-05-28,247.53,,,,,,,,,,,,
2024-05-29,245.5,,,,,,,,,,,,
2024-05-30,244.14,,,,,,,,,,,,
2024-05-31,254.79,,,,,,,,,,,,
2024-06-03,250.91,,,,,,,,,,,,
2024-06-04,247.24,,,,,,,,,,,,
2024-06-05,251.12,,,,,,,,,,,,
2024-06-07,254.08,,,,,,,,,,,,
2024-06-10,250.36,,,,,,,,,,,,
2024-06-11,252.31,,,,,,,,,,,,
2024-06-12,253.63,,,,,,,,,,,,
2024-06-13,249.31,,,,,,,,,,,,
2024-06-14,247.67,,,,,,,,,,,,
2024-06-17,248.65,,,,,,,,,,,,
2024-06-18,247.06,,,,,,,,,,,,
2024-06-19,245.32,,,,,,,,,,,,
2024-06-20,244.48,,,,,,,,,,,,
2024-06-21,242.02,,,,,,,,,,,,
2024-06-24,239.15,,,,,,,,,,,,
2024-06-25,238.87,,,,,,,,,,,,
2024-06-26,236.71,,,,,,,,,,,,
2024-06-27,234.63,,,,,,,,,,,,
2024-06-28,238.63,,,,,,,,,,,,
2024-07-01,237.65,,,,,,,,,,,,
2024-07-02,235.62,,,,,,,,,,,,
2024-07-03,231.42,,,,,,,,,,,,
2024-07-04,230.93,,,,,,,,,,,,
2024-07-05,232.32,,,,,,,,,,,,
2024-07-08,231.21,,,,,,,,,,,,
2024-07-09,231.8,,,,,,,,,,,,
2024-07-10,232.54,,,,,,,,,,,,
2024-07-11,232.94,,,,,,,,,,,,
2024-07-12,237.31,,,,,,,,,,,,
2024-07-15,237.7,,,,,,,,,,,,
2024-07-16,234.86,,,,,,,,,,,,
2024-07-17,260.53,,,,,,,,,,,,
2024-07-18,251.75,,,,,,,,,,,,
2024-07-19,241.63,,,,,,,,,,,,
2024-07-22,241.8,,,,,,,,,,,,
2024-07-23,237.97,,,,,,,,,,,,
2024-07-24,239.43,,,,,,,,,,,,
2024-07-25,236.27,,,,,,,,,,,,
2024-07-26,235.11,,,,,,,,,,,,
2024-07-29,230.87,,,,,,,,,,,,
2024-07-30,226.44,,,,,,,,,,,,
2024-07-31,228.82,,,,,,,,,,,,
2024-08-01,230.01,,,,,,,,,,,,
2024-08-02,223.29,,,,,,,,,,,,
2024-08-05,200.81,,,,,,,,,,,,
2024-08-06,207.05,,,,,,,,,,,,
2024-08-07,208.71,,,,,,,,,,,,
2024-08-08,207.35,,,,,,,,,,,,
2024-08-09,208.3,,,,,,,,,,,,
2024-08-12,212.08,,,,,,,,,,,,
2024-08-13,210.56,,,,,,,,,,,,
2024-08-14,214.01,,,,,,,,,,,,
2024-08-16,215.47,,,,,,,,,,,,
2024-08-19,214.53,,,,,,,,,,,,
2024-08-20,216.1,,,,,,,,,,,,
2024-08-21,220.6,,,,,,,,,,,,
2024-08-22,222.35,,,,,,,,,,,,
2024-08-23,224.36,,,,,,,,,,,,
2024-08-26,223.77,,,,,,,,,,,,
2024-08-27,225.85,,,,,,,,,,,,
2024-08-28,222.28,,,,,,,,,,,,
2024-08-29,222.17,,,,,,,,,,,,
2024-08-30,222.77,,,,,,,,,,,,
2024-09-02,222.04,,,,,,,,,,,,
2024-09-03,223.9,,,,,,,,,,,,
2024-09-04,216.98,,,,,,,,,,,,
2024-09-05,219.43,,,,,,,,,,,,
2024-09-06,213.53,,,,,,,,,,,,
2024-09-09,216.21,,,,,,,,,,,,
2024-09-10,213.23,,,,,,,,,,,,
2024-09-11,214.07,,,,,,,,,,,,
2024-09-12,216.48,,,,,,,,,,,,
2024-09-13,219.39,,,,,,,,,,,,
2024-09-19,218.9,,,,,,,,,,,,
2024-09-20,218.65,,,,,,,,,,,,
2024-09-23,221.39,,,,,,,,,,,,
2024-09-24,226.36,,,,,,,,,,,,
2024-09-25,231.26,,,,,,,,,,,,
2024-09-26,233.78,,,,,,,,,,,,
2024-09-27,240.74,,,,,,,,,,,,
2024-09-30,238.94,,,,,,,,,,,,
2024-10-02,240.44,,,,,,,,,,,,
2024-10-04,240.9,,,,,,,,,,,,
2024-10-07,241.83,,,,,,,,,,,,
2024-10-08,237.24,,,,,,,,,,,,
2024-10-10,236.91,,,,,,,,,,,,
2024-10-11,233.17,,,,,,,,,,,,
2024-10-14,241.63,,,,,,,,,,,,
2024-10-15,234.87,,,,,,,,,,,,
2024-10-16,231.73,,,,,,,,,,,,
2024-10-17,227.99,,,,,,,,,,,,
2024-10-18,228.36,,,,,,,,,,,,
2024-10-21,227.13,,,,,,,,,,,,
2024-10-22,227.43,,,,,,,,,,,,
2024-10-23,225.16,,,,,,,,,,,,
2024-10-24,225.02,,,,,,,,,,,,
2024-10-25,218.94,,,,,,,,,,,,
2024-10-28,220.41,,,,,,,,,,,,
2024-10-29,218.2,,,,,,,,,,,,
2024-10-30,221.17,,,,,,,,,,,,
2024-10-31,227.37,,,,,,,,,,,,
2024-11-01,224.92,,,,,,,,,,,,
2024-11-04,229.05,,,,,,,,,,,,
2024-11-05,228.42,,,,,,,,,,,,
2024-11-06,225.81,,,,,,,,,,,,
2024-11-07,223.9,,,,,,,,,,,,
2024-11-08,220.61,,,,,,,,,,,,
2024-11-11,208.81,,,,,,,,,,,,
2024-11-12,204.56,,,,,,,,,,,,
2024-11-13,200.3,,,,,,,,,,,,
2024-11-14,199.19,,,,,,,,,,,,
2024-11-15,202.19,,,,,,,,,,,,
2024-11-18,203.66,,,,,,,,,,,,
2024-11-19,202.33,,,,,,,,,,,,
2024-11-20,201.02,,,,,,,,,,,,
2024-11-21,199.78,,,,,,,,,,,,
2024-11-22,202.18,,,,,,,,,,,,
2024-11-25,202.85,,,,,,,,,,,,
2024-11-26,204.41,,,,,,,,,,,,
2024-11-27,208.13,,,,,,,,,,,,
2024-11-28,209.0,,,,,,,,,,,,
2024-11-29,209.23,,,,,,,,,,,,
2024-12-02,203.03,,,,,,,,,,,,
2024-12-03,207.4,,,,,,,,,,,,
2024-12-04,206.39,,,,,,,,,,,,
2024-12-05,204.41,,,,,,,,,,,,
2024-12-06,205.6,,,,,,,,,,,,
2024-12-09,197.82,,,,,,,,,,,,
2024-12-10,209.7,,,,,,,,,,,,
2024-12-11,212.35,,,,,,,,,,,,
2024-12-12,212.02,,,,,,,,,,,,
2024-12-13,215.78,,,,,,,,,,,,
2024-12-16,211.29,,,,,,,,,,,,
2024-12-17,212.51,,,,,,,,,,,,
2024-12-18,214.77,,,,,,,,,,,,
2024-12-19,213.99,,,,,,,,,,,,
2024-12-20,212.63,,,,,,,,,,,,
2024-12-23,215.27,,,,,,,,,,,,
2024-12-24,213.14,,,,,,,,,,,,
2024-12-26,213.68,,,,,,,,,,,,
2024-12-27,210.78,,,,,,,,,,,,
2024-12-30,212.11,,,,,,,,,,,,
2025-01-02,214.99,,,,,,,,,,,,
2025-01-03,219.88,,,,,,,,,,,,
2025-01-06,221.65,,,,,,,,,,,,
2025-01-07,221.91,,,,,,,,,,,,
2025-01-08,221.18,,,,,,,,,,,,
2025-01-09,219.21,,,,,,,,,,,,
2025-01-10,219.07,,,,,,,,,,,,
2025-01-13,221.2,,,,,,,,,,,,
2025-01-14,221.79,,,,,,,,,,,,
2025-01-15,222.35,,,,,,,,,,,,
2025-01-16,222.92,,,,,,,,,,,,
2025-01-17,224.06,,,,,,,,,,,,
2025-01-20,221.92,,,,,,,,,,,,
2025-01-21,222.58,,,,,,,,,,,,
2025-01-22,223.81,,,,,,,,,,,,
2025-01-23,223.54,,,,,,,,,,,,
2025-01-24,224.56,,,,,,,,,,,,
2025-01-31,227.03,,,,,,,,,,,,
2025-02-03,221.8,,,,,,,,,,,,
2025-02-04,222.2,,,,,,,,,,,,
2025-02-05,226.81,,,,,,,,,,,,
2025-02-06,230.09,,,,,,,,,,,,
2025-02-07,229.3,,,,,,,,,,,,
2025-02-10,230.98,,,,,,,,,,,,
2025-02-11,229.22,,,,,,,,,,,,
2025-02-12,228.35,,,,,,,,,,,,
2025-02-13,233.68,,,,,,,,,,,,
2025-02-14,234.76,,,,,,,,,,,,
2025-02-17,238.6,,,,,,,,,,,,
2025-02-18,239.33,,,,,,,,,,,,
2025-02-19,236.84,,,,,,,,,,,,
2025-02-20,239.16,,,,,,,,,,,,
2025-02-21,239.24,,,,,,,,,,,,
2025-02-24,238.52,,,,,,,,,,,,
2025-02-25,236.31,,,,,,,,,,,,
2025-02-26,237.12,,,,,,,,,,,,
2025-02-27,238.91,,,,,,,,,,,,
2025-02-28,231.88,,,,,,,,,,,,
2025-03-04,228.35,,,,,,,,,,,,
2025-03-05,232.35,,,,,,,,,,,,
2025-03-06,232.07,,,,,,,,,,,,
2025-03-07,231.73,,,,,,,,,,,,
2025-03-10,230.17,,,,,,,,,,,,
2025-03-11,228.22,,,,,,,,,,,,
2025-03-12,227.38,,,,,,,,,,,,
2025-03-13,223.5,,,,,,,,,,,,
2025-03-14,222.64,,,,,,,,,,,,
2025-03-17,224.02,,,,,,,,,,,,
2025-03-18,223.6,,,,,,,,,,,,
2025-03-19,224.28,,,,,,,,,,,,
2025-03-20,223.83,,,,,,,,,,,,
2025-03-21,223.56,,,,,,,,,,,,
2025-03-24,222.18,,,,,,,,,,,,
2025-03-25,221.51,,,,,,,,,,,,
2025-03-26,220.48,,,,,,,,,,,,
2025-03-27,221.35,,,,,,,,,,,,
2025-03-28,217.59,,,,,,,,,,,,
2025-03-31,215.34,,,,,,,,,,,,
2025-04-01,216.46,,,,,,,,,,,,
2025-04-02,215.67,,,,,,,,,,,,
2025-04-03,210.39,,,,,,,,,,,,
2025-04-04,211.98,,,,,,,,,,,,
2025-04-07,206.6,,,,,,,,,,,,
2025-04-08,205.95,,,,,,,,,,,,
2025-04-09,201.08,,,,,,,,,,,,
2025-04-10,209.34,,,,,,,,,,,,
2025-04-11,209.03,,,,,,,,,,,,
2025-04-14,213.2,,,,,,,,,,,,
2025-04-15,215.52,,,,,,,,,,,,
2025-04-16,212.76,,,,,,,,,,,,
2025-04-17,217.02,,,,,,,,,,,,
2025-04-18,221.62,,,,,,,,,,,,
2025-04-21,223.56,,,,,,,,,,,,
2025-04-22,220.0,,,,,,,,,,,,
2025-04-23,225.38,,,,,,,,,,,,
2025-04-24,225.37,,,,,,,,,,,,
2025-04-25,225.45,,,,,,,,,,,,
2025-04-28,224.68,,,,,,,,,,,,
2025-04-29,227.82,,,,,,,,,,,,
2025-04-30,228.51,,,,,,,,,,,,
2025-05-02,228.73,,,,,,,,,,,,
2025-05-07,227.02,,,,,,,,,,,,
2025-05-08,225.73,,,,,,,,,,,,
2025-05-09,225.34,,,,,,,,,,,,
2025-05-12,230.15,,,,,,,,,,,,
2025-05-13,231.94,,,,,,,,,,,,
2025-05-14,234.32,,,,,,,,,,,,
2025-05-15,230.49,,,,,,,,,,,,
2025-05-16,227.22,,,,,,,,,,,,
2025-05-19,226.07,,,,,,,,,,,,
2025-05-20,227.49,,,,,,,,,,,,
2025-05-21,228.2,,,,,,,,,,,,
2025-05-22,233.62,,,,,,,,,,,,
2025-05-23,236.7,,,,,,,,,,,,
2025-05-26,238.45,,,,,,,,,,,,
2025-05-27,240.01,,,,,,,,,,,,
2025-05-28,238.54,,,,,,,,,,,,
2025-05-29,244.07,,,,,,,,,,,,
2025-05-30,245.29,,,,,,,,,,,,
2025-06-02,243.13,,,,,,,,,,,,
2025-06-04,248.34,,,,,,,,,,,,
2025-06-05,250.16,,,,,,,,,,,,
2025-06-09,252.47,,,,,,,,,,,,
2025-06-10,253.52,,,,,,,,,,,,
2025-06-11,253.9,,,,,,,,,,,,
2025-06-12,254.41,,,,,,,,,,,,
2025-06-13,246.82,,,,,,,,,,,,
2025-06-16,251.13,,,,,,,,,,,,
2025-06-17,251.11,,,,,,,,,,,,
2025-06-18,253.04,,,,,,,,,,,,
2025-06-19,257.54,,,,,,,,,,,,
2025-06-20,255.24,,,,,,,,,,,,
2025-06-23,251.96,,,,,,,,,,,,
2025-06-24,254.45,,,,,,,,,,,,
2025-06-25,254.63,,,,,,,,,,,,
2025-06-26,255.27,,,,,,,,,,,,
2025-06-27,253.2,,,,,,,,,,,,
2025-06-30,254.67,,,,,,,,,,,,
2025-07-01,259.92,,,,,,,,,,,,
2025-07-02,261.96,,,,,,,,,,,,
2025-07-03,264.67,,,,,,,,,,,,
2025-07-04,260.45,,,,,,,,,,,,
2025-07-07,264.04,,,,,,,,,,,,
2025-07-08,265.52,,,,,,,,,,,,
2025-07-09,271.98,,,,,,,,,,,,
2025-07-10,271.46,,,,,,,,,,,,
2025-07-11,270.93,,,,,,,,,,,,
2025-07-14,272.3,,,,,,,,,,,,
2025-07-15,270.43,,,,,,,,,,,,
2025-07-16,268.69,,,,,,,,,,,,
2025-07-17,268.69,,,,,,,,,,,,
2025-07-18,265.36,,,,,,,,,,,,
2025-07-21,263.11,,,,,,,,,,,,
2025-07-22,263.04,,,,,,,,,,,,
2025-07-23,260.17,,,,,,,,,,,,
2025-07-24,255.15,,,,,,,,,,,,
2025-07-25,249.52,,,,,,,,,,,,
2025-07-28,244.25,,,,,,,,,,,,
2025-07-29,245.23,,,,,,,,,,,,
2025-07-30,244.7,,,,,,,,,,,,
2025-07-31,246.07,,,,,,,,,,,,
2025-08-01,237.54,,,,,,,,,,,,
2025-08-04,238.37,,,,,,,,,,,,
2025-08-05,236.97,,,,,,,,,,,,
2025-08-06,238.98,,,,,,,,,,,,
2025-08-07,238.13,,,,,,,,,,,,
2025-08-08,238.07,,,,,,,,,,,,
2025-08-11,235.58,,,,,,,,,,,,
2025-08-12,233.63,,,,,,,,,,,,
2025-08-13,232.94,,,,,,,,,,,,
2025-08-14,234.26,,,,,,,,,,,,
2025-08-18,229.59,,,,,,,,,,,,
2025-08-19,228.7,,,,,,,,,,,,
2025-08-20,229.61,,,,,,,,,,,,
2025-08-21,232.42,,,,,,,,,,,,
2025-08-22,231.57,,,,,,,,,,,,
2025-08-25,232.57,,,,,,,,,,,,
2025-08-26,235.53,,,,,,,,,,,,
2025-08-27,234.58,,,,,,,,,,,,
2025-08-28,233.86,,,,,,,,,,,,
2025-08-29,233.1,,,,,,,,,,,,
2025-09-01,230.03,,,,,,,,,,,,
2025-09-02,229.74,,,,,,,,,,,,
2025-09-03,230.96,,,,,,,,,,,,
2025-09-04,233.57,,,,,,,,,,,,
2025-09-05,235.77,,,,,,,,,,,,
2025-09-08,236.14,,,,,,,,,,,,
2025-09-09,238.42,,,,,,,,,,,,
2025-09-10,238.0,,,,,,,,,,,,
2025-09-11,239.49,,,,,,,,,,,,
2025-09-12,240.14,,,,,,,,,,,,
2025-09-15,239.96,,,,,,,,,,,,
2025-09-16,238.28,,,,,,,,,,,,
2025-09-17,238.46,,,,,,,,,,,,
2025-09-18,239.46,,,,,,,,,,,,
2025-09-19,236.44,,,,,,,,,,,,
2025-09-22,235.67,,,,,,,,,,,,
2025-09-23,234.37,,,,,,,,,,,,
2025-09-24,232.92,,,,,,,,,,,,
2025-09-25,231.6,,,,,,,,,,,,
2025-09-26,228.25,,,,,,,,,,,,
2025-09-29,228.82,,,,,,,,,,,,
2025-09-30,226.25,,,,,,,,,,,,
2025-10-01,227.01,,,,,,,,,,,,
2025-10-02,228.26,,,,,,,,,,,,
2025-10-10,225.7,,,,,,,,,,,,
2025-10-13,225.47,,,,,,,,,,,,
2025-10-14,224.77,,,,,,,,,,,,
2025-10-15,228.28,,,,,,,,,,,,
2025-10-16,228.45,,,,,,,,,,,,
2025-10-17,224.75,,,,,,,,,,,,
2025-10-20,228.21,,,,,,,,,,,,
2025-10-21,227.78,,,,,,,,,,,,
2025-10-22,230.59,,,,,,,,,,,,
2025-10-23,230.71,,,,,,,,,,,,
2025-10-24,229.58,,,,,,,,,,,,
2025-10-27,230.9,,,,,,,,,,,,
2025-10-28,230.24,,,,,,,,,,,,
2025-10-29,225.64,,,,,,,,,,,,
2025-10-30,222.65,,,,,,,,,,,,
2025-10-31,222.16,,,,,,,,,,,,
2025-11-03,218.24,,,,,,,,,,,,
2025-11-04,218.61,,,,,,,,,,,,
2025-11-05,216.86,,,,,,,,,,,,
2025-11-06,222.55,,,,,,,,,,,,
2025-11-07,219.6,,,,,,,,,,,,
2025-11-10,226.42,,,,,,,,,,,,
2025-11-11,237.5,,,,,,,,,,,,
2025-11-12,242.81,,,,,,,,,,,,
2025-11-13,243.83,,,,,,,,,,,,
2025-11-14,244.83,,,,,,,,,,,,
2025-11-17,244.62,,,,,,,,,,,,
2025-11-18,239.75,,,,,,,,,,,,
2025-11-19,240.92,,,,,,,,,,,,
2025-11-20,249.01,,,,,,,,,,,,
2025-11-21,247.01,,,,,,,,,,,,
2025-11-24,241.38,,,,,,,,,,,,
2025-11-25,238.65,,,,,,,,,,,,
2025-11-26,241.7,,,,,,,,,,,,
2025-11-27,243.5,,,,,,,,,,,,
2025-11-28,244.97,,,,,,,,,,,,
2025-12-01,242.74,,,,,,,,,,,,
2025-12-02,249.3,,,,,,,,,,,,
2025-12-03,251.36,,,,,,,,,,,,
2025-12-04,249.74,,,,,,,,,,,,
2025-12-05,246.86,,,,,,,,,,,,
2025-12-08,246.0,,,,,,,,,,,,
2025-12-09,246.91,,,,,,,,,,,,
2025-12-10,246.28,,,,,,,,,,,,
2025-12-11,250.12,,,,,,,,,,,,
2025-12-12,252.96,,,,,,,,,,,,
2025-12-15,255.62,,,,,,,,,,,,
2025-12-16,257.1,,,,,,,,,,,,
2025-12-17,265.87,,,,,,,,,,,,
2025-12-18,263.35,,,,,,,,,,,,
2025-12-19,262.44,,,,,,,,,,,,
2025-12-22,260.77,,,,,,,,,,,,
2025-12-23,255.47,,,,,,,,,,,,
2025-12-24,253.16,,,,,,,,,,,,
2025-12-26,249.05,,,,,,,,,,,,
2025-12-29,243.36,,,,,,,,,,,,
2025-12-30,241.58,,,,,,,,,,,,
2026-01-02,237.85,,,,,,,,,,,,
2026-01-05,235.47,,,,,,,,,,,,
2026-01-06,232.75,,,,,,,,,,,,
2026-01-07,234.66,,,,,,,,,,,,
2026-01-08,230.17,,,,,,,,,,,,
2026-01-09,231.21,,,,,,,,,,,,
2026-01-12,230.81,,,,,,,,,,,,
2026-01-13,229.38,,,,,,,,,,,,
2026-01-14,233.52,,,,,,,,,,,,
2026-01-15,234.55,,,,,,,,,,,,
