날짜,Finance,Open,High,Low,Close,Volume,거래대금,상장시가총액,open,high,low,close,volume
2020-10-05,,2285.28,2321.18,2282.66,2312.86,108462209.0,6016772931347.0,1272314486991885.0,,,,,
2020-10-06,,2324.86,2335.17,2312.33,2321.54,85513563.0,5191411038734.0,1277089736194105.0,,,,,
2020-10-07,,2306.52,2344.63,2303.44,2343.78,79470502.0,4439743074230.0,1289322164636450.0,,,,,
2020-10-08,,2365.24,2365.81,2338.49,2344.87,115904473.0,7069104058041.0,1289992514479445.0,,,,,
2020-10-12,,2356.01,2363.13,2346.43,2356.03,97293118.0,5850750929093.0,1296141871524785.0,,,,,
2020-10-13,,2369.72,2372.65,2340.97,2359.44,88048803.0,5675391796109.0,1298018438484460.0,,,,,
2020-10-14,,2359.4,2359.88,2329.99,2335.83,87692386.0,5566309987444.0,1285029020698085.0,,,,,
2020-10-15,,2330.09,2331.16,2307.2,2317.61,84390410.0,5458430798596.0,1275009792698410.0,,,,,
2020-10-16,,2320.14,2327.31,2288.13,2302.83,89760298.0,5411966624580.0,1266878824053070.0,,,,,
2020-10-19,,2314.33,2324.77,2305.03,2307.03,92789122.0,5382832731739.0,1269186923040200.0,,,,,
2020-10-20,,2294.63,2322.25,2287.19,2322.25,94300367.0,7126435445905.0,1278704056993160.0,,,,,
2020-10-21,,2326.46,2335.14,2317.94,2329.38,90233944.0,5249945370096.0,1282629053145485.0,,,,,
2020-10-22,,2313.04,2317.46,2297.02,2313.4,96001284.0,5165842845104.0,1273830646451690.0,,,,,
2020-10-23,,2322.24,2325.35,2301.16,2318.28,86314288.0,4775180435774.0,1276517546008125.0,,,,,
2020-10-26,,2324.51,2335.46,2308.69,2310.2,103938807.0,6915100653283.0,1272070661986820.0,,,,,
2020-10-27,,2295.85,2315.36,2290.16,2298.44,107220265.0,7185988672223.0,1265591645790130.0,,,,,
2020-10-28,,2290.52,2307.39,2280.86,2306.76,74960781.0,4677019319948.0,1270183577340570.0,,,,,
2020-10-29,,2276.43,2291.26,2260.06,2286.67,91332027.0,5747209534145.0,1259120104539620.0,,,,,
2020-10-30,,2278.21,2279.72,2224.98,2225.23,131805571.0,7220515693050.0,1225292848891820.0,,,,,
2020-11-02,,2233.82,2261.53,2225.31,2258.72,83058592.0,4696829553089.0,1243732373655000.0,,,,,
2020-11-03,,2274.25,2303.37,2273.65,2299.88,80223180.0,5139697660488.0,1266398659644295.0,,,,,
2020-11-04,,2317.25,2328.05,2295.96,2314.39,111283627.0,7356960725700.0,1274387949496150.0,,,,,
2020-11-05,,2330.44,2372.73,2327.65,2372.73,111986402.0,7388343702052.0,1306516876333035.0,,,,,
2020-11-06,,2380.83,2392.55,2366.3,2376.97,89598716.0,6951801697701.0,1308848773739305.0,,,,,
2020-11-09,,2398.58,2416.2,2393.04,2400.72,179791423.0,7354443289677.0,1321929520702325.0,,,,,
2020-11-10,,2406.17,2409.99,2386.94,2402.75,198644877.0,9726932761487.0,1323042646757830.0,,,,,
2020-11-11,,2409.7,2444.53,2409.7,2442.2,183108396.0,9985847958044.0,1344772106798755.0,,,,,
2020-11-12,,2437.32,2444.79,2422.43,2430.69,201435568.0,7939542615213.0,1338432115575990.0,,,,,
2020-11-13,,2425.46,2453.6,2419.51,2451.66,139777525.0,8023903089398.0,1349989500172865.0,,,,,
2020-11-16,,2466.57,2508.31,2466.57,2504.02,243843606.0,11760299811740.0,1378829499411830.0,,,,,
2020-11-17,,2505.14,2519.28,2494.25,2500.07,171323477.0,9142559280785.0,1376666297621405.0,,,,,
2020-11-18,,2509.74,2514.88,2495.12,2506.53,117886755.0,7049702772615.0,1380222781366800.0,,,,,
2020-11-19,,2497.88,2510.52,2489.94,2508.85,116884077.0,6227223939737.0,1381501031936375.0,,,,,
2020-11-20,,2503.71,2518.03,2498.61,2510.7,90929794.0,5094586121788.0,1382516699697685.0,,,,,
2020-11-23,,2517.29,2569.17,2512.6,2565.74,293384323.0,8125763900067.0,1412830331781780.0,,,,,
2020-11-24,,2579.59,2594.83,2568.01,2581.81,204667888.0,9281234788976.0,1421684434363520.0,,,,,
2020-11-25,,2602.45,2608.78,2552.19,2567.82,216529572.0,13654549677664.0,1413981667971370.0,,,,,
2020-11-26,,2571.78,2594.15,2556.58,2594.15,116197179.0,7415833326465.0,1428483022239455.0,,,,,
2020-11-27,,2591.73,2601.64,2583.46,2597.44,100185743.0,6282358406565.0,1430295120235460.0,,,,,
2020-11-30,,2611.17,2611.7,2546.92,2546.92,234772826.0,12534518554597.0,1402472924760690.0,,,,,
2020-12-01,,2571.6,2600.0,2570.61,2594.72,133912380.0,7537667424430.0,1428794846547405.0,,,,,
2020-12-02,,2607.16,2640.73,2605.58,2638.53,127843423.0,8661371376536.0,1452923631591795.0,,,,,
2020-12-03,,2648.89,2663.22,2636.82,2663.22,126561230.0,9151074387184.0,1466525253327365.0,,,,,
2020-12-04,,2673.82,2720.15,2673.82,2705.76,195307617.0,12208813418608.0,1490536373562215.0,,,,,
2020-12-07,,2713.2,2732.28,2687.95,2725.23,151449653.0,10560783015788.0,1501261693683550.0,,,,,
2020-12-08,,2724.82,2727.16,2676.79,2676.79,132047055.0,10317434426718.0,1474231510513780.0,,,,,
2020-12-09,,2678.92,2735.0,2678.92,2734.62,128076773.0,9567792275895.0,1505884277819605.0,,,,,
2020-12-10,,2729.28,2741.59,2693.96,2718.02,205789666.0,12445935113904.0,1496722853058450.0,,,,,
2020-12-11,,2726.5,2756.36,2726.5,2742.92,156344124.0,8654606736180.0,1510456096268205.0,,,,,
2020-12-14,,2742.12,2758.55,2729.33,2734.75,117396896.0,7639463227153.0,1506013516755580.0,,,,,
2020-12-15,,2736.45,2742.25,2705.58,2729.14,117243033.0,7401021025024.0,1502938542321230.0,,,,,
2020-12-16,,2736.47,2754.38,2731.86,2741.86,100992031.0,6428447860185.0,1509908420234035.0,,,,,
2020-12-17,,2739.14,2741.07,2708.97,2737.12,133109010.0,7437816054632.0,1507275286986955.0,,,,,
2020-12-18,,2736.89,2744.72,2724.93,2732.18,161548822.0,7508881009954.0,1504519523225235.0,,,,,
2020-12-21,,2733.11,2739.59,2704.98,2738.07,139241188.0,7479628379621.0,1507763905432795.0,,,,,
2020-12-22,,2730.45,2737.28,2698.03,2698.03,129124776.0,7304672551512.0,1486129055257065.0,,,,,
2020-12-23,,2702.46,2741.67,2685.11,2737.82,189859616.0,10927248776090.0,1508126224842785.0,,,,,
2020-12-24,,2740.98,2798.61,2740.98,2791.21,149052250.0,9373623677350.0,1537574885189765.0,,,,,
2020-12-28,,2807.43,2823.22,2787.91,2797.96,212069177.0,15021511172581.0,1541359036602470.0,,,,,
2020-12-29,,2799.72,2811.53,2776.0,2804.39,165648311.0,11854305435628.0,1543520594912395.0,,,,,
2020-12-30,,2804.0,2864.85,2791.24,2859.22,131988519.0,9138949670001.0,1573782501873735.0,,,,,
2021-01-04,2935.52,,,,,,,,,,,,
2021-01-05,2981.65,,,,,,,,,,,,
2021-01-06,2954.74,,,,,,,,,,,,
2021-01-07,3021.18,,,,,,,,,,,,
2021-01-08,3163.89,,,,,,,,,,,,
2021-01-11,3172.53,,,,,,,,,,,,
2021-01-12,3145.85,,,,,,,,,,,,
2021-01-13,3167.95,,,,,,,,,,,,
2021-01-14,3164.83,,,,,,,,,,,,
2021-01-15,3095.18,,,,,,,,,,,,
2021-01-18,3020.96,,,,,,,,,,,,
2021-01-19,3102.06,,,,,,,,,,,,
2021-01-20,3122.74,,,,,,,,,,,,
2021-01-21,3168.98,,,,,,,,,,,,
2021-01-22,3142.98,,,,,,,,,,,,
2021-01-25,3217.28,,,,,,,,,,,,
2021-01-26,3140.09,,,,,,,,,,,,
2021-01-27,3124.2,,,,,,,,,,,,
2021-01-28,3072.03,,,,,,,,,,,,
2021-01-29,2982.04,,,,,,,,,,,,
2021-02-01,3062.13,,,,,,,,,,,,
2021-02-02,3103.25,,,,,,,,,,,,
2021-02-03,3134.86,,,,,,,,,,,,
2021-02-04,3086.97,,,,,,,,,,,,
2021-02-05,3122.62,,,,,,,,,,,,
2021-02-08,3087.21,,,,,,,,,,,,
2021-02-09,3080.91,,,,,,,,,,,,
2021-02-10,3094.96,,,,,,,,,,,,
2021-02-15,3146.19,,,,,,,,,,,,
2021-02-16,3162.38,,,,,,,,,,,,
2021-02-17,3127.02,,,,,,,,,,,,
2021-02-18,3076.89,,,,,,,,,,,,
2021-02-19,3103.15,,,,,,,,,,,,
2021-02-22,3072.07,,,,,,,,,,,,
2021-02-23,3064.1,,,,,,,,,,,,
2021-02-24,2998.3,,,,,,,,,,,,
2021-02-25,3107.74,,,,,,,,,,,,
2021-02-26,3012.29,,,,,,,,,,,,
2021-03-02,3049.95,,,,,,,,,,,,
2021-03-03,3089.5,,,,,,,,,,,,
2021-03-04,3045.92,,,,,,,,,,,,
2021-03-05,3027.41,,,,,,,,,,,,
2021-03-08,2999.87,,,,,,,,,,,,
2021-03-09,2981.04,,,,,,,,,,,,
2021-03-10,2964.53,,,,,,,,,,,,
2021-03-11,3023.02,,,,,,,,,,,,
2021-03-12,3062.66,,,,,,,,,,,,
2021-03-15,3047.4,,,,,,,,,,,,
2021-03-16,3066.74,,,,,,,,,,,,
2021-03-17,3041.6,,,,,,,,,,,,
2021-03-18,3063.55,,,,,,,,,,,,
2021-03-19,3031.91,,,,,,,,,,,,
2021-03-22,3028.09,,,,,,,,,,,,
2021-03-23,2998.96,,,,,,,,,,,,
2021-03-24,2987.99,,,,,,,,,,,,
2021-03-25,2999.7,,,,,,,,,,,,
2021-03-26,3032.41,,,,,,,,,,,,
2021-03-29,3026.63,,,,,,,,,,,,
2021-03-30,3064.21,,,,,,,,,,,,
2021-03-31,3051.11,,,,,,,,,,,,
2021-04-01,3083.42,,,,,,,,,,,,
2021-04-02,3115.14,,,,,,,,,,,,
2021-04-05,3120.8,,,,,,,,,,,,
2021-04-06,3127.41,,,,,,,,,,,,
2021-04-07,3135.43,,,,,,,,,,,,
2021-04-08,3136.89,,,,,,,,,,,,
2021-04-09,3119.25,,,,,,,,,,,,
2021-04-12,3121.51,,,,,,,,,,,,
2021-04-13,3159.55,,,,,,,,,,,,
2021-04-14,3172.14,,,,,,,,,,,,
2021-04-15,3188.49,,,,,,,,,,,,
2021-04-16,3188.8,,,,,,,,,,,,
2021-04-19,3185.08,,,,,,,,,,,,
2021-04-20,3202.98,,,,,,,,,,,,
2021-04-21,3147.11,,,,,,,,,,,,
2021-04-22,3148.05,,,,,,,,,,,,
2021-04-23,3155.8,,,,,,,,,,,,
2021-04-26,3187.06,,,,,,,,,,,,
2021-04-27,3181.78,,,,,,,,,,,,
2021-04-28,3149.01,,,,,,,,,,,,
2021-04-29,3141.75,,,,,,,,,,,,
2021-04-30,3111.0,,,,,,,,,,,,
2021-05-03,3093.67,,,,,,,,,,,,
2021-05-04,3118.0,,,,,,,,,,,,
2021-05-06,3141.59,,,,,,,,,,,,
2021-05-07,3155.87,,,,,,,,,,,,
2021-05-10,3206.01,,,,,,,,,,,,
2021-05-11,3155.38,,,,,,,,,,,,
2021-05-12,3108.64,,,,,,,,,,,,
2021-05-13,3068.67,,,,,,,,,,,,
2021-05-14,3104.92,,,,,,,,,,,,
2021-05-17,3088.19,,,,,,,,,,,,
2021-05-18,3125.12,,,,,,,,,,,,
2021-05-20,3114.68,,,,,,,,,,,,
2021-05-21,3114.42,,,,,,,,,,,,
2021-05-24,3103.72,,,,,,,,,,,,
2021-05-25,3129.41,,,,,,,,,,,,
2021-05-26,3121.84,,,,,,,,,,,,
2021-05-27,3114.71,,,,,,,,,,,,
2021-05-28,3137.18,,,,,,,,,,,,
2021-05-31,3151.65,,,,,,,,,,,,
2021-06-01,3168.72,,,,,,,,,,,,
2021-06-02,3166.71,,,,,,,,,,,,
2021-06-03,3194.29,,,,,,,,,,,,
2021-06-04,3184.3,,,,,,,,,,,,
2021-06-07,3193.43,,,,,,,,,,,,
2021-06-08,3191.23,,,,,,,,,,,,
2021-06-09,3156.9,,,,,,,,,,,,
2021-06-10,3167.8,,,,,,,,,,,,
2021-06-11,3192.36,,,,,,,,,,,,
2021-06-14,3197.38,,,,,,,,,,,,
2021-06-15,3204.58,,,,,,,,,,,,
2021-06-16,3222.95,,,,,,,,,,,,
2021-06-17,3209.05,,,,,,,,,,,,
2021-06-18,3210.57,,,,,,,,,,,,
2021-06-21,3187.66,,,,,,,,,,,,
2021-06-22,3206.29,,,,,,,,,,,,
2021-06-23,3224.94,,,,,,,,,,,,
2021-06-24,3235.5,,,,,,,,,,,,
2021-06-25,3248.42,,,,,,,,,,,,
2021-06-28,3243.7,,,,,,,,,,,,
2021-06-29,3225.54,,,,,,,,,,,,
2021-06-30,3234.06,,,,,,,,,,,,
2021-07-01,3216.99,,,,,,,,,,,,
2021-07-02,3214.96,,,,,,,,,,,,
2021-07-05,3228.87,,,,,,,,,,,,
2021-07-06,3239.64,,,,,,,,,,,,
2021-07-07,3220.07,,,,,,,,,,,,
2021-07-08,3191.98,,,,,,,,,,,,
2021-07-09,3156.84,,,,,,,,,,,,
2021-07-12,3183.93,,,,,,,,,,,,
2021-07-13,3207.12,,,,,,,,,,,,
2021-07-14,3198.59,,,,,,,,,,,,
2021-07-15,3219.49,,,,,,,,,,,,
2021-07-16,3208.38,,,,,,,,,,,,
2021-07-19,3174.8,,,,,,,,,,,,
2021-07-20,3163.52,,,,,,,,,,,,
2021-07-21,3143.76,,,,,,,,,,,,
2021-07-22,3178.69,,,,,,,,,,,,
2021-07-23,3179.43,,,,,,,,,,,,
2021-07-26,3149.63,,,,,,,,,,,,
2021-07-27,3156.5,,,,,,,,,,,,
2021-07-28,3162.83,,,,,,,,,,,,
2021-07-29,3164.64,,,,,,,,,,,,
2021-07-30,3120.58,,,,,,,,,,,,
2021-08-02,3145.24,,,,,,,,,,,,
2021-08-03,3167.26,,,,,,,,,,,,
2021-08-04,3208.99,,,,,,,,,,,,
2021-08-05,3200.88,,,,,,,,,,,,
2021-08-06,3190.11,,,,,,,,,,,,
2021-08-09,3177.47,,,,,,,,,,,,
2021-08-10,3155.84,,,,,,,,,,,,
2021-08-11,3132.56,,,,,,,,,,,,
2021-08-12,3115.88,,,,,,,,,,,,
2021-08-13,3073.55,,,,,,,,,,,,
2021-08-17,3042.37,,,,,,,,,,,,
2021-08-18,3055.51,,,,,,,,,,,,
2021-08-19,2993.23,,,,,,,,,,,,
2021-08-20,2964.9,,,,,,,,,,,,
2021-08-23,2991.26,,,,,,,,,,,,
2021-08-24,3041.74,,,,,,,,,,,,
2021-08-25,3052.93,,,,,,,,,,,,
2021-08-26,3025.47,,,,,,,,,,,,
2021-08-27,3023.65,,,,,,,,,,,,
2021-08-30,3031.21,,,,,,,,,,,,
2021-08-31,3093.99,,,,,,,,,,,,
2021-09-01,3092.88,,,,,,,,,,,,
2021-09-02,3061.39,,,,,,,,,,,,
2021-09-03,3087.28,,,,,,,,,,,,
2021-09-06,3094.55,,,,,,,,,,,,
2021-09-07,3076.56,,,,,,,,,,,,
2021-09-08,3050.7,,,,,,,,,,,,
2021-09-09,2995.85,,,,,,,,,,,,
2021-09-10,3010.09,,,,,,,,,,,,
2021-09-13,3016.74,,,,,,,,,,,,
2021-09-14,3030.82,,,,,,,,,,,,
2021-09-15,3035.43,,,,,,,,,,,,
2021-09-16,3007.96,,,,,,,,,,,,
2021-09-17,3019.79,,,,,,,,,,,,
2021-09-23,3012.45,,,,,,,,,,,,
2021-09-24,3008.42,,,,,,,,,,,,
2021-09-27,3018.02,,,,,,,,,,,,
2021-09-28,2979.27,,,,,,,,,,,,
2021-09-29,2939.16,,,,,,,,,,,,
2021-09-30,2949.27,,,,,,,,,,,,
2021-10-01,2905.37,,,,,,,,,,,,
2021-10-05,2852.46,,,,,,,,,,,,
2021-10-06,2806.68,,,,,,,,,,,,
2021-10-07,2850.93,,,,,,,,,,,,
2021-10-08,2847.86,,,,,,,,,,,,
2021-10-12,2803.05,,,,,,,,,,,,
2021-10-13,2827.77,,,,,,,,,,,,
2021-10-14,2870.32,,,,,,,,,,,,
2021-10-15,2894.87,,,,,,,,,,,,
2021-10-18,2883.28,,,,,,,,,,,,
2021-10-19,2908.33,,,,,,,,,,,,
2021-10-20,2894.75,,,,,,,,,,,,
2021-10-21,2891.08,,,,,,,,,,,,
2021-10-22,2892.12,,,,,,,,,,,,
2021-10-25,2903.1,,,,,,,,,,,,
2021-10-26,2932.65,,,,,,,,,,,,
2021-10-27,2909.47,,,,,,,,,,,,
2021-10-28,2897.21,,,,,,,,,,,,
2021-10-29,2856.06,,,,,,,,,,,,
2021-11-01,2866.2,,,,,,,,,,,,
2021-11-02,2901.81,,,,,,,,,,,,
2021-11-03,2865.51,,,,,,,,,,,,
2021-11-04,2882.75,,,,,,,,,,,,
2021-11-05,2874.22,,,,,,,,,,,,
2021-11-08,2865.17,,,,,,,,,,,,
2021-11-09,2867.65,,,,,,,,,,,,
2021-11-10,2836.81,,,,,,,,,,,,
2021-11-11,2831.97,,,,,,,,,,,,
2021-11-12,2866.97,,,,,,,,,,,,
2021-11-15,2897.58,,,,,,,,,,,,
2021-11-16,2896.29,,,,,,,,,,,,
2021-11-17,2858.21,,,,,,,,,,,,
2021-11-18,2842.74,,,,,,,,,,,,
2021-11-19,2870.06,,,,,,,,,,,,
2021-11-22,2928.28,,,,,,,,,,,,
2021-11-23,2907.65,,,,,,,,,,,,
2021-11-24,2902.18,,,,,,,,,,,,
2021-11-25,2879.05,,,,,,,,,,,,
2021-11-26,2834.92,,,,,,,,,,,,
2021-11-29,2809.67,,,,,,,,,,,,
2021-11-30,2753.18,,,,,,,,,,,,
2021-12-01,2823.91,,,,,,,,,,,,
2021-12-02,2869.0,,,,,,,,,,,,
2021-12-03,2885.37,,,,,,,,,,,,
2021-12-06,2893.38,,,,,,,,,,,,
2021-12-07,2912.68,,,,,,,,,,,,
2021-12-08,2925.8,,,,,,,,,,,,
2021-12-09,2953.5,,,,,,,,,,,,
2021-12-10,2933.68,,,,,,,,,,,,
2021-12-13,2926.89,,,,,,,,,,,,
2021-12-14,2916.55,,,,,,,,,,,,
2021-12-15,2920.59,,,,,,,,,,,,
2021-12-16,2940.26,,,,,,,,,,,,
2021-12-17,2950.7,,,,,,,,,,,,
2021-12-20,2894.43,,,,,,,,,,,,
2021-12-21,2909.64,,,,,,,,,,,,
2021-12-22,2919.34,,,,,,,,,,,,
2021-12-23,2935.74,,,,,,,,,,,,
2021-12-24,2950.81,,,,,,,,,,,,
2021-12-27,2936.87,,,,,,,,,,,,
2021-12-28,2955.49,,,,,,,,,,,,
2021-12-29,2923.47,,,,,,,,,,,,
2021-12-30,2905.03,,,,,,,,,,,,
2022-01-03,2915.72,,,,,,,,,,,,
2022-01-04,2912.84,,,,,,,,,,,,
2022-01-05,2878.49,,,,,,,,,,,,
2022-01-06,2847.69,,,,,,,,,,,,
2022-01-07,2884.18,,,,,,,,,,,,
2022-01-10,2859.59,,,,,,,,,,,,
2022-01-11,2870.39,,,,,,,,,,,,
2022-01-12,2915.34,,,,,,,,,,,,
2022-01-13,2906.35,,,,,,,,,,,,
2022-01-14,2865.22,,,,,,,,,,,,
2022-01-17,2835.36,,,,,,,,,,,,
2022-01-18,2813.91,,,,,,,,,,,,
2022-01-19,2795.7,,,,,,,,,,,,
2022-01-20,2811.38,,,,,,,,,,,,
2022-01-21,2781.58,,,,,,,,,,,,
2022-01-24,2745.83,,,,,,,,,,,,
2022-01-25,2679.64,,,,,,,,,,,,
2022-01-26,2667.03,,,,,,,,,,,,
2022-01-27,2574.9,,,,,,,,,,,,
2022-01-28,2644.18,,,,,,,,,,,,
2022-02-03,2673.41,,,,,,,,,,,,
2022-02-04,2705.27,,,,,,,,,,,,
2022-02-07,2676.29,,,,,,,,,,,,
2022-02-08,2683.12,,,,,,,,,,,,
2022-02-09,2717.98,,,,,,,,,,,,
2022-02-10,2741.31,,,,,,,,,,,,
2022-02-11,2719.86,,,,,,,,,,,,
2022-02-14,2680.13,,,,,,,,,,,,
2022-02-15,2658.51,,,,,,,,,,,,
2022-02-16,2708.26,,,,,,,,,,,,
2022-02-17,2723.87,,,,,,,,,,,,
2022-02-18,2717.11,,,,,,,,,,,,
2022-02-21,2715.36,,,,,,,,,,,,
2022-02-22,2681.81,,,,,,,,,,,,
2022-02-23,2687.01,,,,,,,,,,,,
2022-02-24,2618.31,,,,,,,,,,,,
2022-02-25,2640.4,,,,,,,,,,,,
2022-02-28,2665.5,,,,,,,,,,,,
2022-03-02,2658.57,,,,,,,,,,,,
2022-03-03,2707.07,,,,,,,,,,,,
2022-03-04,2668.91,,,,,,,,,,,,
2022-03-07,2608.52,,,,,,,,,,,,
2022-03-08,2584.4,,,,,,,,,,,,
2022-03-10,2645.12,,,,,,,,,,,,
2022-03-11,2614.93,,,,,,,,,,,,
2022-03-14,2603.72,,,,,,,,,,,,
2022-03-15,2579.64,,,,,,,,,,,,
2022-03-16,2616.98,,,,,,,,,,,,
2022-03-17,2656.34,,,,,,,,,,,,
2022-03-18,2667.11,,,,,,,,,,,,
2022-03-21,2642.96,,,,,,,,,,,,
2022-03-22,2666.9,,,,,,,,,,,,
2022-03-23,2693.94,,,,,,,,,,,,
2022-03-24,2684.99,,,,,,,,,,,,
2022-03-25,2686.74,,,,,,,,,,,,
2022-03-28,2685.37,,,,,,,,,,,,
2022-03-29,2700.86,,,,,,,,,,,,
2022-03-30,2706.83,,,,,,,,,,,,
2022-03-31,2714.02,,,,,,,,,,,,
2022-04-01,2693.73,,,,,,,,,,,,
2022-04-04,2709.92,,,,,,,,,,,,
2022-04-05,2710.61,,,,,,,,,,,,
2022-04-06,2683.61,,,,,,,,,,,,
2022-04-07,2643.7,,,,,,,,,,,,
2022-04-08,2648.67,,,,,,,,,,,,
2022-04-11,2640.18,,,,,,,,,,,,
2022-04-12,2612.31,,,,,,,,,,,,
2022-04-13,2665.78,,,,,,,,,,,,
2022-04-14,2661.28,,,,,,,,,,,,
2022-04-15,2636.55,,,,,,,,,,,,
2022-04-18,2632.19,,,,,,,,,,,,
2022-04-19,2658.27,,,,,,,,,,,,
2022-04-20,2655.14,,,,,,,,,,,,
2022-04-21,2664.44,,,,,,,,,,,,
2022-04-22,2638.03,,,,,,,,,,,,
2022-04-25,2592.56,,,,,,,,,,,,
2022-04-26,2604.24,,,,,,,,,,,,
2022-04-27,2575.03,,,,,,,,,,,,
2022-04-28,2606.16,,,,,,,,,,,,
2022-04-29,2635.31,,,,,,,,,,,,
2022-05-02,2625.59,,,,,,,,,,,,
2022-05-03,2618.23,,,,,,,,,,,,
2022-05-04,2617.78,,,,,,,,,,,,
2022-05-06,2581.53,,,,,,,,,,,,
2022-05-09,2554.85,,,,,,,,,,,,
2022-05-10,2541.36,,,,,,,,,,,,
2022-05-11,2537.69,,,,,,,,,,,,
2022-05-12,2497.36,,,,,,,,,,,,
2022-05-13,2552.47,,,,,,,,,,,,
2022-05-16,2540.84,,,,,,,,,,,,
2022-05-17,2566.81,,,,,,,,,,,,
2022-05-18,2575.46,,,,,,,,,,,,
2022-05-19,2544.06,,,,,,,,,,,,
2022-05-20,2594.06,,,,,,,,,,,,
2022-05-23,2603.01,,,,,,,,,,,,
2022-05-24,2560.35,,,,,,,,,,,,
2022-05-25,2570.5,,,,,,,,,,,,
2022-05-26,2563.77,,,,,,,,,,,,
2022-05-27,2589.42,,,,,,,,,,,,
2022-05-30,2621.53,,,,,,,,,,,,
2022-05-31,2638.4,,,,,,,,,,,,
2022-06-02,2609.02,,,,,,,,,,,,
2022-06-03,2618.97,,,,,,,,,,,,
2022-06-07,2572.51,,,,,,,,,,,,
2022-06-08,2572.64,,,,,,,,,,,,
2022-06-09,2573.47,,,,,,,,,,,,
2022-06-10,2542.05,,,,,,,,,,,,
2022-06-13,2455.26,,,,,,,,,,,,
2022-06-14,2447.39,,,,,,,,,,,,
2022-06-15,2405.85,,,,,,,,,,,,
2022-06-16,2411.0,,,,,,,,,,,,
2022-06-17,2401.7,,,,,,,,,,,,
2022-06-20,2357.38,,,,,,,,,,,,
2022-06-21,2371.41,,,,,,,,,,,,
2022-06-22,2311.24,,,,,,,,,,,,
2022-06-23,2292.8,,,,,,,,,,,,
2022-06-24,2338.85,,,,,,,,,,,,
2022-06-27,2369.41,,,,,,,,,,,,
2022-06-28,2388.81,,,,,,,,,,,,
2022-06-29,2338.03,,,,,,,,,,,,
2022-06-30,2290.09,,,,,,,,,,,,
2022-07-01,2261.44,,,,,,,,,,,,
2022-07-04,2262.99,,,,,,,,,,,,
2022-07-05,2303.29,,,,,,,,,,,,
2022-07-06,2256.2,,,,,,,,,,,,
2022-07-07,2301.08,,,,,,,,,,,,
2022-07-08,2317.37,,,,,,,,,,,,
2022-07-11,2308.27,,,,,,,,,,,,
2022-07-12,2290.49,,,,,,,,,,,,
2022-07-13,2300.27,,,,,,,,,,,,
2022-07-14,2292.21,,,,,,,,,,,,
2022-07-15,2305.85,,,,,,,,,,,,
2022-07-18,2349.27,,,,,,,,,,,,
2022-07-19,2340.54,,,,,,,,,,,,
2022-07-20,2356.01,,,,,,,,,,,,
2022-07-21,2382.29,,,,,,,,,,,,
2022-07-22,2362.87,,,,,,,,,,,,
2022-07-25,2374.5,,,,,,,,,,,,
2022-07-26,2383.68,,,,,,,,,,,,
2022-07-27,2385.43,,,,,,,,,,,,
2022-07-28,2407.46,,,,,,,,,,,,
2022-07-29,2419.01,,,,,,,,,,,,
2022-08-01,2417.99,,,,,,,,,,,,
2022-08-02,2405.67,,,,,,,,,,,,
2022-08-03,2429.08,,,,,,,,,,,,
2022-08-04,2442.57,,,,,,,,,,,,
2022-08-05,2459.95,,,,,,,,,,,,
2022-08-08,2459.2,,,,,,,,,,,,
2022-08-09,2470.14,,,,,,,,,,,,
2022-08-10,2444.02,,,,,,,,,,,,
2022-08-11,2487.6,,,,,,,,,,,,
2022-08-12,2489.73,,,,,,,,,,,,
2022-08-16,2496.75,,,,,,,,,,,,
2022-08-17,2479.35,,,,,,,,,,,,
2022-08-18,2470.08,,,,,,,,,,,,
2022-08-19,2454.25,,,,,,,,,,,,
2022-08-22,2424.87,,,,,,,,,,,,
2022-08-23,2395.6,,,,,,,,,,,,
2022-08-24,2404.38,,,,,,,,,,,,
2022-08-25,2434.97,,,,,,,,,,,,
2022-08-26,2438.0,,,,,,,,,,,,
2022-08-29,2383.42,,,,,,,,,,,,
2022-08-30,2407.94,,,,,,,,,,,,
2022-08-31,2430.78,,,,,,,,,,,,
2022-09-01,2375.23,,,,,,,,,,,,
2022-09-02,2368.21,,,,,,,,,,,,
2022-09-05,2363.02,,,,,,,,,,,,
2022-09-06,2366.14,,,,,,,,,,,,
2022-09-07,2334.45,,,,,,,,,,,,
2022-09-08,2341.39,,,,,,,,,,,,
2022-09-13,2411.12,,,,,,,,,,,,
2022-09-14,2371.92,,,,,,,,,,,,
2022-09-15,2359.47,,,,,,,,,,,,
2022-09-16,2343.01,,,,,,,,,,,,
2022-09-19,2318.98,,,,,,,,,,,,
2022-09-20,2327.69,,,,,,,,,,,,
2022-09-21,2305.78,,,,,,,,,,,,
2022-09-22,2289.14,,,,,,,,,,,,
2022-09-23,2250.81,,,,,,,,,,,,
2022-09-26,2189.3,,,,,,,,,,,,
2022-09-27,2191.3,,,,,,,,,,,,
2022-09-28,2139.16,,,,,,,,,,,,
2022-09-29,2141.51,,,,,,,,,,,,
2022-09-30,2126.99,,,,,,,,,,,,
2022-10-04,2180.37,,,,,,,,,,,,
2022-10-05,2192.18,,,,,,,,,,,,
2022-10-06,2211.88,,,,,,,,,,,,
2022-10-07,2207.84,,,,,,,,,,,,
2022-10-11,2175.41,,,,,,,,,,,,
2022-10-12,2186.52,,,,,,,,,,,,
2022-10-13,2152.52,,,,,,,,,,,,
