날짜,Telecom,Open,High,Low,Close,Volume,거래대금,상장시가총액,open,high,low,close,volume
2019-06-03,10005.78,,,,,,,,,,,,
2019-06-04,10175.8,,,,,,,,,,,,
2019-06-05,10165.5,,,,,,,,,,,,
2019-06-07,10141.88,,,,,,,,,,,,
2019-06-10,10201.21,,,,,,,,,,,,
2019-06-11,10302.26,,,,,,,,,,,,
2019-06-12,10344.6,,,,,,,,,,,,
2019-06-13,10502.69,,,,,,,,,,,,
2019-06-14,10356.42,,,,,,,,,,,,
2019-06-17,10334.63,,,,,,,,,,,,
2019-06-18,10441.03,,,,,,,,,,,,
2019-06-19,10546.03,,,,,,,,,,,,
2019-06-20,10651.53,,,,,,,,,,,,
2019-06-21,10599.51,,,,,,,,,,,,
2019-06-24,10563.68,,,,,,,,,,,,
2019-06-25,10407.14,,,,,,,,,,,,
2019-06-26,10485.04,,,,,,,,,,,,
2019-06-27,10315.57,,,,,,,,,,,,
2019-06-28,10349.47,,,,,,,,,,,,
2019-07-01,10480.88,,,,,,,,,,,,
2019-07-02,10456.49,,,,,,,,,,,,
2019-07-03,10408.47,,,,,,,,,,,,
2019-07-04,10089.07,,,,,,,,,,,,
2019-07-05,10213.56,,,,,,,,,,,,
2019-07-08,10100.06,,,,,,,,,,,,
2019-07-09,9654.4,,,,,,,,,,,,
2019-07-10,9585.91,,,,,,,,,,,,
2019-07-11,9696.92,,,,,,,,,,,,
2019-07-12,9640.65,,,,,,,,,,,,
2019-07-15,9470.52,,,,,,,,,,,,
2019-07-16,9574.16,,,,,,,,,,,,
2019-07-17,9403.5,,,,,,,,,,,,
2019-07-18,9328.21,,,,,,,,,,,,
2019-07-19,9481.18,,,,,,,,,,,,
2019-07-22,9506.29,,,,,,,,,,,,
2019-07-23,9433.21,,,,,,,,,,,,
2019-07-24,9282.33,,,,,,,,,,,,
2019-07-25,9093.28,,,,,,,,,,,,
2019-07-26,9219.81,,,,,,,,,,,,
2019-07-29,8971.79,,,,,,,,,,,,
2019-07-30,9000.92,,,,,,,,,,,,
2019-07-31,8937.99,,,,,,,,,,,,
2019-08-01,8959.39,,,,,,,,,,,,
2019-08-02,8785.87,,,,,,,,,,,,
2019-08-05,8012.68,,,,,,,,,,,,
2019-08-06,7909.63,,,,,,,,,,,,
2019-08-07,7932.81,,,,,,,,,,,,
2019-08-08,8112.71,,,,,,,,,,,,
2019-08-09,8388.38,,,,,,,,,,,,
2019-08-12,8602.1,,,,,,,,,,,,
2019-08-13,8522.17,,,,,,,,,,,,
2019-08-14,8575.6,,,,,,,,,,,,
2019-08-16,8525.63,,,,,,,,,,,,
2019-08-19,8506.33,,,,,,,,,,,,
2019-08-20,8596.76,,,,,,,,,,,,
2019-08-21,8680.25,,,,,,,,,,,,
2019-08-22,8560.88,,,,,,,,,,,,
2019-08-23,8529.65,,,,,,,,,,,,
2019-08-26,8155.37,,,,,,,,,,,,
2019-08-27,8233.51,,,,,,,,,,,,
2019-08-28,8608.87,,,,,,,,,,,,
2019-08-29,8523.17,,,,,,,,,,,,
2019-08-30,8538.84,,,,,,,,,,,,
2019-09-02,8536.77,,,,,,,,,,,,
2019-09-03,8646.28,,,,,,,,,,,,
2019-09-04,8865.12,,,,,,,,,,,,
2019-09-05,8793.85,,,,,,,,,,,,
2019-09-06,8794.02,,,,,,,,,,,,
2019-09-09,8805.33,,,,,,,,,,,,
2019-09-10,8781.57,,,,,,,,,,,,
2019-09-11,8991.07,,,,,,,,,,,,
2019-09-16,9060.66,,,,,,,,,,,,
2019-09-17,9366.61,,,,,,,,,,,,
2019-09-18,9415.63,,,,,,,,,,,,
2019-09-19,9420.84,,,,,,,,,,,,
2019-09-20,9642.53,,,,,,,,,,,,
2019-09-23,9313.99,,,,,,,,,,,,
2019-09-24,9285.72,,,,,,,,,,,,
2019-09-25,9172.73,,,,,,,,,,,,
2019-09-26,9166.9,,,,,,,,,,,,
2019-09-27,9071.47,,,,,,,,,,,,
2019-09-30,8978.69,,,,,,,,,,,,
2019-10-01,9388.29,,,,,,,,,,,,
2019-10-02,9267.59,,,,,,,,,,,,
2019-10-04,9259.24,,,,,,,,,,,,
2019-10-07,9519.72,,,,,,,,,,,,
2019-10-08,9599.07,,,,,,,,,,,,
2019-10-10,9577.86,,,,,,,,,,,,
2019-10-11,9560.72,,,,,,,,,,,,
2019-10-14,9652.89,,,,,,,,,,,,
2019-10-15,9667.11,,,,,,,,,,,,
2019-10-16,9900.85,,,,,,,,,,,,
2019-10-17,9947.63,,,,,,,,,,,,
2019-10-18,9788.71,,,,,,,,,,,,
2019-10-21,9771.19,,,,,,,,,,,,
2019-10-22,10025.68,,,,,,,,,,,,
2019-10-23,10453.49,,,,,,,,,,,,
2019-10-24,10480.25,,,,,,,,,,,,
2019-10-25,10524.59,,,,,,,,,,,,
2019-10-28,10719.09,,,,,,,,,,,,
2019-10-29,10843.09,,,,,,,,,,,,
2019-10-30,10785.23,,,,,,,,,,,,
2019-10-31,10792.64,,,,,,,,,,,,
2019-11-01,10749.31,,,,,,,,,,,,
2019-11-04,10820.93,,,,,,,,,,,,
2019-11-05,10815.92,,,,,,,,,,,,
2019-11-06,10778.76,,,,,,,,,,,,
2019-11-07,10714.55,,,,,,,,,,,,
2019-11-08,10514.42,,,,,,,,,,,,
2019-11-11,10528.75,,,,,,,,,,,,
2019-11-12,10497.78,,,,,,,,,,,,
2019-11-13,10287.43,,,,,,,,,,,,
2019-11-14,10478.76,,,,,,,,,,,,
2019-11-15,10518.8,,,,,,,,,,,,
2019-11-18,10595.56,,,,,,,,,,,,
2019-11-19,10486.94,,,,,,,,,,,,
2019-11-20,10472.19,,,,,,,,,,,,
2019-11-21,10208.1,,,,,,,,,,,,
2019-11-22,10114.48,,,,,,,,,,,,
2019-11-25,10343.65,,,,,,,,,,,,
2019-11-26,10343.92,,,,,,,,,,,,
2019-11-27,10485.23,,,,,,,,,,,,
2019-11-28,10404.8,,,,,,,,,,,,
2019-11-29,10229.68,,,,,,,,,,,,
2019-12-02,10239.62,,,,,,,,,,,,
2019-12-03,10244.8,,,,,,,,,,,,
2019-12-04,10152.0,,,,,,,,,,,,
2019-12-05,10120.54,,,,,,,,,,,,
2019-12-06,10179.68,,,,,,,,,,,,
2019-12-09,10046.17,,,,,,,,,,,,
2019-12-10,10047.13,,,,,,,,,,,,
2019-12-11,10001.75,,,,,,,,,,,,
2019-12-12,10157.6,,,,,,,,,,,,
2019-12-13,10242.32,,,,,,,,,,,,
2019-12-16,10189.14,,,,,,,,,,,,
2019-12-17,10358.62,,,,,,,,,,,,
2019-12-18,10327.96,,,,,,,,,,,,
2019-12-19,10400.12,,,,,,,,,,,,
2019-12-20,10434.79,,,,,,,,,,,,
2019-12-23,10802.09,,,,,,,,,,,,
2019-12-24,10693.92,,,,,,,,,,,,
2019-12-26,10765.32,,,,,,,,,,,,
2019-12-27,11004.29,,,,,,,,,,,,
2019-12-30,11031.0,,,,,,,,,,,,
2020-01-02,,11060.73,11060.73,10852.92,10946.65,18345297.0,274763891374.0,76545795792870.0,,,,,
2020-01-03,,11023.24,11069.88,10778.09,10818.49,20534277.0,272901682883.0,75650661678499.0,,,,,
2020-01-06,,10625.72,10697.51,10536.63,10543.17,17175322.0,256248689614.0,73724511222500.0,,,,,
2020-01-07,,10647.42,10750.6,10578.61,10738.97,20346176.0,236184421420.0,75085806484261.0,,,,,
2020-01-08,,10533.18,10597.61,10320.9,10434.02,24275688.0,385909006447.0,72951505731908.0,,,,,
2020-01-09,,10679.07,10733.75,10620.25,10679.14,17085523.0,260037828087.0,74665352028160.0,,,,,
2020-01-10,,10727.83,10932.05,10608.27,10905.82,23163958.0,335190561700.0,76273967395734.0,,,,,
2020-01-13,,10952.14,11051.78,10928.06,11012.7,11762544.0,242138236373.0,77018042649127.0,,,,,
2020-01-14,,11038.39,11075.91,10857.33,10904.63,12243490.0,259657714231.0,76259144450436.0,,,,,
2020-01-15,,10884.41,10940.54,10838.37,10874.81,15530369.0,187392278407.0,76054962532363.0,,,,,
2020-01-16,,10851.68,11077.35,10787.88,10950.14,54616383.0,531792659555.0,76566190033126.0,,,,,
2020-01-17,,10943.26,10967.44,10772.7,10830.39,17010743.0,305042156487.0,75757057797782.0,,,,,
2020-01-20,,10856.4,10870.04,10779.51,10806.4,39029901.0,349070909729.0,75609841257967.0,,,,,
2020-01-21,,10877.5,10939.92,10696.13,10708.17,234998804.0,614638506272.0,74906646747387.0,,,,,
2020-01-22,,10750.82,10996.71,10741.56,10991.04,119688749.0,662933828516.0,77018970105839.0,,,,,
2020-01-23,,11163.27,11353.88,11004.22,11240.92,85941342.0,730809407711.0,78922975053238.0,,,,,
2020-01-28,,11156.49,11357.34,11156.49,11306.86,205164875.0,975300374584.0,79412365854872.0,,,,,
2020-01-29,,11326.93,11326.93,11149.56,11225.4,73091017.0,502363259397.0,78838061243206.0,,,,,
2020-01-30,,11234.97,11301.96,11072.4,11125.18,57248128.0,456398966038.0,78142840825514.0,,,,,
2020-01-31,,11174.85,11227.01,10902.3,10902.3,46088111.0,409315140286.0,76587083552644.0,,,,,
2020-02-03,,10704.49,10896.92,10570.59,10850.35,48534840.0,435813538731.0,76219253909391.0,,,,,
2020-02-04,,10936.45,11071.21,10923.89,11038.07,27845165.0,322378813463.0,77543520941274.0,,,,,
2020-02-05,,11117.22,11138.95,10950.41,10980.48,70547081.0,645998596650.0,77159882692649.0,,,,,
2020-02-06,,11120.28,11569.58,11102.36,11515.12,147112689.0,1170747191405.0,80922150136549.0,,,,,
2020-02-07,,11563.89,11595.71,11394.2,11460.04,192318630.0,968536181300.0,80580050460959.0,,,,,
2020-02-10,,11438.64,11657.16,11314.41,11591.31,54802400.0,490343134780.0,81507905856454.0,,,,,
2020-02-11,,11696.02,11751.22,11518.03,11585.66,50251087.0,464079249105.0,81463613731664.0,,,,,
2020-02-12,,11619.44,11673.03,11499.14,11602.54,30918714.0,317468168318.0,81573586990809.0,,,,,
2020-02-13,,11663.21,11739.57,11607.2,11641.82,58968088.0,609725948930.0,81824882103374.0,,,,,
2020-02-14,,11633.1,11710.46,11621.47,11665.15,29707048.0,341985151530.0,81973247723984.0,,,,,
2020-02-17,,11701.01,11758.92,11623.72,11645.08,30370970.0,404181737490.0,81791143379704.0,,,,,
2020-02-18,,11574.09,11629.4,11500.63,11538.71,87444690.0,828626718435.0,81051375797914.0,,,,,
2020-02-19,,11622.71,11640.38,11385.64,11445.83,108365097.0,1053470777630.0,80416484535149.0,,,,,
2020-02-20,,11484.34,11538.15,11242.68,11299.12,86810499.0,848506374300.0,79385688435224.0,,,,,
2020-02-21,,11193.16,11239.52,11075.28,11086.86,96274441.0,838578567985.0,77887425748591.0,,,,,
2020-02-24,,10792.55,10926.2,10568.29,10568.29,109340622.0,913335407135.0,74222567669970.0,,,,,
2020-02-25,,10542.7,10853.75,10542.7,10850.6,45008787.0,510706302099.0,76203861752466.0,,,,,
2020-02-26,,10652.82,10939.48,10642.96,10867.53,42966396.0,499721644038.0,76321682130136.0,,,,,
2020-02-27,,10882.77,10963.58,10751.05,10833.98,58385173.0,474275459269.0,76096221881850.0,,,,,
2020-02-28,,10682.19,10759.05,10462.23,10565.78,43098761.0,517223932143.0,74187986404200.0,,,,,
2020-03-02,,10651.86,10792.1,10467.77,10775.4,30208224.0,397477151474.0,75648017629699.0,,,,,
2020-03-03,,11008.98,11165.63,10860.49,10887.93,104460814.0,918389469702.0,76473024084890.0,,,,,
2020-03-04,,10879.36,11057.34,10879.36,11015.65,72875497.0,691780096192.0,77368011618990.0,,,,,
2020-03-05,,11129.57,11354.55,11044.64,11336.87,96672844.0,989615019219.0,79591629356068.0,,,,,
2020-03-06,,11182.14,11324.75,11135.02,11187.2,87573644.0,772351807663.0,78561007603540.0,,,,,
2020-03-09,,11034.82,11299.79,10991.93,11110.24,75619305.0,899226219440.0,78038874158603.0,,,,,
2020-03-10,,10976.39,11270.91,10889.22,11270.82,71383494.0,892745936027.0,79121461091265.0,,,,,
2020-03-11,,11447.27,11451.99,10808.03,10922.04,66122078.0,767945959278.0,76681186238435.0,,,,,
2020-03-12,,10843.7,11021.96,10453.72,10699.76,80705912.0,984432874665.0,75118839843115.0,,,,,
2020-03-13,,10271.38,10597.55,9507.49,10294.39,108169309.0,1664502454911.0,72248252315452.0,,,,,
2020-03-16,,10661.15,10661.15,9938.91,9938.91,75300085.0,1159648687910.0,69752654063437.0,,,,,
2020-03-17,,9579.96,10086.21,9547.72,9898.02,62188466.0,1073040486791.0,69446206786949.0,,,,,
2020-03-18,,10056.82,10078.73,9416.76,9416.76,122733307.0,1343810074012.0,66095314958109.0,,,,,
2020-03-19,,9749.48,9749.48,8384.67,8545.51,68537356.0,1245511499459.0,59985998018873.0,,,,,
2020-03-20,,8916.6,9547.28,8733.22,9510.22,82463267.0,1324250845838.0,66778851985357.0,,,,,
2020-03-23,,9127.57,10226.1,9068.8,9914.42,95367121.0,2128167984260.0,69516000672098.0,,,,,
2020-03-24,,10207.07,10712.08,10207.07,10622.62,83989377.0,1698393988823.0,74501211865767.0,,,,,
2020-03-25,,10925.04,10978.06,10424.97,10716.62,108327489.0,1787343504559.0,75192162952190.0,,,,,
2020-03-26,,10656.56,10932.32,10521.12,10633.74,163313031.0,2391200848759.0,74619927441484.0,,,,,
2020-03-27,,10960.28,11097.04,10348.64,10683.34,252023942.0,3373939311657.0,74963094179276.0,,,,,
2020-03-30,,10555.4,10932.41,10555.4,10925.2,138502065.0,1872968367760.0,76676195838892.0,,,,,
2020-03-31,,11076.43,12335.26,11025.79,12262.83,174250881.0,4875250780722.0,85979823913869.0,,,,,
2020-04-01,,12299.99,12393.2,11204.31,11246.13,117988104.0,2880673007375.0,78929678493484.0,,,,,
2020-04-02,,10975.01,11353.72,10820.36,11282.09,89241588.0,2667875185655.0,79204114736778.0,,,,,
2020-04-03,,11242.25,11803.84,11226.58,11409.99,141072990.0,2470035527375.0,80118352327497.0,,,,,
2020-04-06,,11690.13,12027.56,11657.44,11921.1,115922121.0,1907637376647.0,83689488183193.0,,,,,
2020-04-07,,11982.96,12040.96,11773.54,12024.41,73293784.0,1574524419738.0,84436553280341.0,,,,,
2020-04-08,,12056.33,12094.97,11906.24,11906.24,144547336.0,2481109288979.0,83610575689965.0,,,,,
2020-04-09,,12079.19,12155.03,11954.75,12048.02,169387277.0,2034088048634.0,84624044881350.0,,,,,
2020-04-10,,12411.93,13254.09,12111.48,12771.94,139792939.0,3638560602790.0,89786769105368.0,,,,,
2020-04-13,,12968.46,13077.53,12646.36,12646.36,69837493.0,2321330375525.0,88840097533131.0,,,,,
2020-04-14,,12778.43,12955.76,12477.64,12746.78,135497967.0,3063480764810.0,89536717344502.0,,,,,
2020-04-16,,12621.91,12832.47,12621.91,12685.75,97263945.0,2175280816124.0,89095811432670.0,,,,,
2020-04-17,,12838.24,12886.31,12459.05,12854.11,100089882.0,2405841692985.0,90323880194819.0,,,,,
2020-04-20,,12806.87,13032.19,12726.38,12967.02,190818077.0,3303129469594.0,91134385430657.0,,,,,
2020-04-21,,13066.52,13236.9,12612.51,13033.61,115106359.0,2757674213423.0,91607580964514.0,,,,,
2020-04-22,,12942.81,13268.31,12942.81,13091.84,72095559.0,1761626226283.0,92014929024099.0,,,,,
2020-04-23,,13161.32,13382.79,13035.54,13323.27,51111605.0,1556362730979.0,93666838565799.0,,,,,
2020-04-24,,13261.03,13352.33,13031.68,13104.9,147972010.0,1593196888183.0,93473791314594.0,,,,,
2020-04-27,,13188.25,13251.24,13059.22,13135.63,109591460.0,1044329148340.0,93692328682652.0,,,,,
2020-04-28,,13156.41,13243.16,12974.92,13036.17,214911609.0,1239142399832.0,92979055124572.0,,,,,
2020-04-29,,13032.65,13078.57,12928.73,12996.52,92355736.0,935993650522.0,92695819712052.0,,,,,
2020-05-04,,12867.34,12906.0,12626.62,12626.62,102192013.0,1692205695839.0,90175343713814.0,,,,,
2020-05-06,,12761.88,12939.07,12600.13,12911.67,61812530.0,1091166345525.0,92218454201533.0,,,,,
2020-05-07,,12881.03,12918.99,12765.6,12781.86,60439844.0,790425021241.0,91293381141246.0,,,,,
2020-05-08,,12918.61,13311.69,12910.86,13178.65,47564946.0,982865720686.0,94125352808564.0,,,,,
2020-05-11,,13314.07,13341.05,13134.38,13178.8,41073011.0,872050487171.0,94132658316239.0,,,,,
2020-05-12,,13260.46,13402.52,13180.13,13294.65,90143054.0,1462063908517.0,94957593785980.0,,,,,
2020-05-13,,13251.95,13610.17,13242.51,13591.91,49337134.0,1068684865581.0,97073162875014.0,,,,,
2020-05-14,,13549.64,13620.87,13376.36,13620.87,75088198.0,1741021559147.0,97274019188276.0,,,,,
2020-05-15,,13693.46,13753.21,13463.19,13577.91,145890561.0,1825114922359.0,96944252091514.0,,,,,
2020-05-18,,13750.69,13916.51,13406.4,13440.71,126194017.0,1995086167366.0,95967341242127.0,,,,,
2020-05-19,,13573.67,13573.67,13301.61,13394.96,87309768.0,1758321814942.0,95637831554363.0,,,,,
2020-05-20,,13385.73,13552.44,13370.55,13507.2,46024769.0,876860153488.0,96403546773137.0,,,,,
2020-05-21,,13519.17,13637.64,13381.15,13607.1,34380819.0,725879685251.0,97110009012083.0,,,,,
2020-05-22,,13880.4,13910.65,13488.01,13608.56,90422200.0,1505393735581.0,97172663864948.0,,,,,
2020-05-25,,13634.75,13783.35,13599.51,13741.94,65811567.0,1061194151203.0,98121536316100.0,,,,,
2020-05-26,,13817.72,13903.28,13662.35,13895.57,121036786.0,1562035037231.0,99207739276442.0,,,,,
2020-05-27,,13799.42,13876.15,13644.02,13667.49,72908427.0,1154356848335.0,97584839177543.0,,,,,
2020-05-28,,13596.72,13679.27,13238.1,13496.68,99336222.0,1356458233102.0,96369898867813.0,,,,,
2020-05-29,,13583.83,13752.98,13502.23,13662.77,120536137.0,2592514086469.0,97563418031138.0,,,,,
2020-06-01,,13719.08,14132.72,13684.4,14044.29,50853877.0,1773477037471.0,100313887840922.0,,,,,
2020-06-02,,14085.54,14106.58,13862.32,13998.75,36247559.0,967952422644.0,99983164882110.0,,,,,
2020-06-03,,14171.01,14251.74,13901.88,14012.57,61083220.0,1679082370340.0,100079207803170.0,,,,,
2020-06-04,,14087.22,14597.33,13961.91,14597.25,33426342.0,1617878493749.0,104295302151276.0,,,,,
2020-06-05,,14517.24,15189.72,14500.62,15097.86,81850586.0,3013109755928.0,107893356589274.0,,,,,
2020-06-08,,15301.46,15301.46,14950.95,15216.95,88447280.0,3014595517620.0,108778571785980.0,,,,,
2020-06-09,,15450.55,15746.22,15218.45,15702.3,141490604.0,4485750398186.0,112290733975982.0,,,,,
2020-06-10,,15762.56,16116.33,15717.51,16078.48,132330371.0,4048047849813.0,114994845495665.0,,,,,
2020-06-11,,16511.79,17328.1,16422.03,16889.38,139852080.0,3912298242077.0,120797050824448.0,,,,,
2020-06-12,,16372.29,17696.97,16368.83,17547.07,113063854.0,3876393945047.0,125530299239562.0,,,,,
2020-06-15,,17910.73,18180.33,16423.81,16907.64,194520962.0,4697552133641.0,120913920748362.0,,,,,
2020-06-16,,17538.42,17718.61,17412.32,17676.17,92517871.0,2789824737782.0,126423704193648.0,,,,,
2020-06-17,,17718.05,17990.0,17228.83,17618.87,134371790.0,3375804546514.0,126045841779804.0,,,,,
2020-06-18,,17775.19,17788.85,17433.48,17470.01,89801084.0,2442436421947.0,125008266470999.0,,,,,
2020-06-19,,17558.34,17558.34,16964.73,17332.01,52723380.0,1680708063248.0,124017416884624.0,,,,,
2020-06-22,,17265.31,17540.17,17154.62,17356.64,31488841.0,1155866274015.0,124174343434199.0,,,,,
2020-06-23,,17594.19,18008.45,17379.5,17771.05,46773278.0,2440906977014.0,127160368193888.0,,,,,
2020-06-24,,18129.21,18294.68,17838.22,17956.5,79919741.0,2368718860582.0,128487828702422.0,,,,,
2020-06-25,,17849.28,18113.98,17768.17,17844.74,157111577.0,1356117044502.0,127655785212978.0,,,,,
2020-06-26,,18012.24,18012.24,17412.56,17671.92,65897789.0,1253682907909.0,126425679595875.0,,,,,
2020-06-29,,17733.34,17829.85,17332.13,17332.13,39834069.0,1084886017374.0,123983505834304.0,,,,,
2020-06-30,,17420.57,17448.37,16940.62,17125.94,42501515.0,1492505389208.0,122515382716706.0,,,,,
2020-07-01,,17180.07,17280.91,16706.53,16725.46,30430424.0,986316694224.0,119647970988738.0,,,,,
2020-07-02,,16924.67,17400.16,16924.67,17282.53,34073103.0,1041769136159.0,123631417544708.0,,,,,
2020-07-03,,17400.13,17412.34,16922.61,17210.0,33079468.0,1204622837724.0,123120979318542.0,,,,,
2020-07-06,,17165.15,17232.43,16938.7,17012.76,28898758.0,1107822982162.0,121710504965916.0,,,,,
2020-07-07,,16999.58,17269.15,16843.73,17033.47,70272129.0,2315270967895.0,121893275033465.0,,,,,
2020-07-08,,17147.6,17183.03,16806.4,16912.79,48087828.0,1549206974841.0,121069684228125.0,,,,,
2020-07-09,,17227.74,17354.55,17054.98,17197.01,35236060.0,1417047716480.0,123114832842005.0,,,,,
2020-07-10,,17341.91,17352.39,16997.93,17200.74,62453708.0,2519359116280.0,123144642302679.0,,,,,
2020-07-13,,17324.18,17472.52,17081.38,17429.61,41228991.0,2034432360730.0,124801336543462.0,,,,,
2020-07-14,,17423.44,17759.33,17295.29,17450.65,77675354.0,2628117922667.0,124962687140531.0,,,,,
2020-07-15,,17659.46,17659.46,17215.05,17394.98,100203456.0,2846413363313.0,124556648182844.0,,,,,
2020-07-16,,17317.06,17403.44,17068.43,17157.0,44435717.0,1366916235336.0,122997900125082.0,,,,,
2020-07-17,,17239.72,17650.55,17088.66,17617.21,75626755.0,2931716514456.0,126376148126992.0,,,,,
2020-07-20,,17855.44,18006.32,17766.3,17825.94,120043536.0,4133933769146.0,127964332206428.0,,,,,
2020-07-21,,17973.61,18278.23,17847.49,17989.81,159584045.0,4175677089949.0,129470739625970.0,,,,,
2020-07-22,,18075.26,18653.42,17890.76,18638.17,120069221.0,4210147334427.0,134230201181604.0,,,,,
2020-07-23,,18662.69,18888.37,18504.02,18697.35,267737094.0,5148281495745.0,134650208555524.0,,,,,
2020-07-24,,18605.18,19255.53,18414.58,18414.58,273259618.0,5684621527791.0,132492962121269.0,,,,,
2020-07-27,,18408.2,18467.44,17958.17,17984.94,131492020.0,3565996182022.0,129312943770479.0,,,,,
2020-07-28,,18282.08,18332.66,17938.21,18086.51,118811964.0,4898369173843.0,130111298774408.0,,,,,
2020-07-29,,17989.66,18006.34,17527.63,17594.7,95550856.0,3544369883183.0,126602049553241.0,,,,,
2020-07-30,,17460.27,17687.06,17141.15,17532.08,64198520.0,3307920391356.0,126241852013224.0,,,,,
2020-07-31,,17557.06,17758.35,17331.91,17331.91,82665580.0,2458573194699.0,124733547429504.0,,,,,
2020-08-03,,17295.74,17535.88,16930.2,17472.45,61152250.0,2276104312523.0,125842787046310.0,,,,,
2020-08-04,,17543.2,17814.21,17392.78,17763.84,112865858.0,3877569731790.0,127957107979883.0,,,,,
2020-08-05,,17972.53,18929.92,17944.67,18888.69,156079501.0,6067455245385.0,136032541223750.0,,,,,
2020-08-06,,19202.43,19242.5,18654.35,18715.55,97721615.0,4359272106297.0,134756481719314.0,,,,,
2020-08-07,,18772.0,18795.17,18377.76,18600.58,91674878.0,2162043698746.0,133944874919107.0,,,,,
2020-08-10,,18610.94,18792.92,18410.71,18612.15,76307632.0,2353554577090.0,134013262111262.0,,,,,
2020-08-11,,18901.46,19229.2,18735.39,18923.2,65889593.0,2898788016966.0,136253437180283.0,,,,,
2020-08-12,,19057.1,19226.11,18791.41,18899.83,66555683.0,2599180065455.0,136069564538269.0,,,,,
2020-08-13,,18880.87,19136.73,18568.43,18758.69,68463327.0,2040788673145.0,135047462537506.0,,,,,
2020-08-14,,18621.17,18817.97,18221.27,18475.8,115060464.0,2339608902454.0,132999217034725.0,,,,,
2020-08-18,,18619.21,19022.73,18244.69,18396.91,143317959.0,2631968720000.0,132489166808805.0,,,,,
2020-08-19,,18755.07,18893.89,18531.47,18657.0,61849679.0,1746128734100.0,134365974518390.0,,,,,
2020-08-20,,18645.1,19146.8,18572.15,18683.87,145089108.0,4060292253405.0,134566604348190.0,,,,,
2020-08-21,,18859.24,18859.24,18302.71,18559.04,140047285.0,3549907242140.0,133642289196385.0,,,,,
2020-08-24,,18745.4,19103.01,18606.22,19103.01,124979468.0,3278404459225.0,137545109993165.0,,,,,
2020-08-25,,19100.44,19261.06,18900.92,19234.34,125403115.0,3616475965205.0,138492826910710.0,,,,,
2020-08-26,,19413.25,19612.59,19230.45,19329.46,123517638.0,3425280416930.0,139160074527905.0,,,,,
2020-08-27,,19321.29,19385.87,19009.32,19034.95,160166182.0,4223868857030.0,137056431820340.0,,,,,
2020-08-28,,19174.3,19199.23,18926.55,18994.31,104607209.0,2660784791455.0,136753459337210.0,,,,,
2020-08-31,,19063.69,19116.86,18754.04,18913.09,103950514.0,3361109667135.0,136186716794095.0,,,,,
2020-09-01,,19008.68,19265.38,18945.37,19077.76,192372204.0,4294009283205.0,137381601778410.0,,,,,
2020-09-02,,19210.88,19276.71,18978.93,19218.83,253409333.0,4297223145525.0,138405497128760.0,,,,,
2020-09-03,,19177.99,19449.59,19177.99,19321.95,206516527.0,3821004510610.0,139271018559660.0,,,,,
2020-09-04,,18827.82,19146.3,18804.81,19072.26,217280291.0,3997618784930.0,137528822932245.0,,,,,
2020-09-07,,19096.8,19337.92,19050.84,19337.92,63253159.0,1790027150195.0,139386711247610.0,,,,,
2020-09-08,,19282.75,19555.14,19068.3,19482.17,72931212.0,3165839518575.0,140380675243840.0,,,,,
2020-09-09,,19102.4,19349.69,18790.6,18801.46,61821183.0,2205127511695.0,135481085326600.0,,,,,
2020-09-10,,18928.38,18993.6,18713.46,18895.58,80232586.0,2436143431430.0,136152233727510.0,,,,,
2020-09-11,,18877.02,19078.72,18805.02,18975.67,64863035.0,2408533132260.0,136757670682965.0,,,,,
2020-09-14,,19096.53,19096.77,18857.11,18882.86,44715523.0,1173830204850.0,136075414551625.0,,,,,
2020-09-15,,18916.37,19114.51,18859.1,19012.66,36362812.0,1053394361935.0,136998903940250.0,,,,,
2020-09-16,,19123.32,19240.97,19008.99,19107.16,55898946.0,1701477721005.0,137689362956645.0,,,,,
2020-09-17,,19134.35,19150.3,18704.09,18717.32,37782216.0,1376376856250.0,134874761113310.0,,,,,
2020-09-18,,18919.23,19094.59,18757.59,19089.55,62724552.0,4329348820115.0,137651862215915.0,,,,,
2020-09-21,,19289.03,19301.75,18559.5,18647.22,87334158.0,4225624291055.0,134418273204270.0,,,,,
2020-09-22,,18975.69,18975.69,17825.93,17937.22,98467282.0,5972327416775.0,129254514716595.0,,,,,
2020-09-23,,18088.78,18124.32,17352.75,17601.66,66737262.0,3337136523595.0,126842667367660.0,,,,,
2020-09-24,,17208.76,17408.03,16625.1,16649.88,62360766.0,2504248614805.0,119977653859490.0,,,,,
2020-09-25,,16891.75,17170.87,16647.47,16701.96,78947751.0,2118186637965.0,120336978110600.0,,,,,
2020-09-28,,17039.47,17039.47,16658.22,16771.63,35006944.0,1964677765670.0,120858081662305.0,,,,,
2020-09-29,,16940.43,16952.02,16727.56,16893.67,109459570.0,1863592168790.0,121717836019935.0,,,,,
2020-10-05,,17087.99,17133.66,16735.6,16855.73,94173093.0,1733355474355.0,121439764488050.0,,,,,
2020-10-06,,16917.61,17298.23,16875.77,17274.13,77051155.0,1700790402490.0,124442114130780.0,,,,,
2020-10-07,,17256.01,17486.08,17256.01,17452.81,56111886.0,1455956405915.0,125725741491300.0,,,,,
2020-10-08,,17621.98,17760.73,17452.76,17458.62,91154371.0,1462708228370.0,125769169173190.0,,,,,
