날짜,Materials,Open,High,Low,Close,Volume,거래대금,상장시가총액,open,high,low,close,volume
2020-02-20,,2127.17,2128.24,2090.84,2091.85,69695199.0,1063112995285.0,151670900596343.0,,,,,
2020-02-21,,2076.45,2080.64,2052.53,2053.69,90224799.0,1174585077361.0,148913061783878.0,,,,,
2020-02-24,,2016.55,2020.62,1975.44,1975.44,89676219.0,1191309659777.0,143205533226918.0,,,,,
2020-02-25,,1978.46,2005.07,1970.57,2004.57,92354243.0,922471397874.0,145318815355746.0,,,,,
2020-02-26,,1979.14,2004.38,1973.69,2000.58,100000047.0,1267983399337.0,145043271406151.0,,,,,
2020-02-27,,1998.04,2018.08,1981.24,1985.0,77827412.0,1256656714310.0,143931095199497.0,,,,,
2020-02-28,,1955.22,1963.61,1912.32,1924.64,109449352.0,1396743277026.0,139531790991157.0,,,,,
2020-03-02,,1932.31,1942.59,1907.02,1941.95,102390916.0,1002947103091.0,140808615382415.0,,,,,
2020-03-03,,1975.88,1984.71,1958.34,1962.79,141676380.0,1883486139900.0,142329547966499.0,,,,,
2020-03-04,,1962.72,1991.76,1962.72,1990.37,166364938.0,1550230506063.0,144330497463625.0,,,,,
2020-03-05,,2004.97,2025.33,1994.7,2022.56,108678735.0,1543469291187.0,146651810782116.0,,,,,
2020-03-06,,1998.88,2003.51,1968.14,1980.16,113213463.0,1426522867754.0,143579485448083.0,,,,,
2020-03-09,,1942.07,1942.07,1898.5,1907.17,113548988.0,1427533668386.0,138289091170125.0,,,,,
2020-03-10,,1882.62,1902.28,1877.05,1902.25,90902193.0,1362526182654.0,137909413045908.0,,,,,
2020-03-11,,1908.37,1910.12,1829.44,1842.11,101844784.0,1234314652776.0,133555190586918.0,,,,,
2020-03-12,,1829.25,1831.81,1722.88,1744.98,126338351.0,1562015500739.0,126515812411785.0,,,,,
2020-03-13,,1677.44,1677.44,1550.23,1650.55,214247230.0,2061065743416.0,119715614627823.0,,,,,
2020-03-16,,1683.02,1687.27,1619.69,1621.81,129404971.0,1425994619782.0,117632955672888.0,,,,,
2020-03-17,,1542.65,1623.09,1542.65,1605.75,130174049.0,1342510231008.0,116465864337581.0,,,,,
2020-03-18,,1618.16,1618.62,1528.03,1528.29,137822294.0,1350981382377.0,110841540054517.0,,,,,
2020-03-19,,1559.66,1560.97,1341.42,1346.1,177286968.0,1552791310277.0,97604935475200.0,,,,,
2020-03-20,,1381.71,1449.2,1339.79,1449.2,179258375.0,1456560479478.0,105078260670418.0,,,,,
2020-03-23,,1364.27,1380.24,1336.38,1350.29,143317412.0,1221878705888.0,97925031464759.0,,,,,
2020-03-24,,1379.28,1440.43,1369.18,1440.43,143705598.0,1273604881231.0,104071781217357.0,,,,,
2020-03-25,,1487.03,1548.89,1481.36,1548.89,218146016.0,2001316371504.0,111922920902471.0,,,,,
2020-03-26,,1553.0,1629.5,1537.94,1586.89,274529137.0,2607079849030.0,115012386594931.0,,,,,
2020-03-27,,1648.25,1663.49,1564.76,1615.64,294943407.0,3291096417872.0,117118367623244.0,,,,,
2020-03-30,,1576.19,1648.3,1568.71,1645.42,216557619.0,2248898996572.0,119272413571775.0,,,,,
2020-03-31,,1672.41,1708.72,1668.17,1704.43,244828251.0,2992914839376.0,123611917616545.0,,,,,
2020-04-01,,1696.2,1743.59,1668.04,1681.81,212828591.0,2397269797549.0,121971927221281.0,,,,,
2020-04-02,,1682.06,1711.77,1645.82,1709.4,146082173.0,1671693367472.0,123973097858074.0,,,,,
2020-04-03,,1715.15,1726.58,1697.34,1726.58,317063302.0,2835931052725.0,125219140479668.0,,,,,
2020-04-06,,1745.93,1794.44,1745.93,1794.44,362856995.0,3299191966120.0,130140639610750.0,,,,,
2020-04-07,,1824.68,1837.99,1799.84,1837.46,235987658.0,2536936490529.0,133259918293410.0,,,,,
2020-04-08,,1833.07,1868.21,1813.76,1839.25,263229090.0,2974251131704.0,133367825310150.0,,,,,
2020-04-09,,1868.48,1873.63,1852.22,1873.27,209013639.0,2254041609621.0,135833390138051.0,,,,,
2020-04-10,,1881.25,1891.36,1842.75,1891.36,343581166.0,2960424388799.0,137144095319351.0,,,,,
2020-04-13,,1889.52,1889.52,1859.16,1859.16,255056142.0,2287812900366.0,134834638260268.0,,,,,
2020-04-14,,1874.61,1904.92,1872.68,1900.06,254690862.0,3552647654914.0,137803253756050.0,,,,,
2020-04-16,,1884.89,1902.82,1861.46,1901.53,218680745.0,3035943059418.0,137909742141398.0,,,,,
2020-04-17,,1921.77,1940.33,1921.1,1934.0,303172117.0,3084035465597.0,140265214369370.0,,,,,
2020-04-20,,1938.53,1980.98,1936.06,1961.26,251080479.0,3925814627218.0,142242062426632.0,,,,,
2020-04-21,,1961.54,1963.46,1882.18,1937.59,294178234.0,3901746395877.0,140525989632923.0,,,,,
2020-04-22,,1915.97,1945.93,1902.02,1943.92,172774917.0,2202036920961.0,140985551293722.0,,,,,
2020-04-23,,1951.15,1971.04,1948.69,1970.19,132467880.0,1699598539986.0,142904281957730.0,,,,,
2020-04-24,,1964.71,1972.22,1938.0,1949.24,155621860.0,2311020229480.0,141387175962502.0,,,,,
2020-04-27,,1960.8,1993.52,1959.13,1988.52,144156063.0,1632073964431.0,144236374062359.0,,,,,
2020-04-28,,2000.1,2006.28,1979.31,2000.96,276503204.0,2254226045667.0,145143679046147.0,,,,,
2020-04-29,,2004.92,2019.67,2004.11,2015.82,192056138.0,1674731879956.0,146220684746006.0,,,,,
2020-05-04,,1983.38,1999.78,1973.54,1977.15,149877477.0,2026470631941.0,143416086052487.0,,,,,
2020-05-06,,2000.88,2005.24,1983.84,2005.24,135582451.0,1625484072790.0,145453874192426.0,,,,,
2020-05-07,,2002.97,2018.91,1999.54,2016.89,116706471.0,1473378269237.0,146299557967574.0,,,,,
2020-05-08,,2032.36,2041.14,2032.33,2037.57,118330704.0,1251248224455.0,147805128666662.0,,,,,
2020-05-11,,2039.98,2056.65,2022.84,2048.44,146705597.0,1820963632418.0,148593711430284.0,,,,,
2020-05-12,,2054.38,2054.55,2004.21,2025.07,218749366.0,2520745662101.0,146898274907123.0,,,,,
2020-05-13,,1998.18,2036.21,1995.78,2036.21,112647340.0,1490270723459.0,147706810514406.0,,,,,
2020-05-14,,2023.81,2034.94,2011.57,2028.94,138699835.0,2320873798035.0,147179721276856.0,,,,,
2020-05-15,,2046.47,2047.51,2027.35,2045.84,195775102.0,2979123162600.0,148410676270308.0,,,,,
2020-05-18,,2056.69,2056.69,2037.45,2054.67,110901145.0,1976363165863.0,149000627618897.0,,,,,
2020-05-19,,2082.6,2090.6,2073.82,2079.18,232575103.0,3290106929977.0,150764523635625.0,,,,,
2020-05-20,,2073.37,2099.15,2073.37,2095.22,202124282.0,2082886874055.0,151927596262549.0,,,,,
2020-05-21,,2107.43,2112.39,2098.09,2107.93,118854620.0,1661545771433.0,152473607954546.0,,,,,
2020-05-22,,2113.38,2113.54,2071.18,2078.96,156975417.0,2039566356433.0,150377143062524.0,,,,,
2020-05-25,,2091.59,2098.97,2074.05,2097.46,122337044.0,1821510948426.0,151715682361407.0,,,,,
2020-05-26,,2105.38,2129.02,2102.85,2129.02,151575401.0,2303791610223.0,153998890132690.0,,,,,
2020-05-27,,2135.85,2151.75,2133.84,2145.06,214758001.0,2373300050506.0,155158988294206.0,,,,,
2020-05-28,,2153.38,2155.55,2085.31,2111.34,228216336.0,2855771817961.0,152736415341666.0,,,,,
2020-05-29,,2106.59,2122.88,2089.88,2102.4,220064647.0,3451994321523.0,152089498662643.0,,,,,
2020-06-01,,2110.2,2138.79,2108.8,2138.79,117968783.0,1797494800836.0,154773858132669.0,,,,,
2020-06-02,,2136.22,2169.69,2133.46,2169.38,135480835.0,1772969338445.0,156988132141876.0,,,,,
2020-06-03,,2184.53,2196.67,2182.24,2188.47,237392583.0,2981759746283.0,158373756297668.0,,,,,
2020-06-04,,2213.49,2217.1,2177.62,2183.68,227465246.0,2449288201651.0,158027529248912.0,,,,,
2020-06-05,,2190.96,2223.72,2179.1,2221.89,229508784.0,3632442126203.0,160847102403001.0,,,,,
2020-06-08,,2251.58,2251.58,2216.76,2228.42,172560905.0,3232703660101.0,161319920048967.0,,,,,
2020-06-09,,2237.26,2263.38,2222.92,2259.55,247760581.0,5536313613160.0,163610065979888.0,,,,,
2020-06-10,,2269.67,2274.15,2258.2,2263.5,209128640.0,4709148861246.0,163895808923806.0,,,,,
2020-06-11,,2259.27,2265.05,2232.87,2246.54,216666128.0,3617077611414.0,162668032773741.0,,,,,
2020-06-12,,2151.52,2192.95,2147.67,2192.54,168178660.0,3085824448420.0,158695959239348.0,,,,,
2020-06-15,,2182.87,2183.8,2065.75,2065.75,228940959.0,4596915969720.0,149519108676785.0,,,,,
2020-06-16,,2121.44,2177.2,2117.65,2176.95,206333015.0,3272354212484.0,157505569701957.0,,,,,
2020-06-17,,2173.97,2198.27,2144.32,2181.64,272978246.0,4312734017680.0,157844711726977.0,,,,,
2020-06-18,,2185.84,2194.67,2169.35,2186.22,154845866.0,3292148648179.0,158181010955687.0,,,,,
2020-06-19,,2204.31,2204.31,2160.5,2165.05,175083241.0,2524181373571.0,156650866505642.0,,,,,
2020-06-22,,2163.63,2164.86,2147.0,2150.16,117990770.0,1769435280103.0,155586133632874.0,,,,,
2020-06-23,,2164.95,2172.37,2125.02,2151.88,123849798.0,2275122415803.0,155662768056808.0,,,,,
2020-06-24,,2166.14,2172.37,2160.13,2163.77,157918960.0,3265803629126.0,156536111233973.0,,,,,
2020-06-25,,2132.15,2146.31,2120.16,2125.14,236102904.0,2340816221721.0,153744428453226.0,,,,,
2020-06-26,,2142.34,2142.73,2107.14,2122.69,138104580.0,2015359691294.0,153560960070644.0,,,,,
2020-06-29,,2098.77,2107.64,2082.99,2089.71,147113267.0,2204093812907.0,151183917760897.0,,,,,
2020-06-30,,2113.36,2124.82,2103.63,2110.89,137801400.0,2537251832455.0,152725321629566.0,,,,,
2020-07-01,,2125.89,2127.06,2098.72,2101.77,124951099.0,2408724179902.0,152067377109474.0,,,,,
2020-07-02,,2120.24,2128.4,2108.22,2127.37,106429741.0,2037511800781.0,153242008989355.0,,,,,
2020-07-03,,2134.14,2146.16,2119.74,2144.75,108532251.0,1865016450625.0,154393400051607.0,,,,,
2020-07-06,,2153.37,2172.21,2135.18,2170.04,95507275.0,1910655962054.0,156117730161118.0,,,,,
2020-07-07,,2170.81,2174.89,2154.23,2156.09,125692151.0,2791109752238.0,155125258639274.0,,,,,
2020-07-08,,2158.76,2169.24,2153.14,2162.94,90753775.0,2182647324217.0,155613620290364.0,,,,,
2020-07-09,,2171.95,2184.94,2170.74,2177.08,94137923.0,2018880679965.0,156636921845291.0,,,,,
2020-07-10,,2181.42,2181.42,2147.76,2161.89,131220946.0,3181968981122.0,155567498240849.0,,,,,
2020-07-13,,2182.0,2217.2,2178.9,2217.2,117399058.0,3210429545900.0,159570515901776.0,,,,,
2020-07-14,,2209.43,2227.44,2204.51,2218.74,121143638.0,3508237872460.0,159685300926487.0,,,,,
2020-07-15,,2244.11,2252.12,2214.74,2231.99,177739606.0,3859144985785.0,160628546070142.0,,,,,
2020-07-16,,2234.15,2242.61,2221.92,2230.87,150052283.0,2574830027153.0,160561267740817.0,,,,,
2020-07-17,,2236.74,2246.79,2228.47,2244.86,111514297.0,3212233878947.0,161578153128655.0,,,,,
2020-07-20,,2250.77,2289.69,2248.28,2289.69,201695425.0,4676681915311.0,164832095056942.0,,,,,
2020-07-21,,2305.13,2341.57,2305.13,2336.67,329016472.0,6152664268963.0,168258910273517.0,,,,,
2020-07-22,,2338.75,2375.81,2332.46,2372.72,300842398.0,6115479510875.0,171522239795925.0,,,,,
2020-07-23,,2383.15,2383.33,2356.81,2370.44,221265831.0,5944132969629.0,171351706734467.0,,,,,
2020-07-24,,2354.27,2405.07,2350.14,2353.47,261957733.0,6729821110005.0,170131630280419.0,,,,,
2020-07-27,,2355.67,2378.41,2349.08,2354.63,199398508.0,5733405708159.0,170222178494444.0,,,,,
2020-07-28,,2362.47,2372.45,2331.93,2354.79,286712815.0,6096288901923.0,170230309740190.0,,,,,
2020-07-29,,2357.85,2369.73,2352.53,2361.44,228901779.0,4518021478778.0,170711644357722.0,,,,,
2020-07-30,,2374.09,2380.56,2354.9,2377.51,167221405.0,4033286194832.0,171876250834747.0,,,,,
2020-07-31,,2381.3,2384.71,2347.4,2347.4,230503469.0,3427389262200.0,169693769878163.0,,,,,
2020-08-03,,2356.86,2358.0,2323.39,2345.53,177850508.0,3005076739247.0,169566594801966.0,,,,,
2020-08-04,,2361.82,2401.78,2358.67,2401.05,202015602.0,4792939742407.0,173591617100677.0,,,,,
2020-08-05,,2412.16,2423.38,2410.64,2422.18,160603264.0,4761910354592.0,175134757035179.0,,,,,
2020-08-06,,2427.03,2453.82,2422.55,2450.43,201912164.0,4262005384296.0,177178579473279.0,,,,,
2020-08-07,,2456.59,2463.31,2429.51,2443.87,239093891.0,3812164351232.0,176963809325342.0,,,,,
2020-08-10,,2438.05,2500.93,2432.51,2499.0,184725387.0,4761907271919.0,180964238593922.0,,,,,
2020-08-11,,2515.42,2531.7,2508.75,2527.71,196683539.0,4985172545281.0,183044916641370.0,,,,,
2020-08-12,,2525.4,2534.6,2487.85,2528.38,171161538.0,3896110174695.0,183087273120679.0,,,,,
2020-08-13,,2550.92,2552.97,2511.25,2529.33,187812223.0,3484519830357.0,183157611601144.0,,,,,
2020-08-14,,2540.38,2542.05,2476.3,2515.03,187454412.0,4196294253423.0,182674255221572.0,,,,,
2020-08-18,,2508.23,2508.23,2400.89,2411.87,163452416.0,3553684439856.0,175184093608819.0,,,,,
2020-08-19,,2432.19,2459.76,2419.48,2459.21,121261844.0,2707430911108.0,178628557464714.0,,,,,
2020-08-20,,2449.57,2461.13,2371.59,2382.65,169483041.0,3813137514612.0,173086261922692.0,,,,,
2020-08-21,,2400.64,2414.5,2368.04,2400.15,114152680.0,2390141717106.0,174355165975822.0,,,,,
2020-08-24,,2402.92,2425.88,2377.02,2425.27,137861503.0,2876914427663.0,176185680229832.0,,,,,
2020-08-25,,2445.2,2489.89,2436.65,2489.14,197822042.0,3938844574264.0,180830307881909.0,,,,,
2020-08-26,,2494.22,2496.68,2451.21,2477.52,165126896.0,3310845261976.0,179984985159061.0,,,,,
2020-08-27,,2477.58,2477.58,2434.54,2441.12,149847086.0,2856037310806.0,177342586898233.0,,,,,
2020-08-28,,2457.57,2480.96,2445.19,2459.32,212809007.0,3498616296127.0,178759642467178.0,,,,,
2020-08-31,,2488.4,2520.22,2488.4,2518.05,242001949.0,4786548242778.0,183032703163542.0,,,,,
2020-09-01,,2529.09,2554.06,2517.63,2553.74,346079259.0,5969521541029.0,185641728030954.0,,,,,
2020-09-02,,2568.82,2588.24,2558.22,2588.24,375884072.0,5110440932738.0,188151358548735.0,,,,,
2020-09-03,,2597.31,2617.28,2595.03,2609.93,346193438.0,5391718876199.0,189907280172410.0,,,,,
2020-09-04,,2530.23,2605.17,2529.01,2601.88,474598260.0,6225308088005.0,189321838320094.0,,,,,
2020-09-07,,2611.82,2661.59,2605.29,2643.94,363343299.0,6209501547349.0,192381848837057.0,,,,,
2020-09-08,,2663.36,2667.56,2613.17,2620.83,244488521.0,4565524612586.0,190700026505843.0,,,,,
2020-09-09,,2582.66,2593.42,2570.82,2575.9,187843838.0,3648155470148.0,187431228088004.0,,,,,
2020-09-10,,2601.39,2601.39,2583.8,2595.68,189790353.0,3206549410093.0,188884282080734.0,,,,,
2020-09-11,,2588.52,2609.59,2582.21,2608.28,167265632.0,3116980585173.0,189801147619930.0,,,,,
2020-09-14,,2623.36,2635.58,2615.88,2630.08,147061585.0,2723142207193.0,191387909097706.0,,,,,
2020-09-15,,2637.63,2641.83,2615.04,2640.32,112711080.0,2182032002737.0,192092377244607.0,,,,,
2020-09-16,,2643.68,2654.38,2620.25,2631.57,119476095.0,2371225219942.0,191450859181841.0,,,,,
2020-09-17,,2639.59,2644.92,2596.93,2604.71,113193901.0,2133014746729.0,189495295249586.0,,,,,
2020-09-18,,2606.83,2641.78,2597.44,2641.78,123824263.0,4373011234454.0,192172183812062.0,,,,,
2020-09-21,,2659.33,2660.77,2581.05,2600.87,121061840.0,3282582106956.0,189199779878740.0,,,,,
2020-09-22,,2592.9,2592.9,2492.94,2507.69,253194461.0,5486073321989.0,181136275506445.0,,,,,
2020-09-23,,2529.86,2534.25,2456.62,2505.0,153078159.0,3413454434367.0,180940200081916.0,,,,,
2020-09-24,,2457.83,2469.23,2400.2,2409.03,129254598.0,2551469554358.0,174002187891074.0,,,,,
2020-09-25,,2437.66,2438.41,2401.05,2412.22,129666340.0,2634569029990.0,174230025099886.0,,,,,
2020-09-28,,2439.54,2456.01,2436.14,2452.86,149796724.0,3004840703792.0,177168063564296.0,,,,,
2020-09-29,,2482.91,2484.3,2458.98,2477.65,121119827.0,2144953662507.0,178973214717232.0,,,,,
2020-10-05,,2497.33,2524.78,2490.57,2524.78,92014422.0,2018682668251.0,182383904293120.0,,,,,
2020-10-06,,2530.72,2536.63,2507.87,2524.74,110727472.0,2642604922457.0,182383080507716.0,,,,,
2020-10-07,,2508.41,2539.26,2504.29,2537.23,85288029.0,1840117757003.0,183289933133038.0,,,,,
2020-10-08,,2561.02,2567.68,2544.56,2560.15,99197934.0,2196405609319.0,184999290345079.0,,,,,
2020-10-12,,2577.61,2577.61,2560.04,2572.58,92747694.0,1881253329488.0,185890138230700.0,,,,,
2020-10-13,,2580.39,2580.39,2534.34,2544.41,78795028.0,1676395732425.0,183861475389036.0,,,,,
2020-10-14,,2547.81,2549.33,2516.86,2518.19,96449151.0,1851949651391.0,181963873573904.0,,,,,
2020-10-15,,2520.44,2523.75,2468.03,2499.81,84124013.0,1786100278550.0,180359340813234.0,,,,,
2020-10-16,,2505.71,2514.38,2446.51,2473.4,190689813.0,1602073348152.0,178393385492545.0,,,,,
2020-10-19,,2487.98,2507.93,2476.71,2494.32,97664934.0,1913821462468.0,179768353604434.0,,,,,
2020-10-20,,2475.48,2490.8,2442.26,2490.8,78560723.0,1679192108818.0,179505308205729.0,,,,,
2020-10-21,,2495.99,2533.89,2489.68,2533.89,94254255.0,1812974896398.0,182644186101323.0,,,,,
2020-10-22,,2523.34,2531.87,2506.78,2521.33,101715476.0,1672365970376.0,181694005452710.0,,,,,
2020-10-23,,2535.91,2549.4,2519.84,2539.52,237633747.0,3018090068798.0,182989108777947.0,,,,,
2020-10-26,,2542.49,2542.75,2484.18,2487.21,130943739.0,2000502503848.0,179312931091572.0,,,,,
2020-10-27,,2467.83,2492.6,2448.49,2458.88,104069292.0,1714598116144.0,177173495507010.0,,,,,
2020-10-28,,2456.47,2508.21,2455.8,2508.21,85572279.0,1872587401947.0,180699668102387.0,,,,,
2020-10-29,,2461.95,2496.22,2453.38,2495.95,92465443.0,2364852727355.0,179767347163935.0,,,,,
2020-10-30,,2495.96,2495.96,2431.56,2439.12,87685872.0,2191628453931.0,175687262813472.0,,,,,
2020-11-02,,2452.23,2473.49,2443.09,2471.04,55965395.0,1246155019827.0,177993862484220.0,,,,,
2020-11-03,,2486.26,2537.38,2486.26,2535.56,80987299.0,2670806748108.0,182635063757970.0,,,,,
2020-11-04,,2558.57,2564.93,2529.82,2542.95,168333126.0,4223396176883.0,183245889849138.0,,,,,
2020-11-05,,2560.61,2590.81,2558.94,2590.81,108321142.0,2621548901088.0,186638815165665.0,,,,,
2020-11-06,,2596.3,2596.3,2568.76,2585.37,101034698.0,2692658745771.0,186221999571435.0,,,,,
2020-11-09,,2610.66,2660.3,2610.66,2657.31,202326625.0,3800920908662.0,191435106119583.0,,,,,
2020-11-10,,2670.65,2684.06,2658.09,2683.24,307397346.0,4453290103912.0,193258159719753.0,,,,,
2020-11-11,,2685.13,2694.11,2668.86,2684.62,232347625.0,4254239088665.0,193304251740163.0,,,,,
2020-11-12,,2689.72,2692.99,2666.84,2678.72,330839964.0,4002020063111.0,192890183034603.0,,,,,
2020-11-13,,2672.43,2694.37,2639.38,2689.07,243963963.0,4648814360777.0,193631669477409.0,,,,,
2020-11-16,,2695.14,2723.58,2691.4,2718.7,313132989.0,3820276176479.0,196036278452138.0,,,,,
2020-11-17,,2720.82,2734.77,2710.47,2720.29,335265315.0,4903650791501.0,196324355496581.0,,,,,
2020-11-18,,2730.13,2736.76,2717.22,2718.17,261143689.0,3893281596846.0,196433087191349.0,,,,,
2020-11-19,,2705.22,2715.34,2691.97,2713.67,317538269.0,3076244319624.0,196139810376198.0,,,,,
2020-11-20,,2717.27,2748.11,2714.47,2744.79,552542457.0,3917217643562.0,198380722823179.0,,,,,
2020-11-23,,2750.41,2771.45,2734.15,2770.72,681687663.0,4469965020861.0,200217354444380.0,,,,,
2020-11-24,,2783.8,2783.8,2761.95,2773.72,275734182.0,3824929779117.0,200399742472588.0,,,,,
2020-11-25,,2786.34,2786.34,2719.49,2749.84,282346614.0,4181484980098.0,198640242197136.0,,,,,
2020-11-26,,2752.35,2761.34,2741.49,2760.22,148531745.0,2811183400291.0,199320982206288.0,,,,,
2020-11-27,,2764.8,2787.58,2754.89,2786.6,293587954.0,3428240796568.0,201224470594601.0,,,,,
2020-11-30,,2807.11,2808.43,2778.3,2779.5,231846257.0,3659116971470.0,200749433096148.0,,,,,
2020-12-01,,2792.12,2813.92,2790.8,2810.17,290778392.0,4303256604048.0,203166823602694.0,,,,,
2020-12-02,,2815.53,2851.86,2813.2,2851.15,195438058.0,4871778483029.0,206224396661264.0,,,,,
2020-12-03,,2862.43,2862.43,2831.2,2846.47,227097344.0,3619715231806.0,205910186506311.0,,,,,
2020-12-04,,2846.07,2856.88,2834.02,2847.39,205702209.0,3468463535209.0,205990084786340.0,,,,,
2020-12-07,,2849.27,2850.56,2812.13,2832.78,147661254.0,3193102031673.0,204983029163758.0,,,,,
2020-12-08,,2832.7,2844.89,2802.31,2805.27,154033662.0,2877615923941.0,202966509687336.0,,,,,
2020-12-09,,2810.04,2850.24,2810.04,2850.24,185347524.0,3469728095412.0,206225756509608.0,,,,,
2020-12-10,,2845.39,2892.71,2829.37,2884.18,321114739.0,5386320164402.0,208692783206028.0,,,,,
2020-12-11,,2889.44,2916.89,2888.51,2902.44,253659671.0,6500975686492.0,210010114045317.0,,,,,
2020-12-14,,2902.25,2918.31,2882.98,2901.65,248911656.0,5463431139731.0,210015820531983.0,,,,,
2020-12-15,,2900.56,2908.22,2867.85,2897.51,190316538.0,4105450692960.0,209712788314888.0,,,,,
2020-12-16,,2902.63,2923.92,2902.63,2922.85,244507683.0,3433773626668.0,211615624891877.0,,,,,
2020-12-17,,2927.45,2944.51,2907.31,2944.51,231345912.0,4869085619478.0,213147252342794.0,,,,,
2020-12-18,,2949.87,2980.06,2949.87,2974.67,220233741.0,6990399125462.0,215388360177080.0,,,,,
2020-12-21,,2967.37,2991.01,2957.9,2981.38,183446443.0,5894184931799.0,215953581550265.0,,,,,
2020-12-22,,2980.3,2993.88,2911.99,2912.95,240494603.0,5713587873849.0,210903846946440.0,,,,,
2020-12-23,,2915.46,2931.35,2862.58,2865.32,180346970.0,4196270960320.0,207495939611016.0,,,,,
2020-12-24,,2865.55,2895.3,2862.43,2885.8,234990822.0,5783742571785.0,210596469848587.0,,,,,
2020-12-28,,2889.58,2893.95,2859.32,2865.69,153685005.0,3846374524757.0,209156840312240.0,,,,,
2020-12-29,,2868.85,2908.09,2866.14,2908.09,128198533.0,3369230880584.0,212311552973226.0,,,,,
2020-12-30,,2908.09,2956.48,2903.6,2953.99,158114318.0,4311312247010.0,215639619468427.0,,,,,
2021-01-04,3025.54,,,,,,,,,,,,
2021-01-05,3073.24,,,,,,,,,,,,
2021-01-06,3064.61,,,,,,,,,,,,
2021-01-07,3121.44,,,,,,,,,,,,
2021-01-08,3135.97,,,,,,,,,,,,
2021-01-11,3067.45,,,,,,,,,,,,
2021-01-12,3060.97,,,,,,,,,,,,
2021-01-13,3076.44,,,,,,,,,,,,
2021-01-14,3105.87,,,,,,,,,,,,
2021-01-15,3070.66,,,,,,,,,,,,
2021-01-18,3003.18,,,,,,,,,,,,
2021-01-19,3070.05,,,,,,,,,,,,
2021-01-20,3100.84,,,,,,,,,,,,
2021-01-21,3152.19,,,,,,,,,,,,
2021-01-22,3159.25,,,,,,,,,,,,
2021-01-25,3199.5,,,,,,,,,,,,
2021-01-26,3167.31,,,,,,,,,,,,
2021-01-27,3139.93,,,,,,,,,,,,
2021-01-28,3071.5,,,,,,,,,,,,
2021-01-29,2968.67,,,,,,,,,,,,
2021-02-01,3057.58,,,,,,,,,,,,
2021-02-02,3086.97,,,,,,,,,,,,
2021-02-03,3126.75,,,,,,,,,,,,
2021-02-04,3100.42,,,,,,,,,,,,
2021-02-05,3130.94,,,,,,,,,,,,
2021-02-08,3138.56,,,,,,,,,,,,
2021-02-09,3135.12,,,,,,,,,,,,
2021-02-10,3162.46,,,,,,,,,,,,
2021-02-15,3179.19,,,,,,,,,,,,
2021-02-16,3178.83,,,,,,,,,,,,
2021-02-17,3169.26,,,,,,,,,,,,
2021-02-18,3138.26,,,,,,,,,,,,
2021-02-19,3145.03,,,,,,,,,,,,
2021-02-22,3137.48,,,,,,,,,,,,
2021-02-23,3123.92,,,,,,,,,,,,
2021-02-24,3020.68,,,,,,,,,,,,
2021-02-25,3109.27,,,,,,,,,,,,
2021-02-26,3076.87,,,,,,,,,,,,
2021-03-02,3075.51,,,,,,,,,,,,
2021-03-03,3109.73,,,,,,,,,,,,
2021-03-04,3085.88,,,,,,,,,,,,
2021-03-05,3077.9,,,,,,,,,,,,
2021-03-08,3028.78,,,,,,,,,,,,
2021-03-09,3003.0,,,,,,,,,,,,
2021-03-10,2981.39,,,,,,,,,,,,
2021-03-11,3016.09,,,,,,,,,,,,
2021-03-12,3065.75,,,,,,,,,,,,
2021-03-15,3091.98,,,,,,,,,,,,
2021-03-16,3129.84,,,,,,,,,,,,
2021-03-17,3138.57,,,,,,,,,,,,
2021-03-18,3131.64,,,,,,,,,,,,
2021-03-19,3131.39,,,,,,,,,,,,
2021-03-22,3144.13,,,,,,,,,,,,
2021-03-23,3101.5,,,,,,,,,,,,
2021-03-24,3103.82,,,,,,,,,,,,
2021-03-25,3118.98,,,,,,,,,,,,
2021-03-26,3162.45,,,,,,,,,,,,
2021-03-29,3163.5,,,,,,,,,,,,
2021-03-30,3173.7,,,,,,,,,,,,
2021-03-31,3193.49,,,,,,,,,,,,
2021-04-01,3182.36,,,,,,,,,,,,
2021-04-02,3171.49,,,,,,,,,,,,
2021-04-05,3189.6,,,,,,,,,,,,
2021-04-06,3193.39,,,,,,,,,,,,
2021-04-07,3212.21,,,,,,,,,,,,
2021-04-08,3234.72,,,,,,,,,,,,
2021-04-09,3246.75,,,,,,,,,,,,
2021-04-12,3254.76,,,,,,,,,,,,
2021-04-13,3258.93,,,,,,,,,,,,
2021-04-14,3278.98,,,,,,,,,,,,
2021-04-15,3275.75,,,,,,,,,,,,
2021-04-16,3300.67,,,,,,,,,,,,
2021-04-19,3317.12,,,,,,,,,,,,
2021-04-20,3365.73,,,,,,,,,,,,
2021-04-21,3337.38,,,,,,,,,,,,
2021-04-22,3376.61,,,,,,,,,,,,
2021-04-23,3383.52,,,,,,,,,,,,
2021-04-26,3419.92,,,,,,,,,,,,
2021-04-27,3426.53,,,,,,,,,,,,
2021-04-28,3382.11,,,,,,,,,,,,
2021-04-29,3375.45,,,,,,,,,,,,
2021-04-30,3375.04,,,,,,,,,,,,
2021-05-03,3330.55,,,,,,,,,,,,
2021-05-04,3319.79,,,,,,,,,,,,
2021-05-06,3402.19,,,,,,,,,,,,
2021-05-07,3445.16,,,,,,,,,,,,
2021-05-10,3518.12,,,,,,,,,,,,
2021-05-11,3543.96,,,,,,,,,,,,
